mode,step,done,root_x,root_y,root_yaw_deg,fork_center_x,fork_center_y,tip_x,tip_y,raw_drive,raw_steer,applied_drive,applied_steer,drive_target_rad_s,steer_target_rad,left_steer_joint_pos_rad,right_steer_joint_pos_rad,mean_steer_joint_pos_rad,root_y_signed_m,center_y_signed_m,tip_y_signed_m,yaw_err_signed_deg,yaw_err_abs_deg,d_traj_m,d_traj_signed_m,yaw_traj_signed_deg,traj_s_norm,traj_closest_idx,dist_front_m,insert_depth_m,pallet_disp_xy_m,hold_counter,inserted,push_free,hold_entry,clean_insert_ready,dirty_insert,success,policy_vx_r,policy_vy_r,policy_yaw_rate,policy_lift_pos,policy_lift_vel,policy_prev_drive,policy_prev_steer,policy_prev_lift,policy_y_err_obs,policy_yaw_err_obs,policy_d_traj_signed_obs,policy_yaw_traj_err_obs
normal,10,False,-3.470485210418701,-6.911810487508774e-05,-0.04114697054570096,-2.2037835121154785,-0.0009788003517314792,-1.6037836074829102,-0.001409690361469984,0.17159196734428406,0.09552379697561264,0.17159196734428406,0.09552379697561264,3.431839346885681,0.05731427818536758,0.027935881167650223,0.05341693013906479,0.040676407516002655,-6.895559636177495e-05,-0.0009786664741113782,-0.001409569988027215,-0.04114826454638356,0.041148263961076736,0.001226792810484767,-0.000978665193542838,-0.04114697054570096,0.024949943646788597,3,0.523783802986145,0.0,2.8111364258620597e-07,0.0,False,True,False,False,False,False,0.18535830080509186,0.0015269378200173378,-0.004228728357702494,5.908699449719279e-07,-0.001236634561792016,0.17159196734428406,0.09552379697561264,0.0,-8.619449363322929e-05,-0.0027432176284492016,-0.0027961863670498133,-0.002743131248280406
normal,11,False,-3.464169502258301,-4.494190216064453e-05,-0.04729847970306311,-2.197467803955078,-0.0010906222742050886,-1.5974681377410889,-0.0015859308186918497,0.1715717613697052,0.0956510454416275,0.1715717613697052,0.0956510454416275,3.431435227394104,0.0573906272649765,0.028031105175614357,0.05509204789996147,0.04156157746911049,-4.479998824535869e-05,-0.001090499572455883,-0.0015858173137530684,-0.0472993534870292,0.047299355268478394,0.0011062435805797577,-0.0010904554510489106,-0.04729847970306311,0.031228050589561462,4,0.5174683332443237,0.0,2.5452956720073416e-07,0.0,False,True,False,False,False,False,0.19460424780845642,0.0015609022229909897,-0.004575964529067278,7.414935225824593e-07,-0.0017154286615550518,0.1715717613697052,0.0956510454416275,0.0,-5.5999986216193065e-05,-0.003153290133923292,-0.00311558716930449,-0.0031532319262623787
normal,12,False,-3.457581043243408,-2.1317042410373688e-05,-0.05368585717041549,-2.1908795833587646,-0.001208210363984108,-1.5908797979354858,-0.0017704073106870055,0.1715250313282013,0.09552610665559769,0.1715250313282013,0.09552610665559769,3.430500626564026,0.057315663993358607,0.028070002794265747,0.05632571876049042,0.04219786077737808,-2.1137555449968204e-05,-0.0012080698506906629,-0.001770285191014409,-0.053687618078560886,0.05368761718273163,0.0012154866708442569,-0.0012080128071829677,-0.05368585717041549,0.03689507395029068,5,0.5108799934387207,0.0,2.780449221972958e-07,0.0,False,True,False,False,False,False,0.20223942399024963,0.001830435125157237,-0.004704128485172987,5.936745424151013e-07,-0.001211270922794938,0.1715250313282013,0.09552610665559769,0.0,-2.6421945221954957e-05,-0.0035791744012385607,-0.0034514651633799076,-0.003579057054594159
normal,13,False,-3.4507691860198975,5.103647708892822e-06,-0.06031161090784396,-2.184067726135254,-0.0013282725121825933,-1.5840680599212646,-0.0019598540384322405,0.17138738930225372,0.09569600224494934,0.17138738930225372,0.09569600224494934,3.4277477860450745,0.057417601346969604,0.028175508603453636,0.05723268911242485,0.04270409792661667,5.2496125135803595e-06,-0.0013281467836350203,-0.001959737855941057,-0.06031252471244972,0.06031252443790436,0.0014442128594964743,-0.001328050158917904,-0.06031161090784396,0.04219473898410797,6,0.5040682554244995,0.0,2.552171451952745e-07,0.0,False,True,False,False,False,False,0.2084016650915146,0.0020811441354453564,-0.004639687016606331,1.4387038618224324e-06,-0.0028787751216441393,0.17138738930225372,0.09569600224494934,0.0,6.562015641975449e-06,-0.004020834807306528,-0.003794429125264287,-0.004020773805677891
normal,14,False,-3.4437789916992188,3.00481915473938e-05,-0.06705425492858287,-2.1770777702331543,-0.0014523949939757586,-1.577078104019165,-0.002154585439711809,0.17117640376091003,0.09579931199550629,0.17117640376091003,0.09579931199550629,3.4235280752182007,0.05747958719730377,0.028224272653460503,0.0578811839222908,0.04305272921919823,3.0216097002266906e-05,-0.001452266820706427,-0.002154476009309292,-0.06705604918726131,0.06705605238676071,0.002150164917111397,-0.0014521573903039098,-0.06705425492858287,0.04737243801355362,7,0.4970782995223999,0.0,2.7484847464620543e-07,0.0,False,True,False,False,False,False,0.21335987746715546,0.0019630652386695147,-0.004982403479516506,4.4317789615888614e-07,-0.0009856349788606167,0.17117640376091003,0.09579931199550629,0.0,3.7770121707580984e-05,-0.004470403306186199,-0.004149021115154028,-0.004470283631235361
normal,15,False,-3.436645030975342,5.407584831118584e-05,-0.07411276851800841,-2.1699440479278564,-0.0015844176523387432,-1.5699445009231567,-0.002360524609684944,0.17121565341949463,0.0957072526216507,0.17121565341949463,0.0957072526216507,3.4243130683898926,0.05742435157299042,0.028328442946076393,0.05835263058543205,0.0433405376970768,5.415723717305809e-05,-0.0015843233559280634,-0.0023604242596775293,-0.07411218154862662,0.0741121843457222,0.0030505971517413855,-0.0015841752756386995,-0.07411276851800841,0.052672307938337326,8,0.4899446964263916,0.0,2.65319272330089e-07,0.0,False,True,False,False,False,False,0.2173270732164383,0.002583838999271393,-0.004646399058401585,2.1702205685869558e-06,-0.002858339808881283,0.17121565341949463,0.0957072526216507,0.0,6.769654282834381e-05,-0.004940812010318041,-0.004526215139776468,-0.004940851125866175
normal,16,False,-3.429396152496338,7.90199264883995e-05,-0.08112513830989672,-2.1626954078674316,-0.0017145039746537805,-1.5626959800720215,-0.002564044203609228,0.1712038516998291,0.09570656716823578,0.1712038516998291,0.09570656716823578,3.424077033996582,0.057423940300941466,0.028379715979099274,0.05865006521344185,0.04351489245891571,7.893377915024757e-05,-0.0017145394813269377,-0.002564055612310767,-0.0811228437932224,0.08112284541130066,0.0037367588374763727,-0.0017142673023045063,-0.08112513830989672,0.058338917791843414,9,0.48269617557525635,0.0,3.023760086762195e-07,0.0,False,True,False,False,False,False,0.22038955986499786,0.002142265671864152,-0.005096694454550743,9.96752874016238e-07,-0.0020375270396471024,0.1712038516998291,0.09570656716823578,0.0,9.866722393780947e-05,-0.005408189725130796,-0.00489790691062808,-0.005408342462033033
normal,17,False,-3.422057867050171,0.00010194489732384682,-0.08832278365312822,-2.1553573608398438,-0.0018507051281630993,-1.5553580522537231,-0.0027756188064813614,0.17099572718143463,0.09590334445238113,0.17099572718143463,0.09590334445238113,3.4199145436286926,0.057542006671428676,0.028428060933947563,0.05888460949063301,0.04365633428096771,0.000101925601484254,-0.001850678469054401,-0.002775570610538125,-0.0883207159200787,0.08832071721553802,0.0038866426330059767,-0.0018504802137613297,-0.08832279032323483,0.06461702287197113,10,0.475358247756958,0.0,2.6036056510747585e-07,0.0,False,True,False,False,False,False,0.22308066487312317,0.002288712188601494,-0.005056953988969326,7.397900390060386e-07,-0.0014552022330462933,0.17099572718143463,0.09590334445238113,0.0,0.0001274069945793599,-0.005888047628104687,-0.005287086591124535,-0.005888185929507017
normal,18,False,-3.4146392345428467,0.000124471727758646,-0.09567722986257911,-2.1479387283325195,-0.0019907711539417505,-1.547939658164978,-0.002992700319737196,0.17108269035816193,0.09581464529037476,0.17108269035816193,0.09581464529037476,3.4216538071632385,0.05748878717422485,0.02853929065167904,0.059032365679740906,0.04378582909703255,0.00012457178672775626,-0.001990683376789093,-0.00299261836335063,-0.09567778348142786,0.09567778557538986,0.0032810289412736893,-0.0019905613735318184,-0.09567722986257911,0.07175160199403763,11,0.4679398536682129,0.0,2.7648056288853695e-07,0.0,False,True,False,False,False,False,0.22512438893318176,0.0024059852585196495,-0.005016267765313387,1.688143811406917e-06,-0.0033200194593518972,0.17108269035816193,0.09581464529037476,0.0,0.00015571473340969533,-0.006378518883138895,-0.005687318276613951,-0.006378482095897198
normal,19,False,-3.407153844833374,0.0001481226645410061,-0.10297218539116347,-2.140453815460205,-0.0021283975802361965,-1.5404547452926636,-0.003206719411537051,0.17110271751880646,0.09579947590827942,0.17110271751880646,0.09579947590827942,3.422054350376129,0.05747968554496765,0.02858879417181015,0.05910933390259743,0.04384906589984894,0.0001482245570514351,-0.0021283093374222517,-0.0032066376879811287,-0.10297280571107832,0.10297280550003052,0.0022101537324488163,-0.002128204796463251,-0.10297218539116347,0.07998659461736679,12,0.460455060005188,0.0,3.0505341896969185e-07,0.0,False,True,False,False,False,False,0.22708654403686523,0.00220484915189445,-0.005188025534152985,1.1671304491756018e-06,-0.0023473799228668213,0.17110271751880646,0.09579947590827942,0.0,0.00018528068903833628,-0.006864853668957949,-0.006080585066229105,-0.006864812225103378
normal,20,False,-3.399617910385132,0.00017049582675099373,-0.11049061617165418,-2.132918119430542,-0.0022722426801919937,-1.5329192876815796,-0.003429297124966979,0.17092791199684143,0.09564981609582901,0.17092791199684143,0.09564981609582901,3.4185582399368286,0.0573898896574974,0.02870403602719307,0.059142496436834335,0.0439232662320137,0.00017040992679540068,-0.0022722717840224504,-0.003429299220442772,-0.11048804151050219,0.11048804223537445,0.0036983564496040344,0.0,-0.11049061617165418,0.08956717699766159,13,0.4529193639755249,0.0,1.9090890646111802e-07,0.0,False,True,False,False,False,False,0.22855402529239655,0.0026447148993611336,-0.005046953447163105,1.7354321926177363e-06,-0.0034394958056509495,0.17092791199684143,0.09564981609582901,0.0,0.00021301240485627204,-0.007365869358181953,0.0,-0.00736604118719697
normal,21,False,-3.3920397758483887,0.00019060494378209114,-0.11795656655332684,-2.125340461730957,-0.0024171913973987103,-1.5253417491912842,-0.003652428975328803,0.17105141282081604,0.095686174929142,0.17105141282081604,0.095686174929142,3.421028256416321,0.057411704957485196,0.028758220374584198,0.0591394305229187,0.04394882544875145,0.0001903613010654226,-0.0024173008278012276,-0.0036524746101349592,-0.11795049675631053,0.11795049905776978,0.005249302368611097,-0.0,-0.11795657989354007,0.08956717699766159,13,0.44534194469451904,0.0,2.923307249602658e-07,0.0,False,True,False,False,False,False,0.2295248657464981,0.0023200807627290487,-0.00533796614035964,9.987741123040905e-07,-0.0020049226004630327,0.17105141282081604,0.095686174929142,0.0,0.00023795162269379944,-0.007863366045057774,-0.0,-0.007863772101700306
normal,22,False,-3.3844287395477295,0.00021069636568427086,-0.1254816741105355,-2.117729663848877,-0.0025634653866291046,-1.5177310705184937,-0.0038775051943957806,0.1712082326412201,0.09569104015827179,0.1712082326412201,0.09569104015827179,3.424164652824402,0.05741462409496307,0.028812997043132782,0.059128426015377045,0.04397071152925491,0.00021041007130406797,-0.0025636067148298025,-0.0038775778375566006,-0.12547511072562995,0.12547510862350464,0.012535362504422665,-0.0,-0.12548166077032227,0.08956717699766159,13,0.4377312660217285,0.0,2.865018586817314e-07,0.0,False,True,False,False,False,False,0.23059266805648804,0.0024759832303971052,-0.0053897821344435215,6.035378419255721e-07,-0.0011517060920596123,0.1712082326412201,0.09569104015827179,0.0,0.0002630125964060426,-0.008365007117390633,-0.0,-0.008365443907678127
normal,23,False,-3.3767895698547363,0.00023077614605426788,-0.13314845473216905,-2.110090970993042,-0.002712883288040757,-1.5100924968719482,-0.004107209388166666,0.1711345613002777,0.09548678994178772,0.1711345613002777,0.09548678994178772,3.422691226005554,0.05729207396507263,0.028932008892297745,0.05909251049160957,0.04401225969195366,0.00023083850101102144,-0.0027128146030008793,-0.004107137676328421,-0.13314817458769135,0.1331481784582138,0.020093126222491264,-0.0,-0.13314845473216905,0.08956717699766159,13,0.4300926923751831,0.0,3.083605122355948e-07,0.0,False,True,False,False,False,False,0.23143042623996735,0.0025999341160058975,-0.005222271662205458,1.307115780946333e-06,-0.002651460003107786,0.1711345613002777,0.09548678994178772,0.0,0.000288548122625798,-0.00887654535472393,-0.0,-0.008876563981175423
normal,24,False,-3.3691272735595703,0.0002487204037606716,-0.1407193192207315,-2.102429151535034,-0.0028623160906136036,-1.5024309158325195,-0.0043359240517020226,0.17095032334327698,0.09568770229816437,0.17095032334327698,0.09568770229816437,3.4190064668655396,0.05741262137889862,0.028986113145947456,0.059063274413347244,0.044024694710969925,0.0002487751771695912,-0.00286225532181561,-0.004335860721766949,-0.14071905241646704,0.14071905612945557,0.02771914191544056,-0.0,-0.1407193192207315,0.08956717699766159,13,0.4224311113357544,0.0,2.7732281182579754e-07,0.0,False,True,False,False,False,False,0.23184581100940704,0.0023843450471758842,-0.005402895621955395,1.0352260915169609e-06,-0.0021042954176664352,0.17095032334327698,0.09568770229816437,0.0,0.00031096895691007376,-0.009381270036101341,-0.0,-0.009381287731230259
normal,25,False,-3.3614466190338135,0.00026659155264496803,-0.1483877940494443,-2.0947487354278564,-0.003013980109244585,-1.494750738143921,-0.004567891824990511,0.1708601713180542,0.0955851748585701,0.1708601713180542,0.0955851748585701,3.417203426361084,0.05735110491514206,0.029042702168226242,0.05902637168765068,0.04403453692793846,0.00026645741309039295,-0.0030140236485749483,-0.0045678927563130856,-0.14838369860398495,0.1483837068080902,0.03537999093532562,-0.0,-0.1483877940494443,0.08956717699766159,13,0.41475093364715576,0.0,2.3392757952933607e-07,0.0,False,True,False,False,False,False,0.23242035508155823,0.0025497570168226957,-0.0055194636806845665,0.0,-0.003674669424071908,0.1708601713180542,0.0955851748585701,0.0,0.0003330717736389488,-0.009892246685922146,-0.0,-0.009892519563436508
normal,26,False,-3.3537545204162598,0.00028325943276286125,-0.15620322466701816,-2.087057113647461,-0.0031700958497822285,-1.4870593547821045,-0.004805850330740213,0.17086198925971985,0.09548773616552353,0.17086198925971985,0.09548773616552353,3.417239785194397,0.05729264169931411,0.029162580147385597,0.0589839369058609,0.044073257595300674,0.00028330969507806003,-0.0031700306572020054,-0.004805778153240681,-0.1562025443161438,0.1562025398015976,0.043059851974248886,-0.0,-0.15620321132680495,0.08956717699766159,13,0.4070596694946289,0.0,3.398309047497605e-07,0.0,False,True,False,False,False,False,0.23287725448608398,0.0026747100055217743,-0.005266683176159859,1.3508170013665222e-06,-0.0027381894178688526,0.17086198925971985,0.09548773616552353,0.0,0.00035413712612353265,-0.010413503274321556,-0.0,-0.010413547046482563
normal,27,False,-3.346048593521118,0.00029764045029878616,-0.16392337948175564,-2.0793516635894775,-0.0033263927325606346,-1.4793541431427002,-0.005042992066591978,0.17089150846004486,0.09541599452495575,0.17089150846004486,0.09541599452495575,3.417830169200897,0.05724959671497345,0.029214689508080482,0.05892789736390114,0.044071294367313385,0.0002975071547552943,-0.003326436271890998,-0.00504299346357584,-0.16391932405693596,0.1639193296432495,0.05075756460428238,-0.0,-0.16392337948175564,0.08956717699766159,13,0.39935433864593506,0.0,2.32907368058477e-07,0.0,False,True,False,False,False,False,0.23302501440048218,0.0024366378784179688,-0.005444461014121771,1.1772269772336585e-06,-0.002363817300647497,0.17089150846004486,0.09541599452495575,0.0,0.0003718839434441179,-0.010927954688668251,-0.0,-0.01092822477221489
normal,28,False,-3.3383333683013916,0.0003135278820991516,-0.1717068602886612,-2.071636915206909,-0.0034825829789042473,-1.471639633178711,-0.0052806902676820755,0.17099401354789734,0.09558649361133575,0.17099401354789734,0.09558649361133575,3.4198802709579468,0.05735189616680145,0.029270047321915627,0.05889797583222389,0.044084012508392334,0.0003135780862066895,-0.003482518717646599,-0.005280619487166405,-0.1717062199584265,0.1717062145471573,0.05846701189875603,-0.0,-0.1717068602886612,0.08956717699766159,13,0.39163994789123535,0.0,3.392298992821452e-07,0.0,False,True,False,False,False,False,0.23345157504081726,0.0025388235226273537,-0.005504694301635027,8.153486419359979e-07,-0.001610030885785818,0.17099401354789734,0.09558649361133575,0.0,0.00039197260048240423,-0.011447081342339516,-0.0,-0.011447124183177948
normal,29,False,-3.330610513687134,0.00032730353996157646,-0.1795595901424057,-2.0639147758483887,-0.003642415162175894,-1.46391761302948,-0.005522755905985832,0.17115585505962372,0.09535306692123413,0.17115585505962372,0.09535306692123413,3.4231171011924744,0.05721184015274047,0.029390642419457436,0.058849114924669266,0.044119879603385925,0.00032716678106226027,-0.003642462892457843,-0.00552276149392128,-0.17955556139801243,0.17955556511878967,0.06618563830852509,-0.0,-0.1795595901424057,0.08956717699766159,13,0.38391780853271484,0.0,2.3016173145151697e-07,0.0,False,True,False,False,False,False,0.23379668593406677,0.002767939353361726,-0.0053117843344807625,1.6625159560135216e-06,-0.0032591402996331453,0.17115585505962372,0.09535306692123413,0.0,0.0004089584690518677,-0.011970371007919312,-0.0,-0.0119706392288208
normal,30,False,-3.322880983352661,0.0003388416953384876,-0.18740379559990086,-2.056185722351074,-0.0038042969536036253,-1.4561889171600342,-0.005766781512647867,0.17082101106643677,0.09542232006788254,0.17082101106643677,0.09542232006788254,3.4164202213287354,0.05725339204072952,0.029445502907037735,0.058807969093322754,0.044126734137535095,0.00033878363319672644,-0.0038043037056922913,-0.005766764283180237,-0.1874014744028001,0.18740147352218628,0.0739123597741127,-0.0,-0.18740379559990086,0.08956717699766159,13,0.37618911266326904,0.0,2.503552423149813e-07,0.0,False,True,False,False,False,False,0.23369725048542023,0.0024779264349490404,-0.0055075595155358315,1.0972975132972351e-06,-0.002217159140855074,0.17082101106643677,0.09542232006788254,0.0,0.00042347953421995044,-0.012493431568145752,-0.0,-0.012493586167693138
normal,31,False,-3.315143346786499,0.00035141361877322197,-0.19527177331735887,-2.0484485626220703,-0.003965670242905617,-1.448452115058899,-0.006010547745972872,0.17092567682266235,0.09524060785770416,0.17092567682266235,0.09524060785770416,3.418513536453247,0.057144364714622496,0.02950318530201912,0.058754075318574905,0.04412863031029701,0.00035128340823575854,-0.0039657121524214745,-0.006010547745972872,-0.19526777125339206,0.19526776671409607,0.08164791017770767,-0.0,-0.19527177331735887,0.08956717699766159,13,0.3684523105621338,0.0,2.3184614406090986e-07,0.0,False,True,False,False,False,False,0.23400820791721344,0.002636763034388423,-0.005622610915452242,1.7974187471736514e-07,-0.00032116123475134373,0.17092567682266235,0.09524060785770416,0.0,0.0004391042748466134,-0.013017850928008556,-0.0,-0.013018118217587471
normal,32,False,-3.307403326034546,0.00036326097324490547,-0.2031700466590456,-2.0407092571258545,-0.004128437489271164,-1.4407129287719727,-0.006256024818867445,0.17113979160785675,0.09534133225679398,0.17113979160785675,0.09534133225679398,3.422795832157135,0.05720479935407638,0.02962327003479004,0.05872862786054611,0.044175948947668076,0.0003631593135651201,-0.004128479864448309,-0.0062560392543673515,-0.20316736527618784,0.2031673640012741,0.08580847084522247,-0.004128413740545511,-0.20317003331883238,0.24130578339099884,15,0.3607131242752075,0.0,3.0263763051152637e-07,0.0,False,True,False,False,False,False,0.23430678248405457,0.0027615446597337723,-0.005319009535014629,1.5042508039186941e-06,-0.0030701113864779472,0.17113979160785675,0.09534133225679398,0.0,0.00045394914923235774,-0.013544490560889244,-0.01179546769708395,-0.013544668443500996
