mode,step,done,root_x,root_y,root_yaw_deg,fork_center_x,fork_center_y,tip_x,tip_y,raw_drive,raw_steer,applied_drive,applied_steer,drive_target_rad_s,steer_target_rad,left_steer_joint_pos_rad,right_steer_joint_pos_rad,mean_steer_joint_pos_rad,root_y_signed_m,center_y_signed_m,tip_y_signed_m,yaw_err_signed_deg,yaw_err_abs_deg,d_traj_m,d_traj_signed_m,yaw_traj_signed_deg,traj_s_norm,traj_closest_idx,dist_front_m,insert_depth_m,pallet_disp_xy_m,hold_counter,inserted,push_free,hold_entry,clean_insert_ready,dirty_insert,success,policy_vx_r,policy_vy_r,policy_yaw_rate,policy_lift_pos,policy_lift_vel,policy_prev_drive,policy_prev_steer,policy_prev_lift,policy_y_err_obs,policy_yaw_err_obs,policy_d_traj_signed_obs,policy_yaw_traj_err_obs,steer_target_cmd,steer_target_abs,steer_guidance_gate,steer_enforce_gate,steer_penalty_gate,steer_match,steer_wrong_sign,steer_shortfall
normal,0,False,-3.5,0.0,-3.9999995421277097,-2.2363834381103516,-0.08836066722869873,-1.6378450393676758,-0.13021454215049744,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,-0.08836066722869873,-0.13021454215049744,-3.999999115240887,3.9999990463256836,0.0,0.0,-6.173086552043443,0.0,0,0.5578449964523315,0.0,0.0,0.0,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26666659116744995,0.0,-0.41153910756111145,-0.2725875973701477,0.2725875973701477,0.23430274426937103,0.0,0.0,0.7274124026298523,False,0.2725875973701477
normal,1,False,-3.4997806549072266,-0.00019943714141845703,-4.017668387736887,-2.236191511154175,-0.0889497697353363,-1.6376659870147705,-0.1309882253408432,0.36196601390838623,0.2636678218841553,0.36196601390838623,0.2636678218841553,7.239320278167725,0.15820069313049315,0.03448191285133362,0.03420737013220787,0.034344643354415894,-0.0001994350750464946,-0.0889497622847557,-0.130988210439682,-4.017668387736887,4.0176682472229,0.0006195786991156638,-0.0005959145491942763,-6.1907553976526195,0.0,0,0.5576659440994263,0.0,6.125415552560298e-08,0.0,False,True,False,False,False,False,-0.0010016800370067358,0.0007344212499447167,-0.012543557211756706,0.0,1.1173466191394255e-05,0.36196601390838623,0.2636678218841553,0.0,-0.00024929383653216064,-0.267844557762146,-0.0017026130808517337,-0.4127170145511627,-0.27408406138420105,0.27408406138420105,0.23587797582149506,0.0,0.0,0.4622480869293213,True,0.5377519130706787
normal,2,False,-3.49916672706604,-0.0005109086632728577,-4.045239726982112,-2.2356204986572266,-0.08986927568912506,-1.637115240097046,-0.13219574093818665,0.3891245722770691,0.29651445150375366,0.3891245722770691,0.29651445150375366,7.782491445541382,0.17790867090225218,0.0687151551246643,0.06824404746294022,0.06847959756851196,-0.0005109065677970648,-0.08986926823854446,-0.13219572603702545,-4.045239726982112,4.0452399253845215,0.0016905550146475434,-0.001536344992928207,-6.218326310011022,0.0,0,0.5571151971817017,0.0,6.125415552560298e-08,0.0,False,True,False,False,False,False,-0.002016460057348013,0.0009561418555676937,-0.01653057150542736,0.0,5.56079248781316e-06,0.3891245722770691,0.29651445150375366,0.0,-0.000638633209746331,-0.2696826457977295,-0.004389557056128979,-0.41455507278442383,-0.2764253318309784,0.2764253318309784,0.23834246397018433,0.0,0.0,0.42706024646759033,True,0.5729397535324097
normal,3,False,-3.498783588409424,-0.0006077885627746582,-4.053327097846231,-2.2352499961853027,-0.09014450758695602,-1.6367506980895996,-0.13255545496940613,0.3916352391242981,0.29956942796707153,0.3916352391242981,0.29956942796707153,7.832704782485962,0.17974165678024293,0.0762622132897377,0.08510197699069977,0.08068209886550903,-0.0006077864672988653,-0.09014450013637543,-0.13255544006824493,-4.053327097846231,4.0533270835876465,0.0021134749986231327,-0.0018254074966534972,-6.226414107761964,0.0,0,0.5567506551742554,0.0,6.125415552560298e-08,0.0,False,True,False,False,False,False,0.027836386114358902,0.003533615730702877,-0.0031761464197188616,4.273623744666111e-06,-0.0011486222501844168,0.3916352391242981,0.29956942796707153,0.0,-0.0007597330841235816,-0.2702217996120453,-0.005215450190007687,-0.415094256401062,-0.27712273597717285,0.27712273597717285,0.23907656967639923,0.0,0.0,0.4233078360557556,True,0.5766921639442444
normal,4,False,-3.497218608856201,-0.0006988123059272766,-4.057438444839756,-2.2336912155151367,-0.0903262123465538,-1.6351951360702515,-0.13278010487556458,0.3918343484401703,0.2998092770576477,0.3918343484401703,0.2998092770576477,7.836686968803406,0.17988556623458862,0.07661079615354538,0.10568687319755554,0.09114883840084076,-0.0006988102104514837,-0.0903262048959732,-0.13278008997440338,-4.057438444839756,4.057438373565674,0.0033333811443299055,-0.002066071145236492,-6.230525027868665,0.0,0,0.5551949739456177,0.0,6.125415552560298e-08,0.0,False,True,False,False,False,False,0.05969357490539551,0.004453439265489578,-0.0024854191578924656,5.1205729505454656e-06,-0.0005132830701768398,0.3918343484401703,0.2998092770576477,0.0,-0.0008735127630643547,-0.2704958915710449,-0.005903060548007488,-0.41536831855773926,-0.27755433320999146,0.27755433320999146,0.23953089118003845,0.0,0.0,0.42263638973236084,True,0.5773636102676392
normal,5,False,-3.4946017265319824,-0.0008500665426254272,-4.0645064099702495,-2.231085777282715,-0.0906333178281784,-1.6325947046279907,-0.1331610381603241,0.3918681740760803,0.29992911219596863,0.3918681740760803,0.29992911219596863,7.8373634815216064,0.17995746731758117,0.07671447843313217,0.12290491163730621,0.0998096913099289,-0.0008499343530274928,-0.09063324332237244,-0.13316097855567932,-4.064508971291188,4.06450891494751,0.005764559842646122,-0.002471721498295665,-6.237593419885982,0.0,0,0.5525946617126465,0.0,3.641417123390056e-08,0.0,False,True,False,False,False,False,0.09113003313541412,0.005518356338143349,-0.003328068880364299,5.7360061873623636e-06,-0.0010766946943476796,0.3918681740760803,0.29992911219596863,0.0,-0.0010624179849401116,-0.2709672749042511,-0.007062061689794064,-0.4158395528793335,-0.2782887816429138,0.2782887816429138,0.24030399322509766,0.0,0.0,0.42178213596343994,True,0.5782178640365601
normal,6,False,-3.490978479385376,-0.00106014683842659,-4.074273153596544,-2.227477550506592,-0.09105877578258514,-1.6289939880371094,-0.1336885243654251,0.3920091390609741,0.30003005266189575,0.3920091390609741,0.30003005266189575,7.840182781219482,0.18001803159713745,0.0768546536564827,0.13813437521457672,0.10749451816082001,-0.0010598512599244714,-0.09105857461690903,-0.13368836045265198,-4.074277849351598,4.074277877807617,0.006224404089152813,-0.0015055446419864893,-21.41954324659898,0.01185582671314478,1,0.5489941835403442,0.0,2.709583668547566e-07,0.0,False,True,False,False,False,False,0.12060780823230743,0.007357856258749962,-0.0043811071664094925,4.9736822802515235e-06,-0.0008154008537530899,0.3920091390609741,0.30003005266189575,0.0,-0.0013248140458017588,-0.271618515253067,-0.004301556386053562,-1.0,-0.4243090748786926,0.4243090748786926,0.3940095603466034,0.0,0.0,0.2756608724594116,True,0.7243391275405884
normal,7,False,-3.4864673614501953,-0.0013229846954345703,-4.0864509539998535,-2.2229857444763184,-0.09159016609191895,-1.6245110034942627,-0.1343471109867096,0.40937381982803345,0.3244175314903259,0.40937381982803345,0.3244175314903259,8.187476396560669,0.19465051889419555,0.07693395018577576,0.15296734869480133,0.11495064944028854,-0.0013228276511654258,-0.0915900394320488,-0.13434699177742004,-4.0864518077735,4.086452007293701,0.003858223557472229,-0.0033517510164529085,-21.431721473889112,0.01185582671314478,1,0.5445111989974976,0.0,2.522081388178776e-07,0.0,False,True,False,False,False,False,0.14509738981723785,0.006878210231661797,-0.004691799636930227,5.10353902427596e-06,-0.0025992970913648605,0.40937381982803345,0.3244175314903259,0.0,-0.0016535345930606127,-0.2724301218986511,-0.009576431475579739,-1.0,-0.4260282516479492,0.4260282516479492,0.39581921696662903,0.0,0.0,0.24955421686172485,True,0.7504457831382751
normal,8,False,-3.4812357425689697,-0.0016297847032546997,-4.100615058791168,-2.217776298522949,-0.09220930933952332,-1.6193122863769531,-0.13511420786380768,0.4108161926269531,0.3262343406677246,0.4108161926269531,0.3262343406677246,8.216323852539062,0.19574060440063476,0.07728525996208191,0.16494791209697723,0.12111658602952957,-0.0016295837704092264,-0.09220915287733078,-0.13511407375335693,-4.1006171932252835,4.100617408752441,0.006203826516866684,-0.005495644174516201,-21.445885578680425,0.01185582671314478,1,0.539312481880188,0.0,2.779334522529098e-07,0.0,False,True,False,False,False,False,0.16486318409442902,0.009612559340894222,-0.007008831948041916,3.793602672885754e-06,-0.0001686903415247798,0.4108161926269531,0.3262343406677246,0.0,-0.002036979654803872,-0.27337446808815,-0.015701841562986374,-1.0,-0.42802655696868896,0.42802655696868896,0.39792269468307495,0.0,0.0,0.24573910236358643,True,0.7542608976364136
normal,9,False,-3.4754252433776855,-0.0019714832305908203,-4.116483722667223,-2.21199107170105,-0.09290093183517456,-1.6135388612747192,-0.1359715759754181,0.41107261180877686,0.3264297842979431,0.41107261180877686,0.3264297842979431,8.221452236175537,0.19585787057876586,0.07752561569213867,0.17417995631694794,0.1258527934551239,-0.0019713814835995436,-0.0929008424282074,-0.13597148656845093,-4.116484149554046,4.11648416519165,0.008638155646622181,-0.006514312699437141,-38.33817624526715,0.021627316251397133,2,0.5335390567779541,0.0,2.505702525468223e-07,0.0,False,True,False,False,False,False,0.18075776100158691,0.00958169437944889,-0.006811148952692747,4.073301170137711e-06,-0.0005669023375958204,0.41107261180877686,0.3264297842979431,0.0,-0.0024642269127070904,-0.2744322717189789,-0.018612323328852654,-1.0,-0.4294736981391907,0.4294736981391907,0.3994460105895996,0.0,0.0,0.2440965175628662,True,0.7559034824371338
