mode,step,done,root_x,root_y,root_yaw_deg,fork_center_x,fork_center_y,tip_x,tip_y,raw_drive,raw_steer,applied_drive,applied_steer,drive_target_rad_s,steer_target_rad,left_steer_joint_pos_rad,right_steer_joint_pos_rad,mean_steer_joint_pos_rad,root_y_signed_m,center_y_signed_m,tip_y_signed_m,yaw_err_signed_deg,yaw_err_abs_deg,d_traj_m,d_traj_signed_m,yaw_traj_signed_deg,traj_s_norm,traj_closest_idx,dist_front_m,insert_depth_m,pallet_disp_xy_m,hold_counter,inserted,push_free,hold_entry,clean_insert_ready,dirty_insert,success,policy_vx_r,policy_vy_r,policy_yaw_rate,policy_lift_pos,policy_lift_vel,policy_prev_drive,policy_prev_steer,policy_prev_lift,policy_y_err_obs,policy_yaw_err_obs,policy_d_traj_signed_obs,policy_yaw_traj_err_obs
zero_steer,10,False,-3.468745231628418,-9.295064955949783e-06,-2.8105292144442006e-05,-2.202043056488037,-9.916419912769925e-06,-1.6020431518554688,-1.0210737855231855e-05,0.17042472958564758,0.0966138169169426,0.17042472958564758,0.0,3.4084945917129517,0.0,-0.0018645345699042082,0.0009343681740574539,-0.00046508319792337716,-5.190038791624829e-06,-8.160102879628539e-06,-9.566936569171958e-06,-0.00013434268239677043,0.0001343426847597584,0.0024800498504191637,-9.915051123243757e-06,-2.8105292144442006e-05,0.024949943646788597,3,0.5220457315444946,0.0,3.52828465111088e-06,0.0,False,True,False,False,False,False,0.1950787752866745,-0.0001255997340194881,6.64764957036823e-05,2.520864086363872e-07,-0.0003775361110456288,0.17042472958564758,0.0,0.0,-6.4875484895310365e-06,-8.956179044616874e-06,-2.8328719054115936e-05,-1.8736860738499672e-06
zero_steer,11,False,-3.4621217250823975,-1.0753516107797623e-05,0.00021863663671701006,-2.1954197883605957,-5.919871000514831e-06,-1.5954196453094482,-3.63031313099782e-06,0.17023739218711853,0.09678643941879272,0.17023739218711853,0.0,3.4047478437423706,0.0,-0.002272513462230563,0.0013828800292685628,-0.0004448167164810002,-5.924038305238355e-06,-3.787904915952822e-06,-2.7760818284150446e-06,9.662204400240973e-05,9.662204683991149e-05,0.0018627737881615758,-5.9189655985392164e-06,0.00021863663671701006,0.031228050589561462,4,0.5154223442077637,0.0,3.739782187039964e-06,0.0,False,True,False,False,False,False,0.2044754922389984,-0.0010382942855358124,0.000994869158603251,3.689247876081936e-07,-0.0003854950482491404,0.17023739218711853,0.0,0.0,-7.405047654174268e-06,6.441469395213062e-06,-1.691133002168499e-05,1.4575775821867865e-05
zero_steer,12,False,-3.4552268981933594,-8.327420800924301e-06,-9.375186586142514e-05,-2.1885247230529785,-1.0400099199614488e-05,-1.5885248184204102,-1.13818659883691e-05,0.17003896832466125,0.09686334431171417,0.17003896832466125,0.0,3.400779366493225,0.0,-0.0026594530791044235,0.0014692526310682297,-0.0005951002240180969,-3.312530679977499e-06,-8.193552275770344e-06,-1.0505549653316848e-05,-0.00022077953874142297,0.00022077954781707376,0.002222085604444146,-1.0398398444522172e-05,-9.375186586142514e-05,0.03689507395029068,5,0.5085276365280151,0.0,3.896701855410356e-06,0.0,False,True,False,False,False,False,0.2117021232843399,-0.0001506934204371646,-0.0002489957259967923,5.516203316346946e-08,0.0004174607165623456,0.17003896832466125,0.0,0.0,-4.140663349971874e-06,-1.4718635611643549e-05,-2.970971036120318e-05,-6.250124442885863e-06
zero_steer,13,False,-3.44812273979187,-5.9157609939575195e-06,-0.0003834196924724867,-2.1814208030700684,-1.4392450793820899e-05,-1.581420660018921,-1.8407612515147775e-05,0.16997268795967102,0.09680968523025513,0.16997268795967102,0.0,3.3994537591934204,0.0,-0.003036066424101591,0.0015623786021023989,-0.0007368439109995961,1.3126236808602698e-06,-1.0792680768645369e-05,-1.6526611943845637e-05,-0.0005475500418188981,0.0005475500365719199,0.0027575867716223,-1.439009702153271e-05,-0.0003834196924724867,0.04737243801355362,7,0.5014241933822632,0.0,4.47458705821191e-06,0.0,False,True,False,False,False,False,0.21748697757720947,-0.0001876344031188637,-0.0002220640890300274,1.3006018662053975e-07,-0.0001244185259565711,0.16997268795967102,0.0,0.0,1.6407796010753373e-06,-3.650333746918477e-05,-4.111456291866489e-05,-2.5561312213540077e-05
zero_steer,14,False,-3.44085431098938,-4.7995708882808685e-06,-0.0007830220536780357,-2.174152374267578,-2.2110718418844044e-05,-1.5741522312164307,-3.0310506190289743e-05,0.1699790209531784,0.09676344692707062,0.1699790209531784,0.0,3.399580419063568,0.0,-0.003334023989737034,0.001556200091727078,-0.0008889119490049779,5.1264532885397784e-06,-1.709510979708284e-05,-2.7620819309959188e-05,-0.0010051311843740553,0.0010051311692222953,0.0016016102163121104,-2.2107336917542852e-05,-0.0007830220536780357,0.052672307938337326,8,0.49415814876556396,0.0,6.816593668190762e-06,0.0,False,True,False,False,False,False,0.22178003191947937,-0.00017635773110669106,-4.729775901068933e-05,2.498071580703254e-07,0.00010823860066011548,0.1699790209531784,0.0,0.0,6.4080668380483985e-06,-6.700874655507505e-05,-6.316381768556312e-05,-5.220147068030201e-05
zero_steer,15,False,-3.433459520339966,-2.441462129354477e-06,-0.0011163644877351657,-2.166757583618164,-2.712218338274397e-05,-1.5667574405670166,-3.881272641592659e-05,0.1699836105108261,0.09675648808479309,0.1699836105108261,0.0,3.399672210216522,0.0,-0.0035309256054461002,0.00162007927428931,-0.0009554231655783951,8.664330380270258e-06,-2.1445659513119608e-05,-3.570788976503536e-05,-0.001361942388543187,0.001361942384392023,0.0007424541981890798,-2.7118439902551472e-05,-0.0011163644877351657,0.058338917791843414,9,0.4867638349533081,0.0,7.432749498548219e-06,0.0,False,True,False,False,False,False,0.22537942230701447,-0.00021609164832625538,-0.00022821234597358853,3.48226819824049e-07,-2.1468906197696924e-05,0.1699836105108261,0.0,0.0,1.0830412975337822e-05,-9.079615847440436e-05,-7.74812579038553e-05,-7.44243006920442e-05
zero_steer,16,False,-3.4259605407714844,-1.6619451344013214e-06,-0.001527911837401948,-2.1592583656311035,-3.5441204090602696e-05,-1.5592584609985352,-5.144146052771248e-05,0.17012672126293182,0.09693155437707901,0.17012672126293182,0.0,3.4025344252586365,0.0,-0.003731856122612953,0.0015829073963686824,-0.0010744743049144745,1.0018395187216811e-05,-2.948931978608016e-05,-4.820297908736393e-05,-0.0017870226549814687,0.0017870226874947548,0.00048457225784659386,-3.54368967236951e-05,-0.001527911837401948,0.06461702287197113,10,0.4792652130126953,0.0,7.791684765834361e-06,0.0,False,True,False,False,False,False,0.22823938727378845,0.0015385340666398406,-0.002148472238332033,2.559204972385487e-07,0.0004212002386339009,0.17012672126293182,0.0,0.0,1.2522994438768364e-05,-0.00011913484195247293,-0.00010124827531399205,-0.00010186078725382686
zero_steer,17,False,-3.4183835983276367,1.4761462807655334e-07,-0.0020786428426417527,-2.151681423187256,-4.580727545544505e-05,-1.5516815185546875,-6.757477240171283e-05,0.1701662689447403,0.0970260351896286,0.1701662689447403,0.0,3.403325378894806,0.0,-0.003733629360795021,0.001755996490828693,-0.0009888163767755032,1.2127300578868017e-05,-3.972458216594532e-05,-6.428531196434051e-05,-0.002345377070975957,0.0023453771136701107,0.00113555823918432,-4.580245149554685e-05,-0.0020786428426417527,0.07175160199403763,11,0.4716883897781372,0.0,8.006964890228119e-06,0.0,False,True,False,False,False,False,0.23040127754211426,-0.0010974117321893573,0.0008517674286849797,3.5376029927647323e-07,0.0007072793669067323,0.1701662689447403,0.0,0.0,1.515912572358502e-05,-0.0001563584664836526,-0.00013086415128782392,-0.0001385761861456558
zero_steer,18,False,-3.410740613937378,2.5187619030475616e-06,-0.0025693638366830686,-2.144038677215576,-5.428504664450884e-05,-1.5440385341644287,-8.119136327877641e-05,0.17025014758110046,0.0971430093050003,0.17025014758110046,0.0,3.4050029516220093,0.0,-0.003797883167862892,0.0019050227710977197,-0.0009464301983825862,1.4734489923284855e-05,-4.811234612134285e-05,-7.788106449879706e-05,-0.002842703554970816,0.00284270360134542,0.002989785047248006,-5.428013173514046e-05,-0.0025693638366830686,0.07998659461736679,12,0.4640456438064575,0.0,8.17067120806314e-06,0.0,False,True,False,False,False,False,0.23224110901355743,-0.000265746028162539,0.00043179665226489305,0.0,-0.0002480893163010478,0.17025014758110046,0.0,0.0,1.8418111721985042e-05,-0.00018951356469187886,-0.00015508609067182988,-0.00017129091429524124
zero_steer,19,False,-3.403047561645508,4.192814230918884e-06,-0.0030881074076844475,-2.136345386505127,-6.40794460196048e-05,-1.5363454818725586,-9.641802898840979e-05,0.17006152868270874,0.09697484225034714,0.17006152868270874,0.0,3.401230573654175,0.0,-0.0038017244078218937,0.001953740604221821,-0.0009239919018000364,1.6740286810090765e-05,-5.772599979536608e-05,-9.299851080868393e-05,-0.003368277106701376,0.0033682771027088165,0.0047044348903000355,-6.40736470813863e-05,-0.0030881074076844475,0.07998659461736679,12,0.4563525915145874,0.0,8.215038178605027e-06,0.0,False,True,False,False,False,False,0.23351094126701355,-0.0012474596733227372,0.0004519777721725404,0.0,-0.0003465265326667577,0.17006152868270874,0.0,0.0,2.092535942210816e-05,-0.00022455181169789284,-0.0001830675610108301,-0.00020587383187375963
zero_steer,20,False,-3.3953137397766113,5.099456757307053e-06,-0.003598364101786222,-2.1286115646362305,-7.445361552527174e-05,-1.528611660003662,-0.00011213559628231451,0.17004293203353882,0.09700483083724976,0.17004293203353882,0.0,3.4008586406707764,0.0,-0.0038838388863950968,0.0020030608866363764,-0.0009403889998793602,1.8666945834411308e-05,-6.754450441803783e-05,-0.00010838036541827023,-0.0038995377580814303,0.0038995377253741026,0.0013905444648116827,-0.0,-0.003598364101786222,0.08956717699766159,13,0.44861912727355957,0.0,8.644103218102828e-06,0.0,False,True,False,False,False,False,0.23457439243793488,-8.332847210112959e-05,-0.00032726023346185684,3.013357456893573e-07,-0.0001076072221621871,0.17004293203353882,0.0,0.0,2.3333683202508837e-05,-0.0002599691797513515,-0.0,-0.00023989094188436866
zero_steer,21,False,-3.38754940032959,7.729046046733856e-06,-0.004116444622502267,-2.120847225189209,-8.327780233230442e-05,-1.5208473205566406,-0.00012638511543627828,0.16990844905376434,0.09698234498500824,0.16990844905376434,0.0,3.398168981075287,0.0,-0.003926422446966171,0.002064776374027133,-0.0009308230364695191,2.2311915017780848e-05,-7.581934914924204e-05,-0.00012230129505041987,-0.004438697900097628,0.004438697826117277,0.009153268299996853,-0.0,-0.004116444622502267,0.08956717699766159,13,0.4408552646636963,0.0,9.178820619126782e-06,0.0,False,True,False,False,False,False,0.23541009426116943,-6.312436744337901e-05,-0.0004167951119598001,3.5559671118789993e-07,-0.00020547170424833894,0.16990844905376434,0.0,0.0,2.788989331747871e-05,-0.00029591319616883993,-0.0,-0.00027442965074442327
zero_steer,22,False,-3.3797614574432373,1.0670162737369537e-05,-0.004644037965891074,-2.1130595207214355,-9.200078784488142e-05,-1.513059377670288,-0.00014063304115552455,0.17010709643363953,0.09694300591945648,0.17010709643363953,0.0,3.4021419286727905,0.0,-0.003915434703230858,0.0020572016946971416,-0.0009291165042668581,2.613160904729739e-05,-8.414578041993082e-05,-0.00013638097152579576,-0.004988094154472254,0.004988094326108694,0.01694084331393242,-0.0,-0.004644037965891074,0.08956717699766159,13,0.43306827545166016,0.0,1.013753171719145e-05,0.0,False,True,False,False,False,False,0.23606756329536438,0.0006929209921509027,-0.0002509051118977368,1.1360204155153042e-07,-0.0002783105301205069,0.17010709643363953,0.0,0.0,3.266450949013233e-05,-0.0003325396100990474,-0.0,-0.0003096025320701301
zero_steer,23,False,-3.3719539642333984,1.1072959750890732e-05,-0.005283054189577335,-2.1052517890930176,-0.00010572544852038845,-1.5052518844604492,-0.00016104946553241462,0.17004209756851196,0.09706462919712067,0.17004209756851196,0.0,3.4008419513702393,0.0,-0.0038168965838849545,0.0021592273842543364,-0.000828834599815309,2.8161386580904946e-05,-9.702435636427253e-05,-0.00015632121358066797,-0.005662432344600532,0.0056624324060976505,0.024748552590608597,-0.0,-0.005283054189577335,0.08956717699766159,13,0.42526161670684814,0.0,1.103792692447314e-05,0.0,False,True,False,False,False,False,0.23660406470298767,-0.0009564950596541166,0.0007755710976198316,4.745304522657534e-07,-0.0010370396776124835,0.17004209756851196,0.0,0.0,3.5201734135625884e-05,-0.0003774954820983112,-0.0,-0.00035220361314713955
zero_steer,24,False,-3.3641304969787598,1.3791956007480621e-05,-0.005827881837804856,-2.097428321838379,-0.00011505155998747796,-1.4974284172058105,-0.0001760809973347932,0.17017419636249542,0.09701227396726608,0.17017419636249542,0.0,3.4034839272499084,0.0,-0.0038329558447003365,0.0021938153076916933,-0.0008195702685043216,3.1497314921580255e-05,-0.00010606611613184214,-0.00017122592544183135,-0.006222303167644942,0.0062223030254244804,0.03257199749350548,-0.0,-0.005827881837804856,0.08956717699766159,13,0.4174385070800781,0.0,1.1507000635901932e-05,0.0,False,True,False,False,False,False,0.23707032203674316,-9.599741315469146e-05,-0.00033932278165593743,3.4121865155611886e-07,-1.290797081310302e-05,0.17017419636249542,0.0,0.0,3.937164365197532e-05,-0.00041482021333649755,-0.0,-0.0003885254554916173
zero_steer,25,False,-3.356295585632324,1.513119786977768e-05,-0.006508966007007179,-2.0895934104919434,-0.0001287698105443269,-1.489593505859375,-0.00019693154899869114,0.17013753950595856,0.09683701395988464,0.17013753950595856,0.0,3.402750790119171,0.0,-0.003717605257406831,0.0022524928208440542,-0.0007325562182813883,3.3244534279219806e-05,-0.00011964639998041093,-0.00019206640718039125,-0.00691560030205263,0.0069156005047261715,0.040406908839941025,-0.0,-0.006508966007007179,0.08956717699766159,13,0.4096040725708008,0.0,1.2020793292322196e-05,0.0,False,True,False,False,False,False,0.23727719485759735,-0.0008660979801788926,0.0003854480746667832,1.2591245024395903e-07,0.00012035004328936338,0.17013753950595856,0.0,0.0,4.155566784902476e-05,-0.00046104000648483634,-0.0,-0.000433931068982929
zero_steer,26,False,-3.34845232963562,1.6841571778059006e-05,-0.007123376207404206,-2.0817503929138184,-0.00014064289280213416,-1.481750249862671,-0.00021523871691897511,0.17015273869037628,0.09706953167915344,0.17015273869037628,0.0,3.4030547738075256,0.0,-0.003619425231590867,0.0023166118189692497,-0.0006514067063108087,3.5000000934815034e-05,-0.0001315190311288461,-0.0002103942824760452,-0.007532030294107902,0.007532030344009399,0.048249926418066025,-0.0,-0.007123376207404206,0.08956717699766159,13,0.4017608165740967,0.0,1.2055226761731319e-05,0.0,False,True,False,False,False,False,0.23761475086212158,-0.0006964307394810021,0.00015511269157286733,5.882679943169933e-08,-5.917678208788857e-05,0.17015273869037628,0.0,0.0,4.3750002078013495e-05,-0.0005021353717893362,-0.0,-0.0004748917417600751
zero_steer,27,False,-3.3406014442443848,1.993868499994278e-05,-0.007717676036368039,-2.073899269104004,-0.00015068463108036667,-1.4738993644714355,-0.00023150394554249942,0.17012256383895874,0.09702808409929276,0.17012256383895874,0.0,3.402451276779175,0.0,-0.003580934600904584,0.0024809984024614096,-0.0005499680992215872,3.833347000181675e-05,-0.0001414640573784709,-0.00022662892297375947,-0.00813264588026935,0.00813264586031437,0.05610104650259018,-0.0,-0.007717676036368039,0.08956717699766159,13,0.3939100503921509,0.0,1.2169974070275202e-05,0.0,False,True,False,False,False,False,0.23787711560726166,-0.00011650122178252786,-2.9420767532428727e-05,0.0,0.0003320988907944411,0.17012256383895874,0.0,0.0,4.791683750227094e-05,-0.0005421763635240495,-0.0,-0.0005145117174834013
zero_steer,28,False,-3.332742691040039,2.1608546376228333e-05,-0.008496529377634404,-2.066040515899658,-0.00016623377450741827,-1.4660406112670898,-0.0002552092191763222,0.17012397944927216,0.09699329733848572,0.17012397944927216,0.0,3.402479588985443,0.0,-0.0035169669426977634,0.0025409457739442587,-0.0004880105843767524,4.1330782551085576e-05,-0.00015638902550563216,-0.00025004311464726925,-0.008943309793728524,0.008943310007452965,0.06395981460809708,-0.0,-0.008496529377634404,0.08956717699766159,13,0.38605237007141113,0.0,1.3388291336013936e-05,0.0,False,True,False,False,False,False,0.238070547580719,-0.001106009352952242,0.0005069130565971136,0.0,0.0009205160895362496,0.17012397944927216,0.0,0.0,5.166347909835167e-05,-0.0005962206632830203,-0.0,-0.0005664352793246508
zero_steer,29,False,-3.324876070022583,2.4123582988977432e-05,-0.009100886059841487,-2.0581741333007812,-0.00017707991355564445,-1.4581739902496338,-0.0002723841753322631,0.16988922655582428,0.09713098406791687,0.16988922655582428,0.0,3.3977845311164856,0.0,-0.0035343861673027277,0.0025498548056930304,-0.0004922656808048487,4.4645108573604375e-05,-0.00016679431428201497,-0.00026694705593399704,-0.009563880671344449,0.00956388097256422,0.07182619720697403,-0.0,-0.009100886059841487,0.08956717699766159,13,0.3781862258911133,0.0,1.3795128325000405e-05,0.0,False,True,False,False,False,False,0.23813007771968842,-0.0003617218171712011,-0.00010118698992300779,1.547275871871534e-07,0.00046785257291048765,0.16988922655582428,0.0,0.0,5.5806383898016065e-05,-0.0006375920493155718,-0.0,-0.0006067257490940392
zero_steer,30,False,-3.317009925842285,2.5420915335416794e-05,-0.00980097878224114,-2.0503077507019043,-0.00019126030383631587,-1.450307846069336,-0.00029389592236839235,0.16982829570770264,0.09698571264743805,0.16982829570770264,0.0,3.3965659141540527,0.0,-0.0035463168751448393,0.0026218006387352943,-0.00046225811820477247,4.5877844968345016e-05,-0.00018119379819836468,-0.00028875109273940325,-0.010270961164182808,0.010270961560308933,0.07969259470701218,-0.0,-0.00980097878224114,0.08956717699766159,13,0.37032055854797363,0.0,1.4405795809580013e-05,0.0,False,True,False,False,False,False,0.23824326694011688,4.427119347383268e-05,-0.00045986060285940766,3.1541551948066626e-07,-0.00017017204663716257,0.16982829570770264,0.0,0.0,5.7347308029420674e-05,-0.0006847307668067515,-0.0,-0.0006533985724672675
zero_steer,31,False,-3.3091421127319336,2.727517858147621e-05,-0.01051705474760822,-2.0424399375915527,-0.00020523715647868812,-1.4424400329589844,-0.00031537149334326386,0.1697165071964264,0.09659987688064575,0.1697165071964264,0.0,3.394330143928528,0.0,-0.003569964552298188,0.002655166434124112,-0.00045739905908703804,4.7919591452227905e-05,-0.00019513680308591574,-0.0003102655755355954,-0.010993986546875579,0.010993986390531063,0.08744001388549805,-0.00020523597777355462,-0.01051705474760822,0.24130578339099884,15,0.36245274543762207,0.0,1.4528808605973609e-05,0.0,False,True,False,False,False,False,0.2380608171224594,0.00012024313764413819,-0.0005208950606174767,3.557686909516633e-07,-0.00016126615810208023,0.1697165071964264,0.0,0.0,5.989948840579018e-05,-0.000732932414393872,-0.0005863885162398219,-0.0007011370034888387
