mode,step,done,root_x,root_y,root_yaw_deg,fork_center_x,fork_center_y,tip_x,tip_y,raw_drive,raw_steer,applied_drive,applied_steer,drive_target_rad_s,steer_target_rad,left_steer_joint_pos_rad,right_steer_joint_pos_rad,mean_steer_joint_pos_rad,root_y_signed_m,center_y_signed_m,tip_y_signed_m,yaw_err_signed_deg,yaw_err_abs_deg,d_traj_m,d_traj_signed_m,yaw_traj_signed_deg,traj_s_norm,traj_closest_idx,dist_front_m,insert_depth_m,pallet_disp_xy_m,hold_counter,inserted,push_free,hold_entry,clean_insert_ready,dirty_insert,success,policy_vx_r,policy_vy_r,policy_yaw_rate,policy_lift_pos,policy_lift_vel,policy_prev_drive,policy_prev_steer,policy_prev_lift
zero_steer,10,False,-3.46475887298584,-4.568137228488922e-06,-0.0006482946546438835,-2.198056697845459,-1.8900715076597407e-05,-1.5980567932128906,-2.5689640096970834e-05,0.3746459186077118,-0.5607039928436279,0.3746459186077118,0.0,7.492918372154236,0.0,6.388627662090585e-05,-2.414707705611363e-05,1.9869599782396108e-05,5.91554589846055e-06,-8.095167686406057e-06,-1.4731635928910691e-05,-0.0006337360526502667,0.0006337360828183591,0.0007743758615106344,-1.8897824702435173e-05,-0.0006482946546438835,0.031228050589561462,4,0.5180572271347046,0.0,1.1372853805369232e-05,0.0,False,True,False,False,False,False,0.22133700549602509,-0.00023360220075119287,0.0001050135979312472,2.5647338475209835e-08,1.6471967683173716e-06,0.3746459186077118,0.0,0.0
zero_steer,11,False,-3.4572153091430664,-3.873370587825775e-06,-0.0006626973428954601,-2.1905131340026855,-1.8524364350014366e-05,-1.5905132293701172,-2.5464114514761604e-05,0.3747454881668091,-0.5609579086303711,0.3747454881668091,0.0,7.494909763336182,0.0,1.8017961338046007e-05,4.2175728594884276e-05,3.0096845875959843e-05,7.011731213424355e-06,-7.485011337848846e-06,-1.4351697245729156e-05,-0.0006557202029391663,0.0006557201850228012,0.00023438339121639729,-1.852133391366806e-05,-0.0006626973428954601,0.03689507395029068,5,0.5105136632919312,0.0,1.1316151358187199e-05,0.0,False,True,False,False,False,False,0.23283763229846954,0.00018119567539542913,-0.00019209992024116218,3.2400149052591587e-07,-0.00011234630073886365,0.3747454881668091,0.0,0.0
zero_steer,12,False,-3.4493372440338135,-5.152542144060135e-06,-0.0006497062680657163,-2.1826353073120117,-1.9516328393365256e-05,-1.5826351642608643,-2.63200363406213e-05,0.3747829496860504,-0.5611158609390259,0.3747829496860504,0.0,7.495658993721008,0.0,-2.217078144894913e-05,6.115782161941752e-05,1.9493520085234195e-05,5.076257366454229e-06,-8.870961210050154e-06,-1.547735337226186e-05,-0.0006308639985417977,0.0006308640004135668,0.0019994734320789576,-1.9513061488396488e-05,-0.0006497062680657163,0.04219473898410797,6,0.5026355981826782,0.0,1.1371938853699248e-05,0.0,False,True,False,False,False,False,0.242095947265625,-8.633525430923328e-05,2.9864053431083448e-05,2.0847153336944757e-07,-0.0001869257539510727,0.3747829496860504,0.0,0.0
zero_steer,13,False,-3.4411871433258057,-5.0961971282958984e-06,-0.000666648547299353,-2.174485206604004,-1.9834544218610972e-05,-1.5744850635528564,-2.6815670935320668e-05,0.3751259744167328,-0.5614244937896729,0.3751259744167328,0.0,7.502519488334656,0.0,-3.80623278033454e-05,0.0001377585722366348,4.98481240356341e-05,5.084184522274882e-06,-9.224217137671076e-06,-1.600169161974918e-05,-0.0006472011740412868,0.0006472012028098106,0.0019343915628269315,-1.9831510144285858e-05,-0.000666648547299353,0.052672307938337326,8,0.49448561668395996,0.0,1.136251103162067e-05,0.0,False,True,False,False,False,False,0.2495996505022049,0.0003495342971291393,-0.00043555558659136295,8.304912313406021e-08,-9.464250615565106e-05,0.3751259744167328,0.0,0.0
zero_steer,14,False,-3.432819366455078,-6.462913006544113e-06,-0.0006921486254255475,-2.1661171913146973,-2.1765019482700154e-05,-1.566117286682129,-2.90131829387974e-05,0.37541332840919495,-0.5616130828857422,0.37541332840919495,0.0,7.508266568183899,0.0,-0.00010430599650135264,0.00022729999909643084,6.149700493551791e-05,3.7797824461449636e-06,-1.1114889275631867e-05,-1.8170061593991704e-05,-0.000673719433519661,0.0006737194489687681,0.0001038721893564798,-2.1762014512205496e-05,-0.0006921486254255475,0.058338917791843414,9,0.48611772060394287,0.0,1.1358168194419704e-05,0.0,False,True,False,False,False,False,0.25568079948425293,0.00035501981619745493,-0.00041644537122920156,1.2245725322657108e-08,4.271656507626176e-05,0.37541332840919495,0.0,0.0
zero_steer,15,False,-3.424274444580078,-7.295049726963043e-06,-0.000723872382011994,-2.1575722694396973,-2.3298505766433664e-05,-1.557572364807129,-3.0878880352247506e-05,0.3755251169204712,-0.5617810487747192,0.3755251169204712,0.0,7.510502338409424,0.0,-0.00014205591287463903,0.0002180102892452851,3.797718818532303e-05,3.175198571625515e-06,-1.2510666238085832e-05,-1.9940607671742328e-05,-0.0007095070567794823,0.0007095070905052125,0.0012030473444610834,-2.3295673599932343e-05,-0.000723872382011994,0.06461702287197113,10,0.47757279872894287,0.0,1.1337608157191426e-05,0.0,False,True,False,False,False,False,0.26047563552856445,-4.863960202783346e-05,-2.8876393116661347e-06,3.1950162338034716e-07,-0.0002660419559106231,0.3755251169204712,0.0,0.0
zero_steer,16,False,-3.41558837890625,-7.492490112781525e-06,-0.0006712960483012204,-2.148886203765869,-2.233358463854529e-05,-1.5488862991333008,-2.936338023573626e-05,0.3754335939884186,-0.5619267225265503,0.3754335939884186,0.0,7.508671879768372,0.0,-0.00015449881902895868,0.0003432761877775192,9.438868437428027e-05,3.3892833926074672e-06,-1.129318570747273e-05,-1.824784339987673e-05,-0.000664121045885526,0.0006641210638917983,0.0016607355792075396,-2.2331232685246505e-05,-0.0006712960483012204,0.07175160199403763,11,0.46888673305511475,0.0,1.1319546501908917e-05,0.0,False,True,False,False,False,False,0.2645333707332611,0.0006748323794454336,-0.0006409739144146442,2.58769659922109e-07,-0.0002866832946892828,0.3754335939884186,0.0,0.0
zero_steer,17,False,-3.4067866802215576,-7.4007548391819e-06,-0.0006100832813941661,-2.140084743499756,-2.0888550352538005e-05,-1.5400846004486084,-2.72773268079618e-05,0.3756706118583679,-0.5620700120925903,0.3756706118583679,0.0,7.513412237167358,0.0,-0.00021968425426166505,0.0004241150163579732,0.00010221538104815409,2.7685455279424787e-06,-1.0277111869072542e-05,-1.6456460798508488e-05,-0.0005900843736956747,0.0005900843534618616,0.0009648677078075707,-2.0886658603558317e-05,-0.0006100832813941661,0.07998659461736679,12,0.46008503437042236,0.0,1.1366088983777445e-05,0.0,False,True,False,False,False,False,0.2676597237586975,0.0005028138402849436,-0.0004808283119928092,1.9453612765119033e-07,-0.00019945850363001227,0.3756706118583679,0.0,0.0
zero_steer,18,False,-3.3978939056396484,-8.005183190107346e-06,-0.0005330802356195448,-2.1311917304992676,-1.979058470169548e-05,-1.5311918258666992,-2.5372988602612168e-05,0.375669926404953,-0.5620275735855103,0.375669926404953,0.0,7.51339852809906,0.0,-0.0002941773273050785,0.0006113441195338964,0.00015858339611440897,1.622112563381961e-06,-9.482690074946731e-06,-1.4742714483872987e-05,-0.0005022951923182288,0.0005022952100262046,0.001191780436784029,0.0,-0.0005330802356195448,0.08956717699766159,13,0.45119214057922363,0.0,1.1457674190751277e-05,0.0,False,True,False,False,False,False,0.27018940448760986,0.0001892603759188205,-0.00016091681027319282,2.0381881427056214e-07,-0.0002931328199338168,0.375669926404953,0.0,0.0
zero_steer,19,False,-3.388930082321167,-9.411945939064026e-06,-0.00044542060021894104,-2.1222281455993652,-1.925935794133693e-05,-1.5222280025482178,-2.392379246884957e-05,0.37550321221351624,-0.5619778633117676,0.37550321221351624,0.0,7.510064244270325,0.0,-0.0002971379435621202,0.0007781668682582676,0.00024051446234807372,3.3896242257469567e-07,-8.87260557647096e-06,-1.3235860023996793e-05,-0.00041665996032927085,0.00041665995377115905,0.007771992590278387,-0.0,-0.00044542060021894104,0.08956717699766159,13,0.4422283172607422,0.0,1.1458594599389471e-05,0.0,False,True,False,False,False,False,0.27197790145874023,0.0007384874625131488,-0.0009142105118371546,1.1171486136163367e-07,-0.00030178407905623317,0.37550321221351624,0.0,0.0
zero_steer,20,False,-3.379908323287964,-9.032897651195526e-06,-0.00041527971725259445,-2.113206386566162,-1.8213951989309862e-05,-1.5132062435150146,-2.2562751837540418e-05,0.37546584010124207,-0.5619736909866333,0.37546584010124207,0.0,7.509316802024841,0.0,-0.0004148906737100333,0.0009788472671061754,0.00028197828214615583,7.010220315351035e-07,-7.832706614863127e-06,-1.1874886695295572e-05,-0.00038599972097587795,0.0003859997377730906,0.016793737187981606,-0.0,-0.00041527971725259445,0.08956717699766159,13,0.43320655822753906,0.0,1.146674003393855e-05,0.0,False,True,False,False,False,False,0.2736465334892273,0.000489714671857655,-0.0004925852990709245,2.379081820436113e-07,-0.00037602114025503397,0.37546584010124207,0.0,0.0
zero_steer,21,False,-3.370840549468994,-9.597744792699814e-06,-0.00032435879054560436,-2.1041383743286133,-1.676870851952117e-05,-1.504138469696045,-2.01653856493067e-05,0.37546858191490173,-0.5619550943374634,0.37546858191490173,0.0,7.509371638298035,0.0,-0.0005214711418375373,0.0012350368779152632,0.00035678286803886294,1.1453369097580435e-07,-6.400473466783296e-06,-9.486443559580948e-06,-0.0002946884106463968,0.0002946884196717292,0.025861745700240135,-0.0,-0.00032435879054560436,0.08956717699766159,13,0.4241389036178589,0.0,1.1466571777418721e-05,0.0,False,True,False,False,False,False,0.2748681902885437,0.00011590041685849428,-0.00032642591395415366,1.1198898697273307e-08,-0.00011959801486227661,0.37546858191490173,0.0,0.0
zero_steer,22,False,-3.3617372512817383,-9.937211871147156e-06,-0.00023624848001196794,-2.0950350761413574,-1.5160222574195359e-05,-1.495035171508789,-1.763421096256934e-05,0.3753988444805145,-0.5619962215423584,0.3753988444805145,0.0,7.5079768896102905,0.0,-0.0006261898088268936,0.0014949075412005186,0.0004343588661868125,3.834111339529045e-08,-4.651279596146196e-06,-6.872616722830571e-06,-0.00021212205302115032,0.00021212206047493964,0.034965042024850845,-0.0,-0.00023624848001196794,0.08956717699766159,13,0.4150354862213135,0.0,1.1397718481021002e-05,0.0,False,True,False,False,False,False,0.27555474638938904,7.581701356684789e-05,-0.0003320277319289744,8.040039034540314e-08,-0.0003791677299886942,0.3753988444805145,0.0,0.0
zero_steer,23,False,-3.352613925933838,-1.1043623089790344e-05,-0.00010797562720039737,-2.085911750793457,-1.3430761100607924e-05,-1.4859118461608887,-1.4561479474650696e-05,0.3755512535572052,-0.5619988441467285,0.3755512535572052,0.0,7.511025071144104,0.0,-0.0006993984570726752,0.0019031758420169353,0.0006018886924721301,-1.247323439201864e-06,-3.0089022402535193e-06,-3.843311333184829e-06,-7.968016862288429e-05,7.968016871018335e-05,0.044088367372751236,-0.0,-0.00010797562720039737,0.08956717699766159,13,0.40591228008270264,0.0,1.1461906979093328e-05,0.0,False,True,False,False,False,False,0.27605298161506653,-9.996379230869934e-05,-0.00019281079585198313,2.1434905761452683e-07,-0.0003159508923999965,0.3755512535572052,0.0,0.0
zero_steer,24,False,-3.343475341796875,-1.1951662600040436e-05,2.1083917135416116e-05,-2.076773166656494,-1.148553656094009e-05,-1.4767732620239258,-1.1264746717642993e-05,0.3753935396671295,-0.5619214773178101,0.3753935396671295,0.0,7.50787079334259,0.0,-0.0007501746877096593,0.0024423091672360897,0.0008460672106593847,-1.944434188771993e-06,-9.490173056292406e-07,-4.775178581439832e-07,4.502491972208167e-05,4.5024920837022364e-05,0.05322695150971413,-0.0,2.1083917135416116e-05,0.08956717699766159,13,0.3967735767364502,0.0,1.1409903891035356e-05,0.0,False,True,False,False,False,False,0.2763662338256836,-0.0004041680658701807,0.000260703032836318,2.549401472151658e-07,-0.00017881362873595208,0.3753935396671295,0.0,0.0
zero_steer,25,False,-3.3343257904052734,-1.2526754289865494e-05,0.00013294892974869568,-2.0676236152648926,-9.58750388235785e-06,-1.4676237106323242,-8.195265763788484e-06,0.3753412663936615,-0.5619238615036011,0.3753412663936615,0.0,7.50682532787323,0.0,-0.0009535226272419095,0.003049107501283288,0.0010477923788130283,-2.4512598884030012e-06,9.983450581785291e-07,2.632323230500333e-06,0.00015603341313253087,0.00015603342035319656,0.06237649917602539,-0.0,0.00013294892974869568,0.08956717699766159,13,0.38762402534484863,0.0,1.1423599971749354e-05,0.0,False,True,False,False,False,False,0.27668634057044983,-0.0004395226133055985,-0.00015070528024807572,1.6491921428496426e-07,-8.608228381490335e-05,0.3753412663936615,0.0,0.0
zero_steer,26,False,-3.325169563293457,-1.2109987437725067e-05,0.00020942683490319367,-2.058467388153076,-7.479953637812287e-06,-1.4584674835205078,-5.286840860208031e-06,0.3754741847515106,-0.561963677406311,0.3754741847515106,0.0,7.509483695030212,0.0,-0.0009781859116628766,0.003724464448168874,0.0013731392100453377,-2.198881020376575e-06,3.002294761245139e-06,5.46594083061791e-06,0.00023526086129672239,0.00023526085715275258,0.0715327262878418,-0.0,0.00020942683490319367,0.08956717699766159,13,0.3784679174423218,0.0,1.1418013855291065e-05,0.0,False,True,False,False,False,False,0.27671167254447937,3.993326754425652e-05,7.489466952392831e-05,1.8507783750010276e-08,-0.00025987974368035793,0.3754741847515106,0.0,0.0
zero_steer,27,False,-3.316011905670166,-1.166248694062233e-05,0.0001993083483115499,-2.049309730529785,-7.256154276547022e-06,-1.4493098258972168,-5.1690017244254705e-06,0.3754100203514099,-0.5619784593582153,0.3754100203514099,0.0,7.508200407028198,0.0,-0.0012532963883131742,0.004313088487833738,0.001529896049760282,-1.9901535779354163e-06,3.099434707110049e-06,5.510225491889287e-06,0.0002302135186696299,0.00023021352535579354,0.08069038391113281,-0.0,0.0001993083483115499,0.08956717699766159,13,0.3693101406097412,0.0,1.1467527656350285e-05,0.0,False,True,False,False,False,False,0.2768265902996063,-0.0009228760027326643,0.0008239971939474344,8.182872335282809e-08,-0.0003580303455237299,0.3754100203514099,0.0,0.0
zero_steer,28,False,-3.3068509101867676,-1.4090444892644882e-05,0.0001273277104295404,-2.0401487350463867,-1.1275468750682194e-05,-1.4401488304138184,-9.942095857695676e-06,0.37532839179039,-0.5618982315063477,0.37532839179039,0.0,7.5065678358078,0.0,-0.0014353545848280191,0.004855697974562645,0.001710171694867313,-4.354666998551693e-06,-8.787609431237797e-07,7.676752602492343e-07,0.00015722306312380898,0.000157223068526946,0.08514857292175293,-1.1275404176558368e-05,0.0001273277104295404,0.24130578339099884,15,0.3601492643356323,0.0,1.1468792763480451e-05,0.0,False,True,False,False,False,False,0.2770482897758484,-0.0001112767931772396,-0.0002817002241499722,2.286773792548047e-07,-2.426136052235961e-05,0.37532839179039,0.0,0.0
zero_steer,29,False,-3.2976882457733154,-1.1474359780550003e-05,-0.00022163114981404669,-2.0309863090515137,-1.6374207916669548e-05,-1.4309861660003662,-1.8695123799261637e-05,0.37546807527542114,-0.5619879961013794,0.37546807527542114,0.0,7.509361505508423,0.0,-0.0018972153775393963,0.005296353716403246,0.0016995691694319248,-1.7090907249439624e-06,-5.96276640862925e-06,-7.977609129738994e-06,-0.0001924033158554392,0.0001924033131217584,0.07598614692687988,-1.6374113329220563e-05,-0.00022163114981404669,0.24130578339099884,15,0.3509865999221802,0.0,1.1456217180239037e-05,0.0,False,True,False,False,False,False,0.27672263979911804,-0.0024498580023646355,0.0022508539259433746,2.5446041718169e-07,-0.00032062589889392257,0.37546807527542114,0.0,0.0
zero_steer,30,False,-3.2885310649871826,-9.560026228427887e-06,-0.000665218017872052,-2.021829128265381,-2.4266744730994105e-05,-1.4218289852142334,-3.12328920699656e-05,0.37546467781066895,-0.5620250701904297,0.37546467781066895,0.0,7.509293556213379,0.0,-0.0024785962887108326,0.005743405316025019,0.001632404513657093,7.305868621187983e-08,-1.3934462913312018e-05,-2.056942139461171e-05,-0.0006335917594845886,0.0006335917860269547,0.06682897359132767,-2.4266606487799436e-05,-0.000665218017872052,0.24130578339099884,15,0.34182941913604736,0.0,1.145589612860931e-05,0.0,False,True,False,False,False,False,0.27659305930137634,0.0009935173438861966,-0.0013593873009085655,4.009545477856591e-07,-0.00011436361819505692,0.37546467781066895,0.0,0.0
zero_steer,31,False,-3.2793824672698975,-2.432148903608322e-06,-0.0022833555015320697,-2.0126805305480957,-5.2912851970177144e-05,-1.4126803874969482,-7.682409341214225e-05,0.3755703270435333,-0.5620969533920288,0.3755703270435333,0.0,7.5114065408706665,0.0,-0.00363646331243217,0.0058432831428945065,0.0011034099152311683,7.3401006375206634e-06,-4.24939498770982e-05,-6.609888805542141e-05,-0.002254106041837183,0.002254106104373932,0.057680390775203705,-5.2912550017936155e-05,-0.0022833555015320697,0.24130578339099884,15,0.3326808214187622,0.0,1.1455102139734663e-05,0.0,False,True,False,False,False,False,0.27631285786628723,0.0006271432503126562,-0.0008040213142521679,2.7880258812729153e-07,-0.00016531955043319613,0.3755703270435333,0.0,0.0
zero_steer,32,False,-3.2702412605285645,6.70040026307106e-06,-0.004032640152392394,-2.0035390853881836,-8.245370554504916e-05,-1.4035391807556152,-0.00012468341446947306,0.37542787194252014,-0.561941385269165,0.37542787194252014,0.0,7.508557438850403,0.0,-0.004725312814116478,0.005940105300396681,0.0006073962431401014,1.621658338990528e-05,-7.21810502000153e-05,-0.00011405244731577113,-0.003998423756121207,0.0039984239265322685,0.048538994044065475,-8.245323260780424e-05,-0.004032640152392394,0.24130578339099884,15,0.32353949546813965,0.0,1.1475689461803995e-05,0.0,False,True,False,False,False,False,0.2760625183582306,0.0003282263642176986,-0.0005450526368804276,3.0715065690856136e-07,-7.139951048884541e-05,0.37542787194252014,0.0,0.0
zero_steer,33,False,-3.261108160018921,1.4369376003742218e-05,-0.005747544155606228,-1.9944061040878296,-0.00011269802052993327,-1.3944060802459717,-0.00017288616800215095,0.3753983676433563,-0.5618646144866943,0.3753983676433563,0.0,7.5079673528671265,0.0,-0.005713422782719135,0.006018985994160175,0.00015278160572052002,2.449346902722027e-05,-0.00010207305604126304,-0.00016202394908759743,-0.005724888721619146,0.005724888760596514,0.039406102150678635,-0.00011269737296970561,-0.005747544155606228,0.24130578339099884,15,0.3144063949584961,0.0,1.1420158443797845e-05,0.0,False,True,False,False,False,False,0.27580687403678894,0.0009578469325788319,-0.001007472281344235,2.917745405284222e-07,-0.00016401699394918978,0.3753983676433563,0.0,0.0
zero_steer,34,False,-3.2519829273223877,2.266792580485344e-05,-0.00751768956489352,-1.9852808713912964,-0.0001435340818716213,-1.3852808475494385,-0.00022225914290174842,0.37532535195350647,-0.5618619918823242,0.37532535195350647,0.0,7.506507039070129,0.0,-0.00655833724886179,0.006096161901950836,-0.00023108767345547676,3.2459083740832284e-05,-0.0001330993982264772,-0.00021151965484023094,-0.007488582053404956,0.007488582283258438,0.030281050130724907,-0.00014353326696436852,-0.00751768956489352,0.24130578339099884,15,0.30528128147125244,0.0,1.1453173101472203e-05,0.0,False,True,False,False,False,False,0.27560603618621826,0.0008390944567508996,-0.0010590923484414816,4.4363343931763666e-07,-0.00016639725072309375,0.37532535195350647,0.0,0.0
zero_steer,35,False,-3.242863893508911,3.0502211302518845e-05,-0.00945649112113854,-1.9761618375778198,-0.00017856305930763483,-1.376161813735962,-0.00027759119984693825,0.37538036704063416,-0.5617949962615967,0.37538036704063416,0.0,7.507607340812683,0.0,-0.007338755298405886,0.006173760164529085,-0.0005824975669384003,4.0034661651588976e-05,-0.00016827158106025308,-0.00026694018743000925,-0.009422158414883317,0.00942215882241726,0.021162429824471474,-0.00017856204067356884,-0.00945649112113854,0.24130578339099884,15,0.29616212844848633,0.0,1.1482179615995847e-05,0.0,False,True,False,False,False,False,0.27539217472076416,0.00046618367196060717,-0.0006016056868247688,3.6768622635463544e-07,-0.0001715757534839213,0.37538036704063416,0.0,0.0
