mode,step,done,root_x,root_y,root_yaw_deg,fork_center_x,fork_center_y,tip_x,tip_y,raw_drive,raw_steer,applied_drive,applied_steer,drive_target_rad_s,steer_target_rad,left_steer_joint_pos_rad,right_steer_joint_pos_rad,mean_steer_joint_pos_rad,root_y_signed_m,center_y_signed_m,tip_y_signed_m,yaw_err_signed_deg,yaw_err_abs_deg,d_traj_m,d_traj_signed_m,yaw_traj_signed_deg,traj_s_norm,traj_closest_idx,dist_front_m,insert_depth_m,pallet_disp_xy_m,hold_counter,inserted,push_free,hold_entry,clean_insert_ready,dirty_insert,success,policy_vx_r,policy_vy_r,policy_yaw_rate,policy_lift_pos,policy_lift_vel,policy_prev_drive,policy_prev_steer,policy_prev_lift,policy_y_err_obs,policy_yaw_err_obs,policy_d_traj_signed_obs,policy_yaw_traj_err_obs,steer_target_cmd,steer_target_abs,steer_guidance_gate,steer_enforce_gate,steer_penalty_gate,steer_match,steer_wrong_sign,steer_shortfall
zero_steer,0,False,-3.5,0.0,-3.9999995421277097,-2.2363834381103516,-0.08836066722869873,-1.6378450393676758,-0.13021454215049744,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,-0.08836066722869873,-0.13021454215049744,-3.999999115240887,3.9999990463256836,0.0,0.0,-6.173086552043443,0.0,0,0.5578449964523315,0.0,0.0,0.0,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26666659116744995,0.0,-0.41153910756111145,-0.2725875973701477,0.2725875973701477,0.23430274426937103,0.0,0.0,0.7274124026298523,False,0.2725875973701477
zero_steer,1,False,-3.4997737407684326,-1.6782432794570923e-05,-4.000121631759124,-2.2361574172973633,-0.0883801281452179,-1.637619137763977,-0.13023528456687927,0.3619219660758972,0.26352429389953613,0.3619219660758972,0.0,7.238439321517944,0.0,0.000121532597404439,-0.00012154517753515393,-6.290065357461572e-09,-1.6773152310634032e-05,-0.0883801132440567,-0.13023526966571808,-4.000122058645947,4.0001220703125,0.00022685708245262504,-2.8015303541906178e-05,-6.173208641674857,0.0,0,0.5576189756393433,0.0,6.330365920348413e-08,0.0,False,True,False,False,False,False,-0.0010066620307043195,6.732618203386664e-06,-0.0001145611095125787,0.0,1.170383438875433e-05,0.3619219660758972,0.0,0.0,-2.0966439478797838e-05,-0.26667478680610657,-8.004372648429126e-05,-0.4115472435951233,-0.2726202607154846,0.2726202607154846,0.23433712124824524,0.0,0.0,0.46385544538497925,True,0.5361445546150208
zero_steer,2,False,-3.4991440773010254,-6.348267197608948e-05,-4.0004494808392845,-2.2355284690856934,-0.08843405544757843,-1.6369903087615967,-0.1302926391363144,0.37708982825279236,0.2817744016647339,0.37708982825279236,0.0,7.541796565055847,0.0,0.0002212804538430646,-0.00022010829707141966,5.86078385822475e-07,-6.346619193209335e-05,-0.08843403309583664,-0.130292609333992,-4.0004494808392845,4.0004496574401855,0.0008581129950471222,-0.00010574709449429065,-6.173536063868195,0.0,0,0.5569902658462524,0.0,6.607871938513199e-08,0.0,False,True,False,False,False,False,-0.0020255723502486944,1.3390221283771098e-05,-0.0002276282903039828,0.0,6.072777978261001e-06,0.37708982825279236,0.0,0.0,-7.93327417341061e-05,-0.26669663190841675,-0.0003021345764864236,-0.4115690588951111,-0.27271032333374023,0.27271032333374023,0.2344319373369217,0.0,0.0,0.4455152750015259,True,0.5544847249984741
zero_steer,3,False,-3.4986963272094727,-9.59150493144989e-05,-4.000576693112576,-2.2350807189941406,-0.08846931159496307,-1.6365426778793335,-0.1303292214870453,0.3776055872440338,0.2821311354637146,0.3776055872440338,0.0,7.552111744880676,0.0,9.999327448895201e-05,-0.0003160826745443046,-0.00010804469638969749,-9.589136607246473e-05,-0.08846928179264069,-0.1303291916847229,-4.000576693112576,4.000576972961426,0.0013072416186332703,-0.00015795219223946333,-6.173663703028309,0.0,0,0.5565425157546997,0.0,6.949246511567253e-08,0.0,False,True,False,False,False,False,0.0338323749601841,0.00013909977860748768,-1.738476930768229e-05,0.0,6.73045651637949e-05,0.3776055872440338,0.0,0.0,-0.00011986420577159151,-0.26670509576797485,-0.0004512919986154884,-0.41157758235931396,-0.2727659046649933,0.2727659046649933,0.23449043929576874,0.0,0.0,0.4451029300689697,True,0.5548970699310303
zero_steer,4,False,-3.496877908706665,-0.00022234395146369934,-4.0005660209419975,-2.233262300491333,-0.08859548717737198,-1.6347242593765259,-0.13045528531074524,0.37759411334991455,0.2822205424308777,0.37759411334991455,0.0,7.551882266998291,0.0,3.932820254703984e-05,-0.0002866174327209592,-0.00012364461144898087,-0.00022231305774766952,-0.088595449924469,-0.13045524060726166,-4.0005660209419975,4.000566005706787,0.003129958640784025,-0.00035297489375807345,-6.173652603970908,0.0,0,0.5547240972518921,0.0,7.345591512830651e-08,0.0,False,True,False,False,False,False,0.07066819071769714,0.00011095777153968811,-0.0002245241339551285,2.151969091812589e-08,0.0003329508763272315,0.37759411334991455,0.0,0.0,-0.0002778913185466081,-0.26670441031455994,-0.0010084997629746795,-0.4115768373012543,-0.27294784784317017,0.27294784784317017,0.23468196392059326,0.0,0.0,0.44483160972595215,True,0.5551683902740479
zero_steer,5,False,-3.4938430786132812,-0.0004341043531894684,-4.000535711977556,-2.230227470397949,-0.08880658447742462,-1.6316893100738525,-0.13066606223583221,0.377515971660614,0.28221040964126587,0.377515971660614,0.0,7.55031943321228,0.0,1.4484439816442318e-05,-0.0002628053480293602,-0.00012416044773999602,-0.00043406622717157006,-0.08880653977394104,-0.13066601753234863,-4.0005352850907325,4.000535488128662,0.006172096822410822,-0.0006789734470658004,-6.173622721893289,0.0,0,0.5516892671585083,0.0,7.788518985307746e-08,0.0,False,True,False,False,False,False,0.10725775361061096,0.0001626908779144287,-0.00028378330171108246,9.475625262211906e-08,0.0002819164074026048,0.377515971660614,0.0,0.0,-0.0005425827694125473,-0.2667023539543152,-0.0019399242009967566,-0.4115748405456543,-0.27325141429901123,0.27325141429901123,0.23500150442123413,0.0,0.0,0.4445381760597229,True,0.5554618239402771
zero_steer,6,False,-3.4896352291107178,-0.0007285922765731812,-4.000507110560407,-2.2260196208953857,-0.0891004353761673,-1.627481460571289,-0.130959615111351,0.37763017416000366,0.28229063749313354,0.37763017416000366,0.0,7.552603483200073,0.0,-1.736623926262837e-05,-0.000244874827330932,-0.00013112052693031728,-0.0007293793023563921,-0.08910095691680908,-0.13096001744270325,-4.000495584616182,4.000495433807373,0.0040647005662322044,-7.10322055965662e-05,-21.34577549601555,0.01185582671314478,1,0.5474815368652344,0.0,1.053322051802752e-07,0.0,False,True,False,False,False,False,0.14098040759563446,0.00019949115812778473,-0.0006396497483365238,2.4609698812128045e-07,0.0002842670655809343,0.37763017416000366,0.0,0.0,-0.000911724113393575,-0.2666997015476227,-0.000202949158847332,-1.0,-0.4201747477054596,0.4201747477054596,0.3896576166152954,0.0,0.0,0.2975345849990845,True,0.7024654150009155
zero_steer,7,False,-3.4844393730163574,-0.0010928288102149963,-4.000502414805352,-2.2208237648010254,-0.08946456015110016,-1.6222856044769287,-0.1313236951828003,0.3974238336086273,0.30934879183769226,0.3974238336086273,0.0,7.948476672172546,0.0,4.916567377222236e-06,-0.0002706481609493494,-0.00013286579633131623,-0.0010934218298643827,-0.08946496248245239,-0.13132400810718536,-4.000494303955713,4.000494480133057,0.0021191714331507683,-0.0019674731884151697,-21.34577037337367,0.01185582671314478,1,0.5422855615615845,0.0,7.383283673334518e-08,0.0,False,True,False,False,False,False,0.1682300716638565,0.00025046151131391525,-0.0003988614189438522,0.0,0.0002503797004465014,0.3974238336086273,0.0,0.0,-0.0013667773455381393,-0.2666996121406555,-0.005621352232992649,-1.0,-0.42146313190460205,0.42146313190460205,0.39101383090019226,0.0,0.0,0.2691880464553833,True,0.7308119535446167
zero_steer,8,False,-3.4784419536590576,-0.0015120655298233032,-4.00048576621925,-2.2148263454437256,-0.08988345414400101,-1.616288185119629,-0.1317424178123474,0.39802515506744385,0.31016528606414795,0.39802515506744385,0.0,7.960503101348877,0.0,-2.43535396293737e-05,-0.00024267184198834002,-0.00013351268717087805,-0.00151264073792845,-0.08988384902477264,-0.13174273073673248,-4.000477655369611,4.0004777908325195,0.006768957711756229,-0.0024250978603959084,-38.22217572749823,0.021627316251397133,2,0.5362882614135742,0.0,1.4565895867235668e-07,0.0,False,True,False,False,False,False,0.19037744402885437,0.0008694864809513092,-0.0008709731628187001,1.2171651064818434e-07,0.0002866892609745264,0.39802515506744385,0.0,0.0,-0.0018908008933067322,-0.2666985094547272,-0.0069288513623178005,-1.0,-0.4219597578048706,0.4219597578048706,0.3915365934371948,0.0,0.0,0.26787495613098145,True,0.7321250438690186
zero_steer,9,False,-3.4718008041381836,-0.0019767358899116516,-4.000501987918529,-2.2081851959228516,-0.09034847468137741,-1.6096470355987549,-0.13220760226249695,0.3980712294578552,0.31023430824279785,0.3980712294578552,0.0,7.9614245891571045,0.0,-4.8794347094371915e-05,-0.00022275179799180478,-0.00013577306526713073,-0.001977566396817565,-0.09034903347492218,-0.13220803439617157,-4.0004900350874815,4.000490188598633,0.0066348956897854805,-0.006544176489114761,-38.22219280297116,0.021627316251397133,2,0.5296469926834106,0.0,8.988020283595688e-08,0.0,False,True,False,False,False,False,0.20810124278068542,0.0008462630212306976,-0.0008355928584933281,0.0,0.0004995577037334442,0.3980712294578552,0.0,0.0,-0.002471958054229617,-0.26669934391975403,-0.018697647377848625,-1.0,-0.4245755672454834,0.4245755672454834,0.3942900598049164,0.0,0.0,0.26519012451171875,True,0.7348098754882812
