label,mode,rep,seed,grid_point_index,grid_point_total,grid_x_root,grid_y_m,grid_yaw_deg,init_x_root_actual,init_y_root_actual,init_yaw_deg_actual,success,ever_inserted,ever_inserted_push_free,ever_hold_entry,ever_clean_insert_ready,ever_dirty_insert,timeout,episode_length,max_pallet_disp_xy,max_hold_counter,min_dist_front,mean_abs_drive_raw,mean_abs_steer_raw,max_abs_steer_raw,terminated_early
exp83_stage1_entry_geometry_v3_seed42_iter50_smoke1x1,normal,0,20260330,1,1,-3.5,0.0,0.0,-3.5,0.0,0.0,0,0,0,0,0,0,0,1017,2.581523895263672,0.0,0.04685819149017334,0.35993024706840515,0.5426772236824036,0.5547930002212524,0
