label,mode,rep,seed,grid_point_index,grid_point_total,grid_x_root,grid_y_m,grid_yaw_deg,init_x_root_actual,init_y_root_actual,init_yaw_deg_actual,success,ever_inserted,ever_inserted_push_free,ever_hold_entry,ever_clean_insert_ready,ever_dirty_insert,timeout,episode_length,max_pallet_disp_xy,max_hold_counter,min_dist_front,mean_abs_drive_raw,mean_abs_steer_raw,max_abs_steer_raw,terminated_early
exp83_stage1_entry_geometry_v3_seed42_iter50_timeout3x3,normal,0,20260330,1,9,-3.5,-0.05,-2.0,-0.6077684760093689,0.6006118655204773,34.676904567100586,0,1,0,0,0,1,0,995,1.9915117025375366,0.0,0.0,0.35675153136253357,0.5388910174369812,0.5547307729721069,1
