idx,x,y,tx,ty,s_norm
0,-2.383297920227051,0.07999999821186066,0.9982622265815735,-0.058189768344163895,0.0
1,-2.360184669494629,0.07865270227193832,0.9817253947257996,-0.19003669917583466,0.017481232061982155
2,-2.3408093452453613,0.07490213960409164,0.9437034726142883,-0.3306178152561188,0.03238209709525108
3,-2.324491262435913,0.06918524950742722,0.8872184753417969,-0.4612114727497101,0.0454372763633728
4,-2.310551881790161,0.06193900480866432,0.8263994455337524,-0.5629643201828003,0.05729932337999344
5,-2.298311233520508,0.05360036343336105,0.780238926410675,-0.625370442867279,0.06848235428333282
6,-2.2870898246765137,0.044606275856494904,0.7631600499153137,-0.6461009383201599,0.07934071123600006
7,-2.2762081623077393,0.03539372235536575,0.780238926410675,-0.625370442867279,0.09010594338178635
8,-2.264986753463745,0.026399634778499603,0.8263993263244629,-0.5629644989967346,0.10096430033445358
9,-2.252746105194092,0.018060989677906036,0.887218713760376,-0.46121111512184143,0.11214733123779297
10,-2.23880672454834,0.01081475242972374,0.9437016844749451,-0.33062291145324707,0.1240093782544136
11,-2.2224888801574707,0.00509784696623683,0.9817259907722473,-0.19003351032733917,0.1370643824338913
12,-2.203113317489624,0.0013473033905029297,0.9982622265815735,-0.05819008871912956,0.1519654095172882
13,-2.180000066757202,0.0,0.0,0.0,0.1694466471672058
14,-2.180000066757202,0.0,0.9999945759773254,0.0,0.1694466471672058
15,-1.996666669845581,0.0,0.9999945759773254,0.0,0.30787214636802673
16,-1.81333327293396,0.0,0.9999945759773254,0.0,0.44629761576652527
17,-1.630000114440918,0.0,0.9999945759773254,0.0,0.5847228765487671
18,-1.4466667175292969,0.0,0.9999945759773254,0.0,0.7231484055519104
19,-1.2633334398269653,0.0,0.9999945759773254,0.0,0.8615738153457642
20,-1.0800000429153442,0.0,0.9999945759773254,0.0,0.9999992847442627
