idx,x,y,tx,ty,s_norm
0,-2.085033893585205,0.06629407405853271,0.9981511235237122,-0.05888979509472847,0.0
1,-2.0762109756469727,0.06577353179454803,0.2693161070346832,-0.9626818895339966,0.007055606227368116
2,-2.0754549503326416,0.06307108700275421,-0.7923774719238281,-0.6098088622093201,0.009295806288719177
3,-2.081298828125,0.05857367441058159,-0.880567193031311,-0.47375205159187317,0.015182583592832088
4,-2.092275381088257,0.05266820266842842,-0.9039074778556824,-0.42758384346961975,0.025132883340120316
5,-2.1069180965423584,0.045741621404886246,-0.912235677242279,-0.40953344106674194,0.03806407004594803
6,-2.1237597465515137,0.03818083554506302,-0.9138133525848389,-0.4060060977935791,0.05280149355530739
7,-2.14133358001709,0.030372804030776024,-0.910021960735321,-0.4144296944141388,0.06815310567617416
8,-2.158172130584717,0.02270442247390747,-0.8986727595329285,-0.4384797215461731,0.08292366564273834
9,-2.172809362411499,0.015562635846436024,-0.8695083260536194,-0.4937577247619629,0.09592530876398087
10,-2.183777332305908,0.009334380738437176,-0.7637580037117004,-0.6452997922897339,0.10599428415298462
11,-2.1896097660064697,0.004406552296131849,0.23114340007305145,-0.9726111888885498,0.11208971589803696
12,-2.1888396739959717,0.0011661391472443938,0.991299033164978,-0.13077419996261597,0.11474858969449997
13,-2.180000066757202,0.0,0.0,0.0,0.12186641246080399
14,-2.180000066757202,0.0,0.9999945759773254,0.0,0.12186641246080399
15,-1.996666669845581,0.0,0.9999945759773254,0.0,0.268221914768219
16,-1.81333327293396,0.0,0.9999945759773254,0.0,0.414577454328537
17,-1.630000114440918,0.0,0.9999945759773254,0.0,0.5609327554702759
18,-1.4466667175292969,0.0,0.9999945759773254,0.0,0.7072882652282715
19,-1.2633334398269653,0.0,0.9999945759773254,0.0,0.8536437153816223
20,-1.0800000429153442,0.0,0.9999945759773254,0.0,0.9999992251396179
