idx,x,y,tx,ty,s_norm
0,-2.233297824859619,0.07999999821186066,0.9901143908500671,-0.13952185213565826,0.0
1,-2.2237367630004883,0.07865270227193832,0.8764314651489258,-0.4812602400779724,0.007983455434441566
2,-2.2169065475463867,0.07490213960409164,0.6265162825584412,-0.7792335152626038,0.01442627515643835
3,-2.2123100757598877,0.06918524950742722,0.36690178513526917,-0.9301217198371887,0.020491518080234528
4,-2.209451675415039,0.06193900480866432,0.19042380154132843,-0.98158198595047,0.026932211592793465
5,-2.207834005355835,0.05360036343336105,0.09658265113830566,-0.9952138066291809,0.03395537659525871
6,-2.206961154937744,0.044606275856494904,0.06761658191680908,-0.9976027607917786,0.0414268784224987
7,-2.206336736679077,0.03539372235536575,0.09660878032445908,-0.9952112436294556,0.049061551690101624
8,-2.2054636478424072,0.026399634778499603,0.19039669632911682,-0.9815873503684998,0.05653306841850281
9,-2.2038462162017822,0.018060989677906036,0.3669021427631378,-0.9301216006278992,0.06355619430541992
10,-2.2009878158569336,0.01081475242972374,0.62651526927948,-0.7792342901229858,0.06999688595533371
11,-2.1963913440704346,0.00509784696623683,0.8764395713806152,-0.4812454283237457,0.07606213539838791
12,-2.189560890197754,0.0013473033905029297,0.9901137948036194,-0.13952602446079254,0.08250512182712555
13,-2.180000066757202,0.0,0.0,0.0,0.09048838168382645
14,-2.180000066757202,0.0,0.9999945759773254,0.0,0.09048838168382645
15,-1.996666669845581,0.0,0.9999945759773254,0.0,0.24207355082035065
16,-1.81333327293396,0.0,0.9999945759773254,0.0,0.39365872740745544
17,-1.630000114440918,0.0,0.9999945759773254,0.0,0.5452437400817871
18,-1.4466667175292969,0.0,0.9999945759773254,0.0,0.6968289017677307
19,-1.2633334398269653,0.0,0.9999945759773254,0.0,0.8484140038490295
20,-1.0800000429153442,0.0,0.9999945759773254,0.0,0.9999992251396179
