idx,x,y,tx,ty,s_norm
0,-2.233297824859619,0.0,0.9998246431350708,0.0,0.0
1,-2.2275969982147217,0.0,0.9997960329055786,0.0,0.0049430616199970245
2,-2.222696542739868,0.0,0.9997645616531372,0.0,0.009192138910293579
3,-2.2184510231018066,0.0,0.9997324347496033,0.0,0.012873335741460323
4,-2.214715003967285,0.0,0.9997035264968872,0.0,0.016112755984067917
5,-2.2113430500030518,0.0,0.9996830224990845,0.0,0.01903650350868702
6,-2.2081894874572754,0.0,0.9996755123138428,0.0,0.021770887076854706
7,-2.205108404159546,0.0,0.9996830224990845,0.0,0.02444242686033249
8,-2.2019546031951904,0.0,0.9997035264968872,0.0,0.02717701904475689
9,-2.198582649230957,0.0,0.9997324347496033,0.0,0.030100766569375992
10,-2.1948466300964355,0.0,0.9997645616531372,0.0,0.03334018588066101
11,-2.1906015872955322,0.0,0.9997960329055786,0.0,0.0370209701359272
12,-2.1857008934020996,0.0,0.9998246431350708,0.0,0.04127025231719017
13,-2.180000066757202,0.0,0.0,0.0,0.046213313937187195
14,-2.180000066757202,0.0,0.9999945759773254,0.0,0.046213313937187195
15,-1.996666669845581,0.0,0.9999945759773254,0.0,0.2051776796579361
16,-1.81333327293396,0.0,0.9999945759773254,0.0,0.3641420304775238
17,-1.630000114440918,0.0,0.9999945759773254,0.0,0.5231062173843384
18,-1.4466667175292969,0.0,0.9999945759773254,0.0,0.6820705533027649
19,-1.2633334398269653,0.0,0.9999945759773254,0.0,0.8410348296165466
20,-1.0800000429153442,0.0,0.9999945759773254,0.0,0.9999991655349731
