idx,x,y,tx,ty,s_norm
0,-2.2350339889526367,-0.01370592787861824,0.9961009621620178,0.0863286703824997,0.0
1,-2.229003429412842,-0.013183279894292355,0.9866350293159485,0.1617618203163147,0.0052305408753454685
2,-2.2238729000091553,-0.012342114001512527,0.9700140953063965,0.2421388477087021,0.009723021648824215
3,-2.2194783687591553,-0.011245133355259895,0.9472410082817078,0.31974831223487854,0.013636858202517033
4,-2.2156565189361572,-0.009955039247870445,0.9229869246482849,0.38412806391716003,0.01712239533662796
5,-2.2122433185577393,-0.008534535765647888,0.9048527479171753,0.4250534474849701,0.020316967740654945
6,-2.2090752124786377,-0.007046321872621775,0.8999688029289246,0.43528521060943604,0.023341527208685875
7,-2.2059879302978516,-0.005553105380386114,0.9106759428977966,0.41242554783821106,0.026304900646209717
8,-2.2028181552886963,-0.004117582459002733,0.932967483997345,0.35920122265815735,0.02931169606745243
9,-2.199402332305908,-0.002802458591759205,0.9586704969406128,0.28363698720932007,0.032474517822265625
10,-2.1955761909484863,-0.0016704375157132745,0.9800929427146912,0.19741451740264893,0.03592235594987869
11,-2.191176414489746,-0.0007842156919650733,0.9935452342033386,0.11171966791152954,0.03980055823922157
12,-2.1860387325286865,-0.0002065065928036347,0.9992504715919495,0.034171756356954575,0.044268008321523666
13,-2.180000066757202,0.0,0.0,0.0,0.04948907345533371
14,-2.180000066757202,0.0,0.9999945759773254,0.0,0.04948907345533371
15,-1.996666669845581,0.0,0.9999945759773254,0.0,0.20790748298168182
16,-1.81333327293396,0.0,0.9999945759773254,0.0,0.36632588505744934
17,-1.630000114440918,0.0,0.9999945759773254,0.0,0.5247440934181213
18,-1.4466667175292969,0.0,0.9999945759773254,0.0,0.68316251039505
19,-1.2633334398269653,0.0,0.9999945759773254,0.0,0.8415808081626892
20,-1.0800000429153442,0.0,0.9999945759773254,0.0,0.9999991655349731
