idx,x,y,tx,ty,s_norm
0,-2.3850340843200684,-0.01370592787861824,0.9982362389564514,0.058595847338438034,0.0
1,-2.363088846206665,-0.012417756021022797,0.9973472952842712,0.07205946743488312,0.016837378963828087
2,-2.344235897064209,-0.011055609211325645,0.9962540864944458,0.0857650637626648,0.031314998865127563
3,-2.327911615371704,-0.009650291875004768,0.9950917959213257,0.09825316816568375,0.04386444762349129
4,-2.31355357170105,-0.008232610300183296,0.9941404461860657,0.10738305002450943,0.054915137588977814
5,-2.3005995750427246,-0.006833371706306934,0.9937652349472046,0.11075428873300552,0.0648946613073349
6,-2.2884864807128906,-0.0054833777248859406,0.9942076206207275,0.10669198632240295,0.07422984391450882
7,-2.2766525745391846,-0.004213438834995031,0.9953749775886536,0.09520658105611801,0.08334579318761826
8,-2.2645344734191895,-0.003054355038329959,0.9968578815460205,0.0782337412238121,0.09266973286867142
9,-2.251570463180542,-0.0020369351841509342,0.998207151889801,0.0586816631257534,0.10262975096702576
10,-2.2371973991394043,-0.001191984978504479,0.999169111251831,0.03922804072499275,0.11365747451782227
11,-2.220853328704834,-0.000550305936485529,0.9997140765190125,0.02158423513174057,0.12618547677993774
12,-2.201974868774414,-0.0001427122624590993,0.9999333620071411,0.006493926979601383,0.14064836502075195
13,-2.180000066757202,0.0,0.0,0.0,0.15747980773448944
14,-2.180000066757202,0.0,0.9999945759773254,0.0,0.15747980773448944
15,-1.996666669845581,0.0,0.9999945759773254,0.0,0.2978997826576233
16,-1.81333327293396,0.0,0.9999945759773254,0.0,0.43831974267959595
17,-1.630000114440918,0.0,0.9999945759773254,0.0,0.5787395238876343
18,-1.4466667175292969,0.0,0.9999945759773254,0.0,0.7191594839096069
19,-1.2633334398269653,0.0,0.9999945759773254,0.0,0.85957932472229
20,-1.0800000429153442,0.0,0.9999945759773254,0.0,0.9999992847442627
