idx,x,y,tx,ty,s_norm
0,-2.3850340843200684,-0.06629407405853271,0.9999561309814453,0.00033689397969283164,0.0
1,-2.362189769744873,-0.06628637760877609,0.9925981760025024,0.12102045118808746,0.017301339656114578
2,-2.3428871631622314,-0.06393294781446457,0.9673994779586792,0.2530219554901123,0.03202858939766884
3,-2.326481580734253,-0.059642091393470764,0.9247949123382568,0.38029420375823975,0.04487145319581032
4,-2.312328577041626,-0.05382209271192551,0.8749402165412903,0.4840869903564453,0.056461263447999954
5,-2.299783706665039,-0.04688126593828201,0.8342193365097046,0.5513020753860474,0.06731949746608734
6,-2.2882027626037598,-0.03922788426280022,0.8166235089302063,0.5770450830459595,0.0778326690196991
7,-2.2769412994384766,-0.03127027302980423,0.8276927471160889,0.5610541701316833,0.08827609568834305
8,-2.265355348587036,-0.023416699841618538,0.8631982803344727,0.5047288537025452,0.09887675940990448
9,-2.252800226211548,-0.01607547514140606,0.9107885956764221,0.41271719336509705,0.10989169776439667
10,-2.238631248474121,-0.009654906578361988,0.9551113247871399,0.2960507273674011,0.12167304009199142
11,-2.2222046852111816,-0.004563252907246351,0.9852234721183777,0.1709761768579483,0.1346977800130844
12,-2.2028756141662598,-0.001208876259624958,0.9985630512237549,0.052769847214221954,0.14955562353134155
13,-2.180000066757202,0.0,0.0,0.0,0.1669047772884369
14,-2.180000066757202,0.0,0.9999945759773254,0.0,0.1669047772884369
15,-1.996666669845581,0.0,0.9999945759773254,0.0,0.3057539165019989
16,-1.81333327293396,0.0,0.9999945759773254,0.0,0.4446030259132385
17,-1.630000114440918,0.0,0.9999945759773254,0.0,0.5834519863128662
18,-1.4466667175292969,0.0,0.9999945759773254,0.0,0.7223011255264282
19,-1.2633334398269653,0.0,0.9999945759773254,0.0,0.8611501455307007
20,-1.0800000429153442,0.0,0.9999945759773254,0.0,0.9999992847442627
