idx,x,y,tx,ty,s_norm
0,-2.183298110961914,-0.07999999821186066,0.9901143908500671,0.13952185213565826,0.0
1,-2.173737049102783,-0.07865270227193832,0.8764384984970093,0.48124730587005615,0.008327733725309372
2,-2.1669065952301025,-0.07490213960409164,0.6264965534210205,0.779249370098114,0.015048572793602943
3,-2.1623103618621826,-0.06918524950742722,0.3669282793998718,0.9301112294197083,0.021375244483351707
4,-2.159451723098755,-0.06193900480866432,0.1903967559337616,0.9815872311592102,0.028093764558434486
5,-2.15783429145813,-0.05360036343336105,0.09658265113830566,0.9952138066291809,0.03541975095868111
6,-2.156961441040039,-0.044606275856494904,0.06764228641986847,0.9976010918617249,0.04321345314383507
7,-2.156336784362793,-0.03539372235536575,0.09658265113830566,0.9952138066291809,0.05117737501859665
8,-2.155463933944702,-0.026399634778499603,0.19039669632911682,0.9815873503684998,0.05897107347846031
9,-2.153846502304077,-0.018060989677906036,0.3669286072254181,0.9301111102104187,0.06629706919193268
10,-2.1509878635406494,-0.01081475242972374,0.6264955401420593,0.7792501449584961,0.07301558554172516
11,-2.1463916301727295,-0.00509784696623683,0.8764466643333435,0.48123252391815186,0.07934226095676422
12,-2.1395609378814697,-0.0013473033905029297,0.9901137948036194,0.13952602446079254,0.08606327325105667
13,-2.130000114440918,0.0,0.0,0.0,0.09439080953598022
14,-2.130000114440918,0.0,0.9999942779541016,0.0,0.09439080953598022
15,-1.9550001621246338,0.0,0.9999942779541016,0.0,0.2453254610300064
16,-1.7799999713897705,0.0,0.9999942779541016,0.0,0.3962603509426117
17,-1.6050000190734863,0.0,0.9999942779541016,0.0,0.5471950173377991
18,-1.4300000667572021,0.0,0.9999942779541016,0.0,0.6981296539306641
19,-1.255000114440918,0.0,0.9999942779541016,0.0,0.8490643501281738
20,-1.0800000429153442,0.0,0.9999942779541016,0.0,0.9999991655349731
