idx,x,y,tx,ty,s_norm
0,-2.183298110961914,0.0,0.9998246431350708,0.0,0.0
1,-2.1775972843170166,0.0,0.9997960329055786,0.0,0.005167073104530573
2,-2.172696828842163,0.0,0.9997645616531372,0.0,0.009608712047338486
3,-2.1684513092041016,0.0,0.9997324347496033,0.0,0.013456733897328377
4,-2.16471529006958,0.0,0.9997035264968872,0.0,0.016842959448695183
5,-2.1613433361053467,0.0,0.9996830224990845,0.0,0.01989920623600483
6,-2.158189535140991,0.0,0.9996755123138428,0.0,0.022757725790143013
7,-2.1551084518432617,0.0,0.9996830224990845,0.0,0.02555033378303051
8,-2.1519548892974854,0.0,0.9997035264968872,0.0,0.028408637270331383
9,-2.148582935333252,0.0,0.9997324347496033,0.0,0.03146488219499588
10,-2.1448469161987305,0.0,0.9997645616531372,0.0,0.034851107746362686
11,-2.140601634979248,0.0,0.9997960329055786,0.0,0.038698915392160416
12,-2.1357009410858154,0.0,0.9998246431350708,0.0,0.04314076900482178
13,-2.130000114440918,0.0,0.0,0.0,0.04830784350633621
14,-2.130000114440918,0.0,0.9999942779541016,0.0,0.04830784350633621
15,-1.9550001621246338,0.0,0.9999942779541016,0.0,0.2069230079650879
16,-1.7799999713897705,0.0,0.9999942779541016,0.0,0.3655383884906769
17,-1.6050000190734863,0.0,0.9999942779541016,0.0,0.5241535305976868
18,-1.4300000667572021,0.0,0.9999942779541016,0.0,0.682768702507019
19,-1.255000114440918,0.0,0.9999942779541016,0.0,0.8413838744163513
20,-1.0800000429153442,0.0,0.9999942779541016,0.0,0.9999991059303284
