label,mode,rep,seed,grid_point_index,grid_point_total,grid_x_root,grid_y_m,grid_yaw_deg,init_x_root_actual,init_y_root_actual,init_yaw_deg_actual,success,ever_inserted,ever_inserted_push_free,ever_hold_entry,ever_clean_insert_ready,ever_dirty_insert,timeout,episode_length,max_pallet_disp_xy,max_hold_counter,min_dist_front,mean_abs_drive_raw,mean_abs_steer_raw,mean_steer_raw,max_abs_steer_raw,mean_steer_applied,mean_abs_steer_applied,max_abs_steer_applied,steer_scale,terminated_early
exp83_stage1_entry_geometry_v3_seed42_iter50_recheck3x3_ablate,flip_steer,0,20260330,1,9,-3.5,-0.05,-2.0,-3.5,-0.05000000074505806,-1.9999997710638548,0,0,0,0,0,0,0,959,2.104729652404785,0.0,0.06326925754547119,0.38612231612205505,0.57565838098526,-0.57565838098526,0.5767272710800171,0.57565838098526,0.57565838098526,0.5767272710800171,-1.0,0
exp83_stage1_entry_geometry_v3_seed42_iter50_recheck3x3_ablate,flip_steer,0,20260330,2,9,-3.5,0.0,-2.0,-3.5,0.0,-1.9999997710638548,0,0,0,0,0,0,0,951,2.0481560230255127,0.0,0.06180465221405029,0.3861386477947235,0.5756996870040894,-0.5756996870040894,0.5766746997833252,0.5756996870040894,0.5756996870040894,0.5766746997833252,-1.0,0
exp83_stage1_entry_geometry_v3_seed42_iter50_recheck3x3_ablate,flip_steer,0,20260330,3,9,-3.5,0.05,-2.0,-3.5,0.05000000074505806,-1.9999997710638548,0,0,0,0,0,0,0,960,2.0778145790100098,0.0,0.06155860424041748,0.3861452341079712,0.5756937265396118,-0.5756937265396118,0.5767799615859985,0.5756937265396118,0.5756937265396118,0.5767799615859985,-1.0,0
exp83_stage1_entry_geometry_v3_seed42_iter50_recheck3x3_ablate,flip_steer,0,20260330,4,9,-3.5,-0.05,0.0,-3.5,-0.05000000074505806,0.0,0,0,0,0,0,0,0,960,2.1018412113189697,0.0,0.05154216289520264,0.3861638903617859,0.5757119655609131,-0.5757119655609131,0.57664954662323,0.5757119655609131,0.5757119655609131,0.57664954662323,-1.0,0
exp83_stage1_entry_geometry_v3_seed42_iter50_recheck3x3_ablate,flip_steer,0,20260330,5,9,-3.5,0.0,0.0,-3.5,0.0,0.0,0,0,0,0,0,0,0,960,2.1599273681640625,0.0,0.05019509792327881,0.38623476028442383,0.5757461190223694,-0.5757461190223694,0.5766797065734863,0.5757461190223694,0.5757461190223694,0.5766797065734863,-1.0,0
exp83_stage1_entry_geometry_v3_seed42_iter50_recheck3x3_ablate,flip_steer,0,20260330,6,9,-3.5,0.05,0.0,-3.5,0.05000000074505806,0.0,0,0,0,0,0,0,0,978,2.2262442111968994,0.0,0.0453571081161499,0.38625016808509827,0.5757750272750854,-0.5757750272750854,0.5766886472702026,0.5757750272750854,0.5757750272750854,0.5766886472702026,-1.0,0
exp83_stage1_entry_geometry_v3_seed42_iter50_recheck3x3_ablate,flip_steer,0,20260330,7,9,-3.5,-0.05,2.0,-3.5,-0.05000000074505806,1.9999997710638548,0,0,0,0,0,0,0,987,2.3057868480682373,0.0,0.03797590732574463,0.3862549662590027,0.5757542252540588,-0.5757542252540588,0.5767842531204224,0.5757542252540588,0.5757542252540588,0.5767842531204224,-1.0,0
exp83_stage1_entry_geometry_v3_seed42_iter50_recheck3x3_ablate,flip_steer,0,20260330,8,9,-3.5,0.0,2.0,-3.5,0.0,1.9999997710638548,0,1,0,0,0,1,1,1079,2.502331256866455,0.0,0.0,0.38388413190841675,0.5733404159545898,-0.5733404159545898,0.5765937566757202,0.5733404159545898,0.5733404159545898,0.5765937566757202,-1.0,0
exp83_stage1_entry_geometry_v3_seed42_iter50_recheck3x3_ablate,flip_steer,0,20260330,9,9,-3.5,0.05,2.0,-3.5,0.05000000074505806,1.9999997710638548,0,1,0,0,0,1,1,1079,2.3386147022247314,0.0,0.0,0.3837684392929077,0.5732622742652893,-0.5732622742652893,0.5764307975769043,0.5732622742652893,0.5732622742652893,0.5764307975769043,-1.0,0
