label,mode,rep,seed,grid_point_index,grid_point_total,grid_x_root,grid_y_m,grid_yaw_deg,init_x_root_actual,init_y_root_actual,init_yaw_deg_actual,success,ever_inserted,ever_inserted_push_free,ever_hold_entry,ever_clean_insert_ready,ever_dirty_insert,timeout,episode_length,max_pallet_disp_xy,max_hold_counter,min_dist_front,mean_abs_drive_raw,mean_abs_steer_raw,max_abs_steer_raw,terminated_early
exp83_stage1_entry_geometry_v3_seed42_iter50_recheck3x3,normal,0,20260330,1,9,-3.5,-0.05,-2.0,-3.5,-0.05000000074505806,-1.9999997710638548,0,1,0,0,0,1,1,1079,2.005854845046997,0.0,0.0,0.35661154985427856,0.5387004017829895,0.5547538995742798,0
exp83_stage1_entry_geometry_v3_seed42_iter50_recheck3x3,normal,0,20260330,2,9,-3.5,0.0,-2.0,-3.5,0.0,-1.9999997710638548,0,1,0,0,0,1,1,1079,6.693445682525635,0.0,0.0,0.3592422902584076,0.541964590549469,0.5536439418792725,0
exp83_stage1_entry_geometry_v3_seed42_iter50_recheck3x3,normal,0,20260330,3,9,-3.5,0.05,-2.0,-3.5,0.05000000074505806,-1.9999997710638548,0,0,0,0,0,0,0,1029,2.681863784790039,0.0,0.03567385673522949,0.35995984077453613,0.5427922606468201,0.5538197755813599,0
exp83_stage1_entry_geometry_v3_seed42_iter50_recheck3x3,normal,0,20260330,4,9,-3.5,-0.05,0.0,-3.5,-0.05000000074505806,0.0,0,0,0,0,0,0,0,1033,2.627044677734375,0.0,0.04148578643798828,0.359942764043808,0.5427017211914062,0.5541061162948608,0
exp83_stage1_entry_geometry_v3_seed42_iter50_recheck3x3,normal,0,20260330,5,9,-3.5,0.0,0.0,-3.5,0.0,0.0,0,0,0,0,0,0,0,1019,2.5908477306365967,0.0,0.046889662742614746,0.3598790466785431,0.5427331924438477,0.5542582273483276,0
exp83_stage1_entry_geometry_v3_seed42_iter50_recheck3x3,normal,0,20260330,6,9,-3.5,0.05,0.0,-3.5,0.05000000074505806,0.0,0,0,0,0,0,0,0,999,2.458117961883545,0.0,0.04779350757598877,0.35994914174079895,0.5427115559577942,0.5543814897537231,0
exp83_stage1_entry_geometry_v3_seed42_iter50_recheck3x3,normal,0,20260330,7,9,-3.5,-0.05,2.0,-3.5,-0.05000000074505806,1.9999997710638548,0,0,0,0,0,0,0,986,2.383113145828247,0.0,0.058243393898010254,0.3599374294281006,0.5426938533782959,0.5542678833007812,0
exp83_stage1_entry_geometry_v3_seed42_iter50_recheck3x3,normal,0,20260330,8,9,-3.5,0.0,2.0,-3.5,0.0,1.9999997710638548,0,0,0,0,0,0,0,979,2.331430435180664,0.0,0.05868113040924072,0.35994285345077515,0.542689859867096,0.5542004108428955,0
exp83_stage1_entry_geometry_v3_seed42_iter50_recheck3x3,normal,0,20260330,9,9,-3.5,0.05,2.0,-3.5,0.05000000074505806,1.9999997710638548,0,0,0,0,0,0,0,997,2.5174307823181152,0.0,0.05947673320770264,0.35998404026031494,0.5427342653274536,0.5542492866516113,0
