label,mode,rep,seed,grid_point_index,grid_point_total,grid_x_root,grid_y_m,grid_yaw_deg,init_x_root_actual,init_y_root_actual,init_yaw_deg_actual,success,ever_inserted,ever_inserted_push_free,ever_hold_entry,ever_clean_insert_ready,ever_dirty_insert,timeout,episode_length,max_pallet_disp_xy,max_hold_counter,min_dist_front,mean_abs_drive_raw,mean_abs_steer_raw,max_abs_steer_raw,terminated_early
exp83_stage1_entry_geometry_v3_seed42_iter50_recheck3x3_zero_timeout,zero_steer,0,20260330,1,9,-3.5,-0.05,-2.0,-1.713030219078064,-0.1094638854265213,-1.3664660014861454,0,1,0,0,0,1,0,1014,0.34345772862434387,0.0,0.0,0.3706261217594147,0.5569647550582886,0.5622895956039429,1
