idx,x,y,tx,ty,s_norm
0,-2.285033941268921,-0.01370592787861824,0.9980182647705078,0.06196282431483269,0.0
1,-2.2684173583984375,-0.012674272991716862,0.9964839816093445,0.08294529467821121,0.013807108625769615
2,-2.254150152206421,-0.011486699804663658,0.994404673576355,0.10487276315689087,0.02568020112812519
3,-2.241804599761963,-0.010184702463448048,0.9919779300689697,0.1256861388683319,0.03597547858953476
4,-2.2309529781341553,-0.008809774182736874,0.9897273778915405,0.1422579437494278,0.045046962797641754
5,-2.2211685180664062,-0.007403410039842129,0.988437294960022,0.15091587603092194,0.05324487015604973
6,-2.2120232582092285,-0.006007099989801645,0.9887494444847107,0.1488392949104309,0.060917165130376816
7,-2.203089952468872,-0.004662343766540289,0.9906626343727112,0.13553935289382935,0.068409264087677
8,-2.193941116333008,-0.0034106287639588118,0.993453860282898,0.11334285885095596,0.07606732100248337
9,-2.1841490268707275,-0.0022934521548449993,0.9961763024330139,0.08630956709384918,0.08424083888530731
10,-2.1732864379882812,-0.0013523082016035914,0.9982101321220398,0.058436859399080276,0.09328322857618332
11,-2.1609256267547607,-0.0006286860443651676,0.9994017481803894,0.03250105679035187,0.10355192422866821
12,-2.146639347076416,-0.00016408890951424837,0.9998913407325745,0.00986049510538578,0.11540617793798447
13,-2.130000114440918,0.0,0.0,0.0,0.12920621037483215
14,-2.130000114440918,0.0,0.9999942779541016,0.0,0.12920621037483215
15,-1.9550001621246338,0.0,0.9999942779541016,0.0,0.27433833479881287
16,-1.7799999713897705,0.0,0.9999942779541016,0.0,0.4194706380367279
17,-1.6050000190734863,0.0,0.9999942779541016,0.0,0.5646027326583862
18,-1.4300000667572021,0.0,0.9999942779541016,0.0,0.7097348570823669
19,-1.255000114440918,0.0,0.9999942779541016,0.0,0.8548669815063477
20,-1.0800000429153442,0.0,0.9999942779541016,0.0,0.9999992251396179
