idx,x,y,tx,ty,s_norm
0,-2.1350340843200684,0.06629407405853271,0.9917917847633362,-0.12657898664474487,0.0
1,-2.1289665699005127,0.06551969796419144,0.746338963508606,-0.6652183532714844,0.005402351263910532
2,-2.1257407665252686,0.06264451146125793,0.19218656420707703,-0.9811410903930664,0.009218847379088402
3,-2.1248397827148438,0.058044854551553726,-0.1507558524608612,-0.9884029626846313,0.013358509168028831
4,-2.125746965408325,0.052097078412771225,-0.3027900457382202,-0.9529128074645996,0.018672391772270203
5,-2.1279456615448,0.04517754539847374,-0.36783286929130554,-0.9297587871551514,0.02508489042520523
6,-2.1309187412261963,0.03766259178519249,-0.38538992404937744,-0.9226244688034058,0.03222271054983139
7,-2.1341493129730225,0.029928594827651978,-0.36508384346961975,-0.9308426380157471,0.03962542116641998
8,-2.1371209621429443,0.02235187590122223,-0.29751330614089966,-0.9545757174491882,0.04681353643536568
9,-2.1393160820007324,0.015308802016079426,-0.14558593928813934,-0.9891826510429382,0.05332916975021362
10,-2.140218734741211,0.009175734594464302,0.1839880794286728,-0.9827222228050232,0.05880430340766907
11,-2.1393113136291504,0.004328991752117872,0.7124265432357788,-0.7014327645301819,0.06315936893224716
12,-2.136077404022217,0.0011449861340224743,0.9825520515441895,-0.18511681258678436,0.06716763228178024
13,-2.130000114440918,0.0,0.0,0.0,0.07262958586215973
14,-2.130000114440918,0.0,0.9999942779541016,0.0,0.07262958586215973
15,-1.9550001621246338,0.0,0.9999942779541016,0.0,0.22719110548496246
16,-1.7799999713897705,0.0,0.9999942779541016,0.0,0.3817528486251831
17,-1.6050000190734863,0.0,0.9999942779541016,0.0,0.5363143682479858
18,-1.4300000667572021,0.0,0.9999942779541016,0.0,0.6908759474754333
19,-1.255000114440918,0.0,0.9999942779541016,0.0,0.8454374670982361
20,-1.0800000429153442,0.0,0.9999942779541016,0.0,0.9999991655349731
