idx,x,y,tx,ty,s_norm
0,-2.285033941268921,0.06629407405853271,0.9998458623886108,-0.013992305845022202,0.0
1,-2.267249822616577,0.06604519486427307,0.9858684539794922,-0.16712450981140137,0.014524216763675213
2,-2.252398729324341,0.06352763622999191,0.9430699944496155,-0.33236634731292725,0.02682487852871418
3,-2.239948034286499,0.05913963541388512,0.874809205532074,-0.4842970371246338,0.037605270743370056
4,-2.2293624877929688,0.05327944457530975,0.8001648783683777,-0.599635899066925,0.0474858395755291
5,-2.220109462738037,0.046345315873622894,0.7431967854499817,-0.6689414381980896,0.05692828819155693
6,-2.2116549015045166,0.03873547911643982,0.7202169299125671,-0.6936222314834595,0.06621724367141724
7,-2.203465223312378,0.03084821254014969,0.7365460991859436,-0.6762585639953613,0.07550226897001266
8,-2.1950063705444336,0.02308173105120659,0.7874471545219421,-0.6162440776824951,0.08487986773252487
9,-2.1857454776763916,0.015834297984838486,0.8584400415420532,-0.512755811214447,0.09448298811912537
10,-2.175147771835327,0.009504170157015324,0.9276987314224243,-0.37313026189804077,0.10456354171037674
11,-2.162680149078369,0.004489560145884752,0.9761780500411987,-0.2166682332754135,0.11553747206926346
12,-2.147808790206909,0.0011887779692187905,0.9977235198020935,-0.06660078465938568,0.12797720730304718
13,-2.130000114440918,0.0,0.0,0.0,0.1425524204969406
14,-2.130000114440918,0.0,0.9999942779541016,0.0,0.1425524204969406
15,-1.9550001621246338,0.0,0.9999942779541016,0.0,0.2854601740837097
16,-1.7799999713897705,0.0,0.9999942779541016,0.0,0.42836812138557434
17,-1.6050000190734863,0.0,0.9999942779541016,0.0,0.5712758898735046
18,-1.4300000667572021,0.0,0.9999942779541016,0.0,0.7141836285591125
19,-1.255000114440918,0.0,0.9999942779541016,0.0,0.8570913672447205
20,-1.0800000429153442,0.0,0.9999942779541016,0.0,0.9999992251396179
