idx,x,y,tx,ty,s_norm
0,-2.133297920227051,0.0,0.9971740245819092,0.0,0.0
1,-2.1329450607299805,0.0,0.9967108368873596,0.0,0.00033500418066978455
2,-2.1326420307159424,0.0,0.9962083101272583,0.0,0.0006227003177627921
3,-2.1323792934417725,0.0,0.995694637298584,0.0,0.0008721426129341125
4,-2.132148027420044,0.0,0.9952294230461121,0.0,0.0010917061008512974
5,-2.13193941116333,0.0,0.9948986768722534,0.0,0.0012897660490125418
6,-2.131744384765625,0.0,0.9947844743728638,0.0,0.0014749238034710288
7,-2.1315536499023438,0.0,0.9948986768722534,0.0,0.001656007138080895
8,-2.1313586235046387,0.0,0.9952294230461121,0.0,0.0018411647761240602
9,-2.131150007247925,0.0,0.995694637298584,0.0,0.0020392246078699827
10,-2.1309187412261963,0.0,0.9962083101272583,0.0,0.002258788328617811
11,-2.1306560039520264,0.0,0.9967108368873596,0.0,0.00250823050737381
12,-2.1303529739379883,0.0,0.9971740245819092,0.0,0.002795926760882139
13,-2.130000114440918,0.0,0.0,0.0,0.0031309309415519238
14,-2.130000114440918,0.0,0.9999942779541016,0.0,0.0031309309415519238
15,-1.9550001621246338,0.0,0.9999942779541016,0.0,0.16927556693553925
16,-1.7799999713897705,0.0,0.9999942779541016,0.0,0.3354204297065735
17,-1.6050000190734863,0.0,0.9999942779541016,0.0,0.5015650987625122
18,-1.4300000667572021,0.0,0.9999942779541016,0.0,0.6677097082138062
19,-1.255000114440918,0.0,0.9999942779541016,0.0,0.8338543176651001
20,-1.0800000429153442,0.0,0.9999942779541016,0.0,0.9999991059303284
