idx,x,y,tx,ty,s_norm
0,-2.133297920227051,0.07999999821186066,0.9831317663192749,-0.18215833604335785,0.0
1,-2.1260263919830322,0.07865270227193832,0.708094596862793,-0.7058510780334473,0.006435503717511892
2,-2.1222639083862305,0.07490213960409164,0.15408392250537872,-0.9878829121589661,0.011058556847274303
3,-2.1213722229003906,0.06918524950742722,-0.1819605827331543,-0.9831678867340088,0.01609363965690136
4,-2.122713327407837,0.06193900480866432,-0.33208587765693665,-0.9431291818618774,0.022506527602672577
5,-2.1256494522094727,0.05360036343336105,-0.39721789956092834,-0.91761314868927,0.03019964136183262
6,-2.129542827606201,0.044606275856494904,-0.4157748520374298,-0.9093589782714844,0.038728296756744385
7,-2.1337549686431885,0.03539372235536575,-0.39721789956092834,-0.91761314868927,0.04754343256354332
8,-2.137648344039917,0.026399634778499603,-0.3321097195148468,-0.9431207776069641,0.05607208237051964
9,-2.140584707260132,0.018060989677906036,-0.18196074664592743,-0.983167827129364,0.0637652724981308
10,-2.141925811767578,0.01081475242972374,0.1540433019399643,-0.9878892302513123,0.07017815113067627
11,-2.1410343647003174,0.00509784696623683,0.7081411480903625,-0.7058044672012329,0.075213223695755
12,-2.1372714042663574,0.0013473033905029297,0.9831305146217346,-0.18216507136821747,0.07983655482530594
13,-2.130000114440918,0.0,0.0,0.0,0.08627185970544815
14,-2.130000114440918,0.0,0.9999942779541016,0.0,0.08627185970544815
15,-1.9550001621246338,0.0,0.9999942779541016,0.0,0.23855967819690704
16,-1.7799999713897705,0.0,0.9999942779541016,0.0,0.39084771275520325
17,-1.6050000190734863,0.0,0.9999942779541016,0.0,0.5431355834007263
18,-1.4300000667572021,0.0,0.9999942779541016,0.0,0.695423424243927
19,-1.255000114440918,0.0,0.9999942779541016,0.0,0.8477112054824829
20,-1.0800000429153442,0.0,0.9999942779541016,0.0,0.9999991655349731
