idx,x,y,tx,ty,s_norm
0,-2.1350340843200684,0.14629407227039337,0.9917041659355164,-0.1279580146074295,0.0
1,-2.121776819229126,0.14458350837230682,0.7319505214691162,-0.6812002658843994,0.010850111022591591
2,-2.1149580478668213,0.13823752105236053,0.15101738274097443,-0.9884325861930847,0.018410997465252876
3,-2.1134071350097656,0.12808655202388763,-0.19038087129592896,-0.9816340804100037,0.02674613893032074
4,-2.115952730178833,0.11496105790138245,-0.3372756838798523,-0.9413403868675232,0.03759860619902611
5,-2.1214237213134766,0.09969145804643631,-0.39944198727607727,-0.9166980981826782,0.05076446011662483
6,-2.1286497116088867,0.08310819417238235,-0.4160826504230499,-0.9092682003974915,0.06544744968414307
7,-2.1364593505859375,0.0660417377948761,-0.3965298533439636,-0.9179619550704956,0.08068177103996277
8,-2.143681526184082,0.04932248592376709,-0.33166876435279846,-0.9433315992355347,0.095464788377285
9,-2.1491458415985107,0.033780891448259354,-0.18408861756324768,-0.9828357696533203,0.10883689671754837
10,-2.1516807079315186,0.02024742402136326,0.14479485154151917,-0.989368200302124,0.120013028383255
11,-2.150115489959717,0.009552452713251114,0.6973296999931335,-0.7166081070899963,0.1287865936756134
12,-2.1432785987854004,0.0025265482254326344,0.9823023676872253,-0.18690644204616547,0.13674399256706238
13,-2.130000114440918,0.0,0.0,0.0,0.1477154940366745
14,-2.130000114440918,0.0,0.9999942779541016,0.0,0.1477154940366745
15,-1.9550001621246338,0.0,0.9999942779541016,0.0,0.2897627353668213
16,-1.7799999713897705,0.0,0.9999942779541016,0.0,0.4318101406097412
17,-1.6050000190734863,0.0,0.9999942779541016,0.0,0.5738573670387268
18,-1.4300000667572021,0.0,0.9999942779541016,0.0,0.7159046530723572
19,-1.255000114440918,0.0,0.9999942779541016,0.0,0.8579518795013428
20,-1.0800000429153442,0.0,0.9999942779541016,0.0,0.9999992251396179
