idx,x,y,tx,ty,s_norm
0,-2.2832980155944824,-0.07999999821186066,0.9972060918807983,0.07396123558282852,0.0
1,-2.2651326656341553,-0.07865270227193832,0.9699905514717102,0.24287590384483337,0.014804880134761333
2,-2.2501537799835205,-0.07490213960409164,0.9076986908912659,0.419447660446167,0.027355169877409935
3,-2.2377822399139404,-0.06918524950742722,0.8189589977264404,0.573714017868042,0.03843211382627487
4,-2.227438449859619,-0.06193900480866432,0.7295006513595581,0.6838601231575012,0.04869697615504265
5,-2.218543291091919,-0.05360036343336105,0.6657614707946777,0.7460534572601318,0.05860671401023865
6,-2.210517168045044,-0.044606275856494904,0.6430362462997437,0.765727162361145,0.06840434670448303
7,-2.2027807235717773,-0.03539372235536575,0.6657504439353943,0.7460632920265198,0.07818211615085602
8,-2.1947548389434814,-0.026399634778499603,0.7295005321502686,0.6838603019714355,0.08797961473464966
9,-2.1858596801757812,-0.018060989677906036,0.8189592957496643,0.5737136602401733,0.09788934886455536
10,-2.17551589012146,-0.01081475242972374,0.9076982736587524,0.419448584318161,0.10815420746803284
11,-2.16314435005188,-0.00509784696623683,0.9699909090995789,0.24287475645542145,0.11923115700483322
12,-2.148165464401245,-0.0013473033905029297,0.9972060918807983,0.07396164536476135,0.1317814439535141
13,-2.130000114440918,0.0,0.0,0.0,0.1465863138437271
14,-2.130000114440918,0.0,0.9999942779541016,0.0,0.1465863138437271
15,-1.9550001621246338,0.0,0.9999942779541016,0.0,0.2888217568397522
16,-1.7799999713897705,0.0,0.9999942779541016,0.0,0.4310573637485504
17,-1.6050000190734863,0.0,0.9999942779541016,0.0,0.5732927918434143
18,-1.4300000667572021,0.0,0.9999942779541016,0.0,0.7155282497406006
19,-1.255000114440918,0.0,0.9999942779541016,0.0,0.8577637076377869
20,-1.0800000429153442,0.0,0.9999942779541016,0.0,0.9999992251396179
