idx,x,y,tx,ty,s_norm
0,-2.2832980155944824,0.0,0.9999390244483948,0.0,0.0
1,-2.2669007778167725,0.0,0.9999290108680725,0.0,0.013626903295516968
2,-2.2528059482574463,0.0,0.9999181032180786,0.0,0.02534039318561554
3,-2.2405951023101807,0.0,0.9999068975448608,0.0,0.035488199442625046
4,-2.2298495769500732,0.0,0.9998968839645386,0.0,0.04441825672984123
5,-2.220150947570801,0.0,0.9998897314071655,0.0,0.05247828736901283
6,-2.2110798358917236,0.0,0.9998871088027954,0.0,0.06001682206988335
7,-2.2022182941436768,0.0,0.9998897314071655,0.0,0.06738119572401047
8,-2.1931474208831787,0.0,0.9998968839645386,0.0,0.07491953670978546
9,-2.1834487915039062,0.0,0.9999068975448608,0.0,0.08297956734895706
10,-2.1727030277252197,0.0,0.9999181032180786,0.0,0.09190981835126877
11,-2.160492181777954,0.0,0.9999290108680725,0.0,0.10205762833356857
12,-2.146397352218628,0.0,0.9999390244483948,0.0,0.11377111822366714
13,-2.130000114440918,0.0,0.0,0.0,0.12739801406860352
14,-2.130000114440918,0.0,0.9999942779541016,0.0,0.12739801406860352
15,-1.9550001621246338,0.0,0.9999942779541016,0.0,0.2728314995765686
16,-1.7799999713897705,0.0,0.9999942779541016,0.0,0.4182651937007904
17,-1.6050000190734863,0.0,0.9999942779541016,0.0,0.5636986494064331
18,-1.4300000667572021,0.0,0.9999942779541016,0.0,0.7091321349143982
19,-1.255000114440918,0.0,0.9999942779541016,0.0,0.8545656204223633
20,-1.0800000429153442,0.0,0.9999942779541016,0.0,0.9999992251396179
