idx,x,y,tx,ty,s_norm
0,-2.285033941268921,0.14629407227039337,0.9979929327964783,-0.06259838491678238,0.0
1,-2.2632410526275635,0.14492712914943695,0.9400395154953003,-0.34090179204940796,0.01700420118868351
2,-2.246386766433716,0.1388149857521057,0.7879116535186768,-0.6156883835792542,0.030965596437454224
3,-2.2335734367370605,0.12880241870880127,0.5948730111122131,-0.8037431836128235,0.043628886342048645
4,-2.2239012718200684,0.11573418974876404,0.43720543384552,-0.899296224117279,0.05628969520330429
5,-2.21647310256958,0.10045504570007324,0.343238890171051,-0.9391880631446838,0.06951968371868134
6,-2.2103898525238037,0.0838097408413887,0.3119468688964844,-0.9500412940979004,0.08332046121358871
7,-2.2047531604766846,0.06664306670427322,0.33993059396743774,-0.9403911828994751,0.09739091992378235
8,-2.198664665222168,0.04979972541332245,0.4286996126174927,-0.9033833146095276,0.11133802682161331
9,-2.191226005554199,0.034124504774808884,0.5783686637878418,-0.8157022595405579,0.1248495876789093
10,-2.1815388202667236,0.02046218328177929,0.7649684548377991,-0.6439751386642456,0.13789193332195282
11,-2.168704032897949,0.00965744536370039,0.9216850399971008,-0.3877982795238495,0.1509568989276886
12,-2.1518239974975586,0.0025551829021424055,0.9931703805923462,-0.11628232896327972,0.16521808505058289
13,-2.130000114440918,0.0,0.0,0.0,0.18232916295528412
14,-2.130000114440918,0.0,0.9999942779541016,0.0,0.18232916295528412
15,-1.9550001621246338,0.0,0.9999942779541016,0.0,0.31860747933387756
16,-1.7799999713897705,0.0,0.9999942779541016,0.0,0.45488592982292175
17,-1.6050000190734863,0.0,0.9999942779541016,0.0,0.591164231300354
18,-1.4300000667572021,0.0,0.9999942779541016,0.0,0.7274425625801086
19,-1.255000114440918,0.0,0.9999942779541016,0.0,0.8637208342552185
20,-1.0800000429153442,0.0,0.9999942779541016,0.0,0.9999992847442627
