idx,x,y,tx,ty,s_norm
0,-2.4350340366363525,0.14629407227039337,0.9997655153274536,-0.02031692862510681,0.0
1,-2.39945387840271,0.1455710232257843,0.9819852709770203,-0.18878115713596344,0.025374427437782288
2,-2.3699398040771484,0.13989710807800293,0.9293177127838135,-0.36917853355407715,0.04680375009775162
3,-2.345388412475586,0.1301438808441162,0.8474471569061279,-0.5308026671409607,0.06563998758792877
4,-2.3246958255767822,0.11718297749757767,0.7608504891395569,-0.6488618850708008,0.08304935693740845
5,-2.3067586421966553,0.10188594460487366,0.6968322992324829,-0.7171744108200073,0.09985809773206711
6,-2.2904725074768066,0.08512438088655472,0.6717426180839539,-0.7407269477844238,0.11652173101902008
7,-2.2747342586517334,0.06776989996433258,0.6903204917907715,-0.7234452366828918,0.13322623074054718
8,-2.2584402561187744,0.05069403722882271,0.7480682134628296,-0.663559079170227,0.1500551998615265
9,-2.2404863834381104,0.03476841002702713,0.8303046226501465,-0.5572378635406494,0.167167067527771
10,-2.219769239425659,0.02086462453007698,0.912617027759552,-0.40872475504875183,0.18495698273181915
11,-2.1951847076416016,0.009854193776845932,0.9712094068527222,-0.238089457154274,0.2041638195514679
12,-2.1656296253204346,0.0026088422164320946,0.9973021149635315,-0.07302384078502655,0.22586102783679962
13,-2.130000114440918,0.0,0.0,0.0,0.25133341550827026
14,-2.130000114440918,0.0,0.9999942779541016,0.0,0.25133341550827026
15,-1.9550001621246338,0.0,0.9999942779541016,0.0,0.37611106038093567
16,-1.7799999713897705,0.0,0.9999942779541016,0.0,0.5008888244628906
17,-1.6050000190734863,0.0,0.9999942779541016,0.0,0.6256664395332336
18,-1.4300000667572021,0.0,0.9999942779541016,0.0,0.7504440546035767
19,-1.255000114440918,0.0,0.9999942779541016,0.0,0.8752216100692749
20,-1.0800000429153442,0.0,0.9999942779541016,0.0,0.9999993443489075
