idx,x,y,tx,ty,s_norm
0,-2.133297920227051,-0.15000000596046448,0.9883377552032471,0.15188249945640564,0.0
1,-2.1168594360351562,-0.14747382700443268,0.3439824879169464,0.9388339519500732,0.011268146336078644
2,-2.1142828464508057,-0.14044152200222015,-0.6329445838928223,0.7741038203239441,0.016342410817742348
3,-2.123047351837158,-0.12972235679626465,-0.7912909984588623,0.6113662123680115,0.02572348527610302
4,-2.1406326293945312,-0.11613564193248749,-0.8366691470146179,0.5476447343826294,0.04077969491481781
5,-2.1645190715789795,-0.10050068795681,-0.8538492918014526,0.5204610228538513,0.060121845453977585
6,-2.192185401916504,-0.08363676816225052,-0.8585487604141235,0.51267409324646,0.08207409828901291
7,-2.2211124897003174,-0.06636323779821396,-0.8538494110107422,0.5204609632492065,0.10490112006664276
8,-2.248778820037842,-0.04949932172894478,-0.836666464805603,0.5476487874984741,0.12685337662696838
9,-2.272665023803711,-0.03386435657739639,-0.7912994623184204,0.6113552451133728,0.1461953967809677
10,-2.290250778198242,-0.020277662202715874,-0.6329330801963806,0.7741132378578186,0.16125184297561646
11,-2.2990150451660156,-0.009558463469147682,0.3439840078353882,0.9388333559036255,0.17063282430171967
12,-2.296438455581665,-0.002526193857192993,0.9883376359939575,0.15188337862491608,0.17570707201957703
13,-2.2799999713897705,0.0,0.0,0.0,0.18697522580623627
14,-2.2799999713897705,0.0,0.9999949932098389,0.0,0.18697522580623627
15,-2.0799999237060547,0.0,0.9999949932098389,0.0,0.3224792778491974
16,-1.8799998760223389,0.0,0.9999949932098389,0.0,0.4579833447933197
17,-1.6800000667572021,0.0,0.9999949932098389,0.0,0.5934872627258301
18,-1.4800000190734863,0.0,0.9999949932098389,0.0,0.7289913296699524
19,-1.28000009059906,0.0,0.9999949932098389,0.0,0.8644952774047852
20,-1.0800000429153442,0.0,0.9999949932098389,0.0,0.9999993443489075
