idx,x,y,tx,ty,s_norm
0,-2.1402370929718018,0.28240644931793213,0.9982451796531677,-0.05856034904718399,0.0
1,-2.114362955093384,0.2808885872364044,0.5636082291603088,-0.8259516358375549,0.01609647460281849
2,-2.106832265853882,0.26985257863998413,-0.36812061071395874,-0.9297250509262085,0.02439390867948532
3,-2.1143064498901367,0.2509757876396179,-0.607297420501709,-0.794434666633606,0.03700263053178787
4,-2.1334481239318848,0.2259356528520584,-0.6811564564704895,-0.7321040630340576,0.056576814502477646
5,-2.160919427871704,0.19640961289405823,-0.7084873914718628,-0.7056924700737,0.08162293583154678
6,-2.1933820247650146,0.1640750765800476,-0.7138700485229492,-0.7002484798431396,0.11007805913686752
7,-2.2274985313415527,0.13060955703258514,-0.7017988562583923,-0.7123448848724365,0.13975746929645538
8,-2.259930372238159,0.09769035875797272,-0.6660458445549011,-0.7458782196044922,0.16845658421516418
9,-2.2873404026031494,0.06699495762586594,-0.5794310569763184,-0.8149840235710144,0.1940138041973114
10,-2.3063902854919434,0.04020082950592041,-0.3274151086807251,-0.9448334574699402,0.21443098783493042
11,-2.313742160797119,0.018985260277986526,0.4822067618370056,-0.8759858012199402,0.2283753752708435
12,-2.306057929992676,0.005025943275541067,0.9818658828735352,-0.18937793374061584,0.23827135562896729
13,-2.2799999713897705,0.0,0.0,0.0,0.25475263595581055
14,-2.2799999713897705,0.0,0.9999949932098389,0.0,0.25475263595581055
15,-2.0799999237060547,0.0,0.9999949932098389,0.0,0.3789604604244232
16,-1.8799998760223389,0.0,0.9999949932098389,0.0,0.5031682848930359
17,-1.6800000667572021,0.0,0.9999949932098389,0.0,0.6273759603500366
18,-1.4800000190734863,0.0,0.9999949932098389,0.0,0.7515838146209717
19,-1.28000009059906,0.0,0.9999949932098389,0.0,0.8757915496826172
20,-1.0800000429153442,0.0,0.9999949932098389,0.0,0.9999994039535522
