idx,x,y,tx,ty,s_norm
0,-2.1402370929718018,-0.0524064302444458,0.9981666207313538,-0.05901026725769043,0.0
1,-2.129218816757202,-0.05305781587958336,0.08367590606212616,0.9957857728004456,0.007908167317509651
2,-2.1291000843048096,-0.051644839346408844,-0.9421349167823792,0.3349139988422394,0.008924106135964394
3,-2.13789701461792,-0.04851767048239708,-0.961515486240387,0.2745282053947449,0.015613336116075516
4,-2.1536271572113037,-0.044026460498571396,-0.9663023948669434,0.25722795724868774,0.02733405865728855
5,-2.1743075847625732,-0.03852136805653572,-0.9675787687301636,0.25240737199783325,0.04266718402504921
6,-2.1979551315307617,-0.03235255181789398,-0.967033326625824,0.2544955611228943,0.06017719954252243
7,-2.2225868701934814,-0.025870181620121002,-0.9647194147109985,0.26312509179115295,0.078426294028759
8,-2.2462196350097656,-0.019424397498369217,-0.9595080614089966,0.2815161645412445,0.09597723186016083
9,-2.2668709754943848,-0.013365369290113449,-0.9469249248504639,0.3212669789791107,0.11139721423387527
10,-2.282557725906372,-0.008043263107538223,-0.8998036980628967,0.43605875968933105,0.12326571345329285
11,-2.2912967205047607,-0.0038082117680460215,0.06824512779712677,0.9973112940788269,0.13022354245185852
12,-2.291105270385742,-0.0010104241082444787,0.9957969188690186,0.09060334414243698,0.13223278522491455
13,-2.2799999713897705,0.0,0.0,0.0,0.14022238552570343
14,-2.2799999713897705,0.0,0.9999949932098389,0.0,0.14022238552570343
15,-2.0799999237060547,0.0,0.9999949932098389,0.0,0.28351858258247375
16,-1.8799998760223389,0.0,0.9999949932098389,0.0,0.4268147945404053
17,-1.6800000667572021,0.0,0.9999949932098389,0.0,0.5701108574867249
18,-1.4800000190734863,0.0,0.9999949932098389,0.0,0.713407039642334
19,-1.28000009059906,0.0,0.9999949932098389,0.0,0.8567031025886536
20,-1.0800000429153442,0.0,0.9999949932098389,0.0,0.9999993443489075
