idx,x,y,tx,ty,s_norm
0,-2.1402370929718018,0.21240642666816711,0.9988389015197754,-0.04715050011873245,0.0
1,-2.119812488555908,0.2114422768354416,0.5069779753684998,-0.8618367910385132,0.013338465243577957
2,-2.1150007247924805,0.20326252281665802,-0.4908653199672699,-0.8711646199226379,0.01952914521098137
3,-2.122960329055786,0.18913619220256805,-0.6892602443695068,-0.7244606018066406,0.030106358230113983
4,-2.14085054397583,0.17033232748508453,-0.7472705841064453,-0.6644749045372009,0.047037430107593536
5,-2.165830612182617,0.1481199860572815,-0.7682737112045288,-0.640080451965332,0.06884320825338364
6,-2.1950595378875732,0.1237681657075882,-0.7720158100128174,-0.6355637907981873,0.09366050362586975
7,-2.2256968021392822,0.09854596853256226,-0.7619180083274841,-0.6476331949234009,0.11954750120639801
8,-2.2549009323120117,0.07372234761714935,-0.7326808571815491,-0.6805293560028076,0.14455059170722961
9,-2.2798314094543457,0.05056639760732651,-0.6610873937606812,-0.7502593994140625,0.16674645245075226
10,-2.297647476196289,0.030347175896167755,-0.4406239986419678,-0.8976292610168457,0.1843259036540985
11,-2.3055081367492676,0.014333615079522133,0.4240807592868805,-0.9055294990539551,0.19596275687217712
12,-2.300572633743286,0.003794952994212508,0.9833614230155945,-0.18139657378196716,0.20355403423309326
13,-2.2799999713897705,0.0,0.0,0.0,0.2172006517648697
14,-2.2799999713897705,0.0,0.9999949932098389,0.0,0.2172006517648697
15,-2.0799999237060547,0.0,0.9999949932098389,0.0,0.3476671576499939
16,-1.8799998760223389,0.0,0.9999949932098389,0.0,0.4781336486339569
17,-1.6800000667572021,0.0,0.9999949932098389,0.0,0.6085999608039856
18,-1.4800000190734863,0.0,0.9999949932098389,0.0,0.739066481590271
19,-1.28000009059906,0.0,0.9999949932098389,0.0,0.8695328831672668
20,-1.0800000429153442,0.0,0.9999949932098389,0.0,0.9999994039535522
