label,mode,rep,seed,grid_point_index,grid_point_total,grid_x_root,grid_y_m,grid_yaw_deg,init_x_root_actual,init_y_root_actual,init_yaw_deg_actual,success,ever_inserted,ever_inserted_push_free,ever_hold_entry,ever_clean_insert_ready,ever_dirty_insert,timeout,episode_length,max_pallet_disp_xy,max_hold_counter,min_dist_front,mean_abs_drive_raw,mean_abs_steer_raw,mean_steer_raw,max_abs_steer_raw,mean_steer_applied,mean_abs_steer_applied,max_abs_steer_applied,steer_scale,terminated_early
exp83_stage1_signsafe_clip_seed42_iter50_recheck3x3_normal,normal,0,20260327,1,9,-3.4,-0.1,-4.0,-3.4000000953674316,-0.10000000149011612,-3.9999995421277097,0,0,0,0,0,0,1,1079,4.839208126068115,0.0,0.03386104106903076,0.09792140871286392,0.023569058626890182,0.023569058626890182,0.0480254590511322,0.023569058626890182,0.023569058626890182,0.0480254590511322,1.0,0
exp83_stage1_signsafe_clip_seed42_iter50_recheck3x3_normal,normal,0,20260327,2,9,-3.4,0.0,-4.0,-3.4000000953674316,0.0,-3.9999995421277097,0,1,0,0,0,1,1,1079,4.111454486846924,0.0,0.0,0.09632904082536697,0.02464407868683338,0.02464407868683338,0.04472964257001877,0.02464407868683338,0.02464407868683338,0.04472964257001877,1.0,0
exp83_stage1_signsafe_clip_seed42_iter50_recheck3x3_normal,normal,0,20260327,3,9,-3.4,0.1,-4.0,-3.4000000953674316,0.10000000149011612,-3.9999995421277097,1,1,1,1,1,0,0,225,0.01597987860441208,9.0,0.0,0.0897645428776741,0.021398402750492096,0.020443184301257133,0.024514444172382355,0.020443184301257133,0.021398402750492096,0.024514444172382355,1.0,0
exp83_stage1_signsafe_clip_seed42_iter50_recheck3x3_normal,normal,0,20260327,4,9,-3.4,-0.1,0.0,-3.4000000953674316,-0.10000000149011612,0.0,1,1,1,1,1,0,0,227,0.008538300171494484,9.0,0.0,0.08941449224948883,0.02299601025879383,0.02299601025879383,0.04818843677639961,0.02299601025879383,0.02299601025879383,0.04818843677639961,1.0,0
exp83_stage1_signsafe_clip_seed42_iter50_recheck3x3_normal,normal,0,20260327,5,9,-3.4,0.0,0.0,-3.4000000953674316,0.0,0.0,1,1,1,1,1,0,0,226,5.422581671155058e-05,9.0,0.0,0.08510828763246536,0.01626448519527912,0.01626448519527912,0.018398113548755646,0.01626448519527912,0.01626448519527912,0.018398113548755646,1.0,0
exp83_stage1_signsafe_clip_seed42_iter50_recheck3x3_normal,normal,0,20260327,6,9,-3.4,0.1,0.0,-3.4000000953674316,0.10000000149011612,0.0,1,1,0,1,0,1,0,266,0.17702941596508026,9.0,0.0,0.08092151582241058,0.01455202978104353,0.012300701811909676,0.01894320547580719,0.012300701811909676,0.01455202978104353,0.01894320547580719,1.0,0
exp83_stage1_signsafe_clip_seed42_iter50_recheck3x3_normal,normal,0,20260327,7,9,-3.4,-0.1,4.0,-3.4000000953674316,-0.10000000149011612,3.9999995421277097,1,1,1,1,1,0,0,238,0.04988497868180275,9.0,0.0,0.07978517562150955,0.012133732438087463,0.012133732438087463,0.047627635300159454,0.012133732438087463,0.012133732438087463,0.047627635300159454,1.0,0
exp83_stage1_signsafe_clip_seed42_iter50_recheck3x3_normal,normal,0,20260327,8,9,-3.4,0.0,4.0,-3.4000000953674316,0.0,3.9999995421277097,0,0,0,0,0,0,1,1079,5.329436779022217,0.0,0.013898968696594238,0.07268696278333664,0.004001173190772533,-0.0006166871171444654,0.0103488489985466,-0.0006166871171444654,0.004001173190772533,0.0103488489985466,1.0,0
exp83_stage1_signsafe_clip_seed42_iter50_recheck3x3_normal,normal,0,20260327,9,9,-3.4,0.1,4.0,-3.4000000953674316,0.10000000149011612,3.9999995421277097,0,0,0,0,0,0,1,1079,5.319061279296875,0.0,0.013874173164367676,0.07228978723287582,0.003338900860399008,-0.0023959807585924864,0.014644362032413483,-0.0023959807585924864,0.003338900860399008,0.014644362032413483,1.0,0
