label,mode,rep,seed,grid_x_root,grid_y_m,grid_yaw_deg,init_x_root_actual,init_y_root_actual,init_yaw_deg_actual,success,ever_inserted,ever_inserted_push_free,ever_hold_entry,ever_clean_insert_ready,ever_dirty_insert,timeout,episode_length,max_pallet_disp_xy,max_hold_counter,min_dist_front,mean_abs_drive_raw,mean_abs_steer_raw,max_abs_steer_raw
exp83_stage1_v2_seed44_iter50,zero_steer,0,20260327,-3.4,-0.15,-6.0,-3.4000000953674316,-0.15000000596046448,-6.000000166965211,0,0,0,0,0,0,1,1079,3.668769359588623,0.0,0.04890179634094238,0.43274998664855957,0.03829648345708847,0.03975943475961685
exp83_stage1_v2_seed44_iter50,zero_steer,0,20260327,-3.4,-0.1,-6.0,-3.4000000953674316,-0.10000000149011612,-6.000000166965211,0,0,0,0,0,0,1,1079,3.9264774322509766,0.0,0.048861026763916016,0.4327285885810852,0.03832534700632095,0.03967486321926117
exp83_stage1_v2_seed44_iter50,zero_steer,0,20260327,-3.4,-0.05,-6.0,-3.4000000953674316,-0.05000000074505806,-6.000000166965211,0,0,0,0,0,0,1,1079,4.359189510345459,0.0,0.0490802526473999,0.43271517753601074,0.03834632784128189,0.039649754762649536
exp83_stage1_v2_seed44_iter50,zero_steer,0,20260327,-3.4,0.0,-6.0,-3.4000000953674316,0.0,-6.000000166965211,0,0,0,0,0,0,1,1079,5.343759059906006,0.0,0.04759955406188965,0.43266934156417847,0.038344960659742355,0.03952277451753616
exp83_stage1_v2_seed44_iter50,zero_steer,0,20260327,-3.4,0.05,-6.0,-3.4000000953674316,0.05000000074505806,-6.000000166965211,0,0,0,0,0,0,1,1079,8.62402057647705,0.0,0.013903498649597168,0.43302005529403687,0.03837099298834801,0.03932053595781326
exp83_stage1_v2_seed44_iter50,zero_steer,0,20260327,-3.4,0.1,-6.0,-3.4000000953674316,0.10000000149011612,-6.000000166965211,0,0,0,0,0,0,1,1079,8.596977233886719,0.0,0.013923048973083496,0.433190256357193,0.03799073025584221,0.039220742881298065
exp83_stage1_v2_seed44_iter50,zero_steer,0,20260327,-3.4,0.15,-6.0,-3.4000000953674316,0.15000000596046448,-6.000000166965211,0,1,0,0,0,1,1,1079,0.10779891908168793,0.0,0.0,0.4307171106338501,0.03949742019176483,0.0402102991938591
exp83_stage1_v2_seed44_iter50,zero_steer,0,20260327,-3.4,-0.15,-4.0,-3.4000000953674316,-0.15000000596046448,-3.9999995421277097,0,0,0,0,0,0,1,1079,6.952842712402344,0.0,0.03716397285461426,0.43256452679634094,0.038238201290369034,0.03927929699420929
exp83_stage1_v2_seed44_iter50,zero_steer,0,20260327,-3.4,-0.1,-4.0,-3.4000000953674316,-0.10000000149011612,-3.9999995421277097,0,0,0,0,0,0,1,1079,5.0625691413879395,0.0,0.04382157325744629,0.4326251745223999,0.03833642601966858,0.03965132683515549
exp83_stage1_v2_seed44_iter50,zero_steer,0,20260327,-3.4,-0.05,-4.0,-3.4000000953674316,-0.05000000074505806,-3.9999995421277097,0,0,0,0,0,0,1,1079,8.216172218322754,0.0,0.03018486499786377,0.4327843487262726,0.038277458399534225,0.03934047371149063
exp83_stage1_v2_seed44_iter50,zero_steer,0,20260327,-3.4,0.0,-4.0,-3.4000000953674316,0.0,-3.9999995421277097,0,0,0,0,0,0,1,1079,8.586710929870605,0.0,0.013899683952331543,0.4332706928253174,0.03809695318341255,0.03972645848989487
exp83_stage1_v2_seed44_iter50,zero_steer,0,20260327,-3.4,0.05,-4.0,-3.4000000953674316,0.05000000074505806,-3.9999995421277097,0,1,0,0,0,1,1,1079,0.3047727644443512,0.0,0.0,0.4307827651500702,0.0393511988222599,0.03984972834587097
exp83_stage1_v2_seed44_iter50,zero_steer,0,20260327,-3.4,0.1,-4.0,-3.4000000953674316,0.10000000149011612,-3.9999995421277097,1,1,1,1,1,0,0,163,0.014928233809769154,9.0,0.0,0.4334404170513153,0.03823148459196091,0.039321161806583405
exp83_stage1_v2_seed44_iter50,zero_steer,0,20260327,-3.4,0.15,-4.0,-3.4000000953674316,0.15000000596046448,-3.9999995421277097,1,1,1,1,1,0,0,163,0.00042723407386802137,9.0,0.0,0.4336142838001251,0.03812539577484131,0.039525456726551056
exp83_stage1_v2_seed44_iter50,zero_steer,0,20260327,-3.4,-0.15,-2.0,-3.4000000953674316,-0.15000000596046448,-1.9999997710638548,0,0,0,0,0,0,1,1079,8.549261093139648,0.0,0.013902664184570312,0.43306735157966614,0.03808780014514923,0.03912524878978729
exp83_stage1_v2_seed44_iter50,zero_steer,0,20260327,-3.4,-0.1,-2.0,-3.4000000953674316,-0.10000000149011612,-1.9999997710638548,0,0,0,0,0,0,1,1079,8.554706573486328,0.0,0.01391303539276123,0.4331466257572174,0.03827335312962532,0.039210252463817596
exp83_stage1_v2_seed44_iter50,zero_steer,0,20260327,-3.4,-0.05,-2.0,-3.4000000953674316,-0.05000000074505806,-1.9999997710638548,0,1,0,0,0,1,1,1079,0.4102303683757782,0.0,0.0,0.43122240900993347,0.039372917264699936,0.0400722399353981
exp83_stage1_v2_seed44_iter50,zero_steer,0,20260327,-3.4,0.0,-2.0,-3.4000000953674316,0.0,-1.9999997710638548,1,1,1,1,1,0,0,163,0.007626333273947239,9.0,0.0,0.43318989872932434,0.03819095715880394,0.039299532771110535
exp83_stage1_v2_seed44_iter50,zero_steer,0,20260327,-3.4,0.05,-2.0,-3.4000000953674316,0.05000000074505806,-1.9999997710638548,1,1,1,1,1,0,0,162,8.838428038870916e-05,9.0,0.0,0.4335229694843292,0.03817782178521156,0.03950871527194977
exp83_stage1_v2_seed44_iter50,zero_steer,0,20260327,-3.4,0.1,-2.0,-3.4000000953674316,0.10000000149011612,-1.9999997710638548,1,1,1,1,1,0,0,162,5.080339064988948e-07,9.0,0.0,0.433467298746109,0.038224756717681885,0.03908000886440277
exp83_stage1_v2_seed44_iter50,zero_steer,0,20260327,-3.4,0.15,-2.0,-3.4000000953674316,0.15000000596046448,-1.9999997710638548,1,1,1,1,1,0,0,163,0.001523731742054224,9.0,0.0,0.43328168988227844,0.03827359527349472,0.03923071175813675
exp83_stage1_v2_seed44_iter50,zero_steer,0,20260327,-3.4,-0.15,0.0,-3.4000000953674316,-0.15000000596046448,0.0,0,0,0,0,0,0,1,1079,8.508060455322266,0.0,0.013824820518493652,0.43321287631988525,0.037945933640003204,0.03889252990484238
exp83_stage1_v2_seed44_iter50,zero_steer,0,20260327,-3.4,-0.1,0.0,-3.4000000953674316,-0.10000000149011612,0.0,1,1,1,1,1,0,0,168,0.04983304813504219,9.0,0.0,0.43319839239120483,0.038302209228277206,0.03952393680810928
exp83_stage1_v2_seed44_iter50,zero_steer,0,20260327,-3.4,-0.05,0.0,-3.4000000953674316,-0.05000000074505806,0.0,1,1,1,1,1,0,0,161,9.063250763574615e-05,9.0,0.0,0.4332538843154907,0.03814467787742615,0.03942754119634628
exp83_stage1_v2_seed44_iter50,zero_steer,0,20260327,-3.4,0.0,0.0,-3.4000000953674316,0.0,0.0,1,1,1,1,1,0,0,161,6.0946426856389735e-06,9.0,0.0,0.4333207607269287,0.03826453164219856,0.039112016558647156
exp83_stage1_v2_seed44_iter50,zero_steer,0,20260327,-3.4,0.05,0.0,-3.4000000953674316,0.05000000074505806,0.0,1,1,1,1,1,0,0,161,6.323924139906012e-07,9.0,0.0,0.432975172996521,0.03825422003865242,0.03947215527296066
exp83_stage1_v2_seed44_iter50,zero_steer,0,20260327,-3.4,0.1,0.0,-3.4000000953674316,0.10000000149011612,0.0,1,1,0,1,0,1,0,189,0.2238190919160843,9.0,0.0,0.4331872761249542,0.03837232291698456,0.03925393521785736
