label,mode,rep,seed,grid_x_root,grid_y_m,grid_yaw_deg,init_x_root_actual,init_y_root_actual,init_yaw_deg_actual,success,ever_inserted,ever_inserted_push_free,ever_hold_entry,ever_clean_insert_ready,ever_dirty_insert,timeout,episode_length,max_pallet_disp_xy,max_hold_counter,min_dist_front,mean_abs_drive_raw,mean_abs_steer_raw,max_abs_steer_raw
exp83_stage1_v2_seed42_iter50,zero_steer,0,20260327,-3.4,0.15,0.0,-3.4000000953674316,0.15000000596046448,0.0,0,0,0,0,0,0,1,1079,8.47702693939209,0.0,0.013879179954528809,0.2746851444244385,0.03522472828626633,0.0367257297039032
exp83_stage1_v2_seed42_iter50,zero_steer,0,20260327,-3.4,-0.15,2.0,-3.4000000953674316,-0.15000000596046448,1.9999997710638548,1,1,1,1,1,0,0,169,0.04150273650884628,9.0,0.0,0.2748384475708008,0.03528464213013649,0.036920927464962006
exp83_stage1_v2_seed42_iter50,zero_steer,0,20260327,-3.4,-0.1,2.0,-3.4000000953674316,-0.10000000149011612,1.9999997710638548,1,1,1,1,1,0,0,164,6.188412498886464e-06,9.0,0.0,0.2747839391231537,0.035193417221307755,0.03673269972205162
exp83_stage1_v2_seed42_iter50,zero_steer,0,20260327,-3.4,-0.05,2.0,-3.4000000953674316,-0.05000000074505806,1.9999997710638548,1,1,1,1,1,0,0,164,1.4336691265270929e-06,9.0,0.0,0.2746264636516571,0.03513764962553978,0.03671954199671745
exp83_stage1_v2_seed42_iter50,zero_steer,0,20260327,-3.4,0.0,2.0,-3.4000000953674316,0.0,1.9999997710638548,1,1,1,1,1,0,0,167,0.03235861286520958,9.0,0.0,0.27470749616622925,0.035181086510419846,0.03663698956370354
exp83_stage1_v2_seed42_iter50,zero_steer,0,20260327,-3.4,0.05,2.0,-3.4000000953674316,0.05000000074505806,1.9999997710638548,1,1,0,1,0,1,0,449,2.3544459342956543,9.0,0.0,0.274755597114563,0.03523128852248192,0.03671695291996002
exp83_stage1_v2_seed42_iter50,zero_steer,0,20260327,-3.4,0.1,2.0,-3.4000000953674316,0.10000000149011612,1.9999997710638548,0,0,0,0,0,0,1,1079,8.451144218444824,0.0,0.013809800148010254,0.274739146232605,0.03526844456791878,0.036731790751218796
exp83_stage1_v2_seed42_iter50,zero_steer,0,20260327,-3.4,0.15,2.0,-3.4000000953674316,0.15000000596046448,1.9999997710638548,0,0,0,0,0,0,1,1079,8.457758903503418,0.0,0.013867735862731934,0.2747403681278229,0.035238154232501984,0.0369613952934742
exp83_stage1_v2_seed42_iter50,zero_steer,0,20260327,-3.4,-0.15,4.0,-3.4000000953674316,-0.15000000596046448,3.9999995421277097,1,1,1,1,1,0,0,170,0.0416252538561821,9.0,0.0,0.27471327781677246,0.03518614172935486,0.03695409744977951
exp83_stage1_v2_seed42_iter50,zero_steer,0,20260327,-3.4,-0.1,4.0,-3.4000000953674316,-0.10000000149011612,3.9999995421277097,1,1,1,1,1,0,0,168,0.03882710635662079,9.0,0.0,0.2747674882411957,0.035206347703933716,0.03676619380712509
exp83_stage1_v2_seed42_iter50,zero_steer,0,20260327,-3.4,-0.05,4.0,-3.4000000953674316,-0.05000000074505806,3.9999995421277097,1,1,0,1,0,1,0,396,1.915334939956665,9.0,0.0,0.2747524082660675,0.03523058816790581,0.036750733852386475
exp83_stage1_v2_seed42_iter50,zero_steer,0,20260327,-3.4,0.0,4.0,-3.4000000953674316,0.0,3.9999995421277097,0,0,0,0,0,0,1,1079,8.470471382141113,0.0,0.01384270191192627,0.2747018039226532,0.03524290770292282,0.03676608204841614
exp83_stage1_v2_seed42_iter50,zero_steer,0,20260327,-3.4,0.05,4.0,-3.4000000953674316,0.05000000074505806,3.9999995421277097,0,0,0,0,0,0,1,1079,8.453360557556152,0.0,0.013859868049621582,0.2746739089488983,0.03523290529847145,0.036903489381074905
exp83_stage1_v2_seed42_iter50,zero_steer,0,20260327,-3.4,0.1,4.0,-3.4000000953674316,0.10000000149011612,3.9999995421277097,0,0,0,0,0,0,1,1079,8.460002899169922,0.0,0.013908624649047852,0.274734765291214,0.03528458997607231,0.03687343746423721
exp83_stage1_v2_seed42_iter50,zero_steer,0,20260327,-3.4,0.15,4.0,-3.4000000953674316,0.15000000596046448,3.9999995421277097,0,0,0,0,0,0,1,1079,8.448782920837402,0.0,0.013870716094970703,0.27473771572113037,0.035276927053928375,0.036964476108551025
exp83_stage1_v2_seed42_iter50,zero_steer,0,20260327,-3.4,-0.15,6.0,-3.4000000953674316,-0.15000000596046448,6.000000166965211,0,1,0,0,0,1,1,1079,0.1296156495809555,0.0,0.0,0.273283451795578,0.03476463258266449,0.03695203736424446
exp83_stage1_v2_seed42_iter50,zero_steer,0,20260327,-3.4,-0.1,6.0,-3.4000000953674316,-0.10000000149011612,6.000000166965211,0,0,0,0,0,0,1,1079,8.454154014587402,0.0,0.01385498046875,0.2746889293193817,0.0352226197719574,0.036853548139333725
exp83_stage1_v2_seed42_iter50,zero_steer,0,20260327,-3.4,-0.05,6.0,-3.4000000953674316,-0.05000000074505806,6.000000166965211,0,0,0,0,0,0,1,1079,8.466662406921387,0.0,0.01382291316986084,0.27466315031051636,0.035237547010183334,0.03687095642089844
exp83_stage1_v2_seed42_iter50,zero_steer,0,20260327,-3.4,0.0,6.0,-3.4000000953674316,0.0,6.000000166965211,0,0,0,0,0,0,1,1079,8.455293655395508,0.0,0.013755440711975098,0.2747300863265991,0.03523178771138191,0.03688572347164154
exp83_stage1_v2_seed42_iter50,zero_steer,0,20260327,-3.4,0.05,6.0,-3.4000000953674316,0.05000000074505806,6.000000166965211,0,0,0,0,0,0,1,1079,5.1412529945373535,0.0,0.047664523124694824,0.2746063470840454,0.035183385014534,0.03685706853866577
exp83_stage1_v2_seed42_iter50,zero_steer,0,20260327,-3.4,0.1,6.0,-3.4000000953674316,0.10000000149011612,6.000000166965211,0,0,0,0,0,0,1,1079,4.540246963500977,0.0,0.04779982566833496,0.27461302280426025,0.035178132355213165,0.03680536895990372
exp83_stage1_v2_seed42_iter50,zero_steer,0,20260327,-3.4,0.15,6.0,-3.4000000953674316,0.15000000596046448,6.000000166965211,0,0,0,0,0,0,1,1079,4.214183807373047,0.0,0.04815232753753662,0.27459320425987244,0.03517366200685501,0.03675607964396477
