label,mode,rep,seed,grid_x_root,grid_y_m,grid_yaw_deg,init_x_root_actual,init_y_root_actual,init_yaw_deg_actual,success,ever_inserted,ever_inserted_push_free,ever_hold_entry,ever_clean_insert_ready,ever_dirty_insert,timeout,episode_length,max_pallet_disp_xy,max_hold_counter,min_dist_front,mean_abs_drive_raw,mean_abs_steer_raw,max_abs_steer_raw
exp83_stage1_v2_seed43_iter50,normal,0,20260327,-3.4,0.1,-2.0,-3.4000000953674316,0.10000000149011612,-1.9999997710638548,1,1,1,1,1,0,0,161,2.5366045520058833e-05,9.0,0.0,0.4975612163543701,0.01808420941233635,0.018825385719537735
exp83_stage1_v2_seed43_iter50,normal,0,20260327,-3.4,0.15,-2.0,-3.4000000953674316,0.15000000596046448,-1.9999997710638548,1,1,1,1,1,0,0,162,0.004607717506587505,9.0,0.0,0.4973505437374115,0.01812395639717579,0.019139155745506287
exp83_stage1_v2_seed43_iter50,normal,0,20260327,-3.4,-0.15,0.0,-3.4000000953674316,-0.15000000596046448,0.0,0,0,0,0,0,0,1,1079,8.637261390686035,0.0,0.013940215110778809,0.49790552258491516,0.018645459786057472,0.019416116178035736
exp83_stage1_v2_seed43_iter50,normal,0,20260327,-3.4,-0.1,0.0,-3.4000000953674316,-0.10000000149011612,0.0,0,1,0,0,0,1,1,1079,0.5697377920150757,0.0,0.0,0.496656596660614,0.016738904640078545,0.019200384616851807
exp83_stage1_v2_seed43_iter50,normal,0,20260327,-3.4,-0.05,0.0,-3.4000000953674316,-0.05000000074505806,0.0,1,1,1,1,1,0,0,163,2.516864014978637e-06,9.0,0.0,0.4974493980407715,0.018141189590096474,0.019133035093545914
exp83_stage1_v2_seed43_iter50,normal,0,20260327,-3.4,0.0,0.0,-3.4000000953674316,0.0,0.0,1,1,1,1,1,0,0,163,3.4742120078590233e-06,9.0,0.0,0.4974004328250885,0.018143825232982635,0.01897173374891281
exp83_stage1_v2_seed43_iter50,normal,0,20260327,-3.4,0.05,0.0,-3.4000000953674316,0.05000000074505806,0.0,1,1,1,1,1,0,0,163,2.1844175535079557e-06,9.0,0.0,0.49720850586891174,0.018211359158158302,0.019162017852067947
exp83_stage1_v2_seed43_iter50,normal,0,20260327,-3.4,0.1,0.0,-3.4000000953674316,0.10000000149011612,0.0,1,1,0,1,0,1,0,223,0.4850568175315857,9.0,0.0,0.4975137412548065,0.018334312364459038,0.019413873553276062
exp83_stage1_v2_seed43_iter50,normal,0,20260327,-3.4,0.15,0.0,-3.4000000953674316,0.15000000596046448,0.0,0,0,0,0,0,0,1,1079,8.683843612670898,0.0,0.013892173767089844,0.49721473455429077,0.01841910369694233,0.01941082254052162
exp83_stage1_v2_seed43_iter50,normal,0,20260327,-3.4,-0.15,2.0,-3.4000000953674316,-0.15000000596046448,1.9999997710638548,1,1,1,1,1,0,0,167,0.04433223605155945,9.0,0.0,0.4975617527961731,0.018307173624634743,0.0190030038356781
exp83_stage1_v2_seed43_iter50,normal,0,20260327,-3.4,-0.1,2.0,-3.4000000953674316,-0.10000000149011612,1.9999997710638548,1,1,1,1,1,0,0,162,1.6343163906640257e-06,9.0,0.0,0.4972798526287079,0.018195148557424545,0.018982775509357452
exp83_stage1_v2_seed43_iter50,normal,0,20260327,-3.4,-0.05,2.0,-3.4000000953674316,-0.05000000074505806,1.9999997710638548,1,1,1,1,1,0,0,162,0.010562104173004627,9.0,0.0,0.49726396799087524,0.018117742612957954,0.019222669303417206
exp83_stage1_v2_seed43_iter50,normal,0,20260327,-3.4,0.0,2.0,-3.4000000953674316,0.0,1.9999997710638548,1,1,1,1,1,1,0,164,0.05325514078140259,9.0,0.0,0.49728623032569885,0.01816944032907486,0.018887657672166824
exp83_stage1_v2_seed43_iter50,normal,0,20260327,-3.4,0.05,2.0,-3.4000000953674316,0.05000000074505806,1.9999997710638548,1,1,0,1,0,1,0,441,2.3371925354003906,9.0,0.0,0.49715808033943176,0.018273169174790382,0.019216515123844147
