label,mode,rep,seed,grid_x_root,grid_y_m,grid_yaw_deg,init_x_root_actual,init_y_root_actual,init_yaw_deg_actual,success,ever_inserted,ever_inserted_push_free,ever_hold_entry,ever_clean_insert_ready,ever_dirty_insert,timeout,episode_length,max_pallet_disp_xy,max_hold_counter,min_dist_front,mean_abs_drive_raw,mean_abs_steer_raw,max_abs_steer_raw
exp83_stage1_v2_seed44_iter50,normal,0,20260327,-3.4,-0.15,-6.0,-3.4000000953674316,-0.15000000596046448,-6.000000166965211,0,0,0,0,0,0,1,1079,4.158366680145264,0.0,0.047847867012023926,0.432647705078125,0.037984367460012436,0.039463989436626434
exp83_stage1_v2_seed44_iter50,normal,0,20260327,-3.4,-0.1,-6.0,-3.4000000953674316,-0.10000000149011612,-6.000000166965211,0,0,0,0,0,0,1,1079,4.218296527862549,0.0,0.04781150817871094,0.43266981840133667,0.03804110363125801,0.03934767097234726
exp83_stage1_v2_seed44_iter50,normal,0,20260327,-3.4,-0.05,-6.0,-3.4000000953674316,-0.05000000074505806,-6.000000166965211,0,0,0,0,0,0,1,1079,5.076578617095947,0.0,0.0477297306060791,0.43256688117980957,0.03808509558439255,0.039538584649562836
exp83_stage1_v2_seed44_iter50,normal,0,20260327,-3.4,0.0,-6.0,-3.4000000953674316,0.0,-6.000000166965211,0,0,0,0,0,0,1,1079,8.61288070678711,0.0,0.013906359672546387,0.4330753982067108,0.037765201181173325,0.039205096662044525
exp83_stage1_v2_seed44_iter50,normal,0,20260327,-3.4,0.05,-6.0,-3.4000000953674316,0.05000000074505806,-6.000000166965211,0,0,0,0,0,0,1,1079,8.600982666015625,0.0,0.013888835906982422,0.4330434799194336,0.0379704013466835,0.039123713970184326
exp83_stage1_v2_seed44_iter50,normal,0,20260327,-3.4,0.1,-6.0,-3.4000000953674316,0.10000000149011612,-6.000000166965211,0,1,0,0,0,1,1,1079,2.1190459728240967,0.0,0.0,0.43170496821403503,0.03867287561297417,0.03959522396326065
exp83_stage1_v2_seed44_iter50,normal,0,20260327,-3.4,0.15,-6.0,-3.4000000953674316,0.15000000596046448,-6.000000166965211,0,1,0,0,0,1,1,1079,0.060718733817338943,0.0,0.0,0.430532306432724,0.03916681557893753,0.03984473645687103
exp83_stage1_v2_seed44_iter50,normal,0,20260327,-3.4,-0.15,-4.0,-3.4000000953674316,-0.15000000596046448,-3.9999995421277097,0,0,0,0,0,0,1,1079,5.399961948394775,0.0,0.035466909408569336,0.43263694643974304,0.038035329431295395,0.039179541170597076
exp83_stage1_v2_seed44_iter50,normal,0,20260327,-3.4,-0.1,-4.0,-3.4000000953674316,-0.10000000149011612,-3.9999995421277097,0,0,0,0,0,0,1,1079,8.654693603515625,0.0,0.013928413391113281,0.43288496136665344,0.03801443427801132,0.039682015776634216
exp83_stage1_v2_seed44_iter50,normal,0,20260327,-3.4,-0.05,-4.0,-3.4000000953674316,-0.05000000074505806,-3.9999995421277097,0,0,0,0,0,0,1,1079,8.66442584991455,0.0,0.013880133628845215,0.43315982818603516,0.03804820403456688,0.04030970484018326
exp83_stage1_v2_seed44_iter50,normal,0,20260327,-3.4,0.0,-4.0,-3.4000000953674316,0.0,-3.9999995421277097,0,1,0,0,0,1,1,1079,3.7373769283294678,0.0,0.0,0.431983083486557,0.03846122324466705,0.03989648073911667
exp83_stage1_v2_seed44_iter50,normal,0,20260327,-3.4,0.05,-4.0,-3.4000000953674316,0.05000000074505806,-3.9999995421277097,0,1,0,0,0,1,1,1079,0.2775953412055969,0.0,0.0,0.4308527708053589,0.039082109928131104,0.039657317101955414
exp83_stage1_v2_seed44_iter50,normal,0,20260327,-3.4,0.1,-4.0,-3.4000000953674316,0.10000000149011612,-3.9999995421277097,1,1,1,1,1,0,0,162,1.4552997527061962e-06,9.0,0.0,0.43339377641677856,0.037921205163002014,0.03898309916257858
exp83_stage1_v2_seed44_iter50,normal,0,20260327,-3.4,0.15,-4.0,-3.4000000953674316,0.15000000596046448,-3.9999995421277097,1,1,1,1,1,0,0,162,3.993533482571365e-06,9.0,0.0,0.4334947466850281,0.03786551207304001,0.0387229397892952
exp83_stage1_v2_seed44_iter50,normal,0,20260327,-3.4,-0.15,-2.0,-3.4000000953674316,-0.15000000596046448,-1.9999997710638548,0,0,0,0,0,0,1,1079,8.676432609558105,0.0,0.013904094696044922,0.43305066227912903,0.03779119998216629,0.039286814630031586
exp83_stage1_v2_seed44_iter50,normal,0,20260327,-3.4,-0.1,-2.0,-3.4000000953674316,-0.10000000149011612,-1.9999997710638548,0,0,0,0,0,0,1,1079,8.667808532714844,0.0,0.013812661170959473,0.4331417977809906,0.03793686628341675,0.039552949368953705
exp83_stage1_v2_seed44_iter50,normal,0,20260327,-3.4,-0.05,-2.0,-3.4000000953674316,-0.05000000074505806,-1.9999997710638548,0,1,0,0,0,1,1,1079,0.39943936467170715,0.0,0.0,0.43093353509902954,0.03907563164830208,0.03977341949939728
exp83_stage1_v2_seed44_iter50,normal,0,20260327,-3.4,0.0,-2.0,-3.4000000953674316,0.0,-1.9999997710638548,1,1,1,1,1,0,0,162,3.8752518776163924e-06,9.0,0.0,0.43328744173049927,0.03793416917324066,0.039556391537189484
exp83_stage1_v2_seed44_iter50,normal,0,20260327,-3.4,0.05,-2.0,-3.4000000953674316,0.05000000074505806,-1.9999997710638548,1,1,1,1,1,0,0,162,1.4644314205725095e-06,9.0,0.0,0.4332974851131439,0.03790443763136864,0.038920365273952484
exp83_stage1_v2_seed44_iter50,normal,0,20260327,-3.4,0.1,-2.0,-3.4000000953674316,0.10000000149011612,-1.9999997710638548,1,1,1,1,1,0,0,162,4.6740806283196434e-06,9.0,0.0,0.4334274232387543,0.03790751099586487,0.03901113569736481
exp83_stage1_v2_seed44_iter50,normal,0,20260327,-3.4,0.15,-2.0,-3.4000000953674316,0.15000000596046448,-1.9999997710638548,1,1,1,1,1,0,0,163,0.009091460146009922,9.0,0.0,0.4329427480697632,0.03807930648326874,0.0394902303814888
exp83_stage1_v2_seed44_iter50,normal,0,20260327,-3.4,-0.15,0.0,-3.4000000953674316,-0.15000000596046448,0.0,1,1,0,1,0,1,0,584,3.488874673843384,9.0,0.0,0.4329768717288971,0.03769274428486824,0.03891446441411972
exp83_stage1_v2_seed44_iter50,normal,0,20260327,-3.4,-0.1,0.0,-3.4000000953674316,-0.10000000149011612,0.0,1,1,1,1,1,0,0,164,0.0015925774350762367,9.0,0.0,0.43318071961402893,0.037989407777786255,0.039318956434726715
exp83_stage1_v2_seed44_iter50,normal,0,20260327,-3.4,-0.05,0.0,-3.4000000953674316,-0.05000000074505806,0.0,1,1,1,1,1,0,0,164,8.366298061446287e-06,9.0,0.0,0.43333378434181213,0.03783701732754707,0.039121419191360474
exp83_stage1_v2_seed44_iter50,normal,0,20260327,-3.4,0.0,0.0,-3.4000000953674316,0.0,0.0,1,1,1,1,1,0,0,164,1.0172072506975383e-05,9.0,0.0,0.43307986855506897,0.037865929305553436,0.03867993503808975
exp83_stage1_v2_seed44_iter50,normal,0,20260327,-3.4,0.05,0.0,-3.4000000953674316,0.05000000074505806,0.0,1,1,1,1,1,0,0,165,0.011319531127810478,9.0,0.0,0.43285900354385376,0.03807508572936058,0.0388331413269043
exp83_stage1_v2_seed44_iter50,normal,0,20260327,-3.4,0.1,0.0,-3.4000000953674316,0.10000000149011612,0.0,1,1,0,1,0,1,0,310,1.2275927066802979,9.0,0.0,0.43339401483535767,0.03810416907072067,0.039273135364055634
exp83_stage1_v2_seed44_iter50,normal,0,20260327,-3.4,0.15,0.0,-3.4000000953674316,0.15000000596046448,0.0,0,0,0,0,0,0,1,1079,8.704251289367676,0.0,0.013876795768737793,0.43367108702659607,0.03809453547000885,0.03917258232831955
exp83_stage1_v2_seed44_iter50,normal,0,20260327,-3.4,-0.15,2.0,-3.4000000953674316,-0.15000000596046448,1.9999997710638548,1,1,1,1,1,0,0,167,0.04266925901174545,9.0,0.0,0.4332452416419983,0.03785058483481407,0.039186134934425354
exp83_stage1_v2_seed44_iter50,normal,0,20260327,-3.4,-0.1,2.0,-3.4000000953674316,-0.10000000149011612,1.9999997710638548,1,1,1,1,1,0,0,163,1.1293106581433676e-05,9.0,0.0,0.4328513443470001,0.038052644580602646,0.03951089829206467
exp83_stage1_v2_seed44_iter50,normal,0,20260327,-3.4,-0.05,2.0,-3.4000000953674316,-0.05000000074505806,1.9999997710638548,1,1,1,1,1,0,0,165,0.026814086362719536,9.0,0.0,0.43280333280563354,0.038044992834329605,0.039034269750118256
