label,mode,rep,seed,grid_x_root,grid_y_m,grid_yaw_deg,init_x_root_actual,init_y_root_actual,init_yaw_deg_actual,success,ever_inserted,ever_inserted_push_free,ever_hold_entry,ever_clean_insert_ready,ever_dirty_insert,timeout,episode_length,max_pallet_disp_xy,max_hold_counter,min_dist_front,mean_abs_drive_raw,mean_abs_steer_raw,max_abs_steer_raw
exp83_stage1_v2_seed43_iter50,zero_steer,0,20260327,-3.4,0.0,-4.0,-3.4000000953674316,0.0,-3.9999995421277097,0,1,0,0,0,1,1,1079,5.066426753997803,0.0,0.0,0.49676066637039185,0.017601100727915764,0.019311346113681793
exp83_stage1_v2_seed43_iter50,zero_steer,0,20260327,-3.4,0.05,-4.0,-3.4000000953674316,0.05000000074505806,-3.9999995421277097,0,1,0,0,0,1,1,1079,0.28719180822372437,0.0,0.0,0.49584972858428955,0.01654171012341976,0.019407998770475388
exp83_stage1_v2_seed43_iter50,zero_steer,0,20260327,-3.4,0.1,-4.0,-3.4000000953674316,0.10000000149011612,-3.9999995421277097,1,1,1,1,1,0,0,160,0.021641850471496582,9.0,0.0,0.49770575761795044,0.01809033751487732,0.01934289187192917
exp83_stage1_v2_seed43_iter50,zero_steer,0,20260327,-3.4,0.15,-4.0,-3.4000000953674316,0.15000000596046448,-3.9999995421277097,1,1,1,1,1,0,0,159,0.000947623688261956,9.0,0.0,0.49778515100479126,0.01822669804096222,0.019545547664165497
exp83_stage1_v2_seed43_iter50,zero_steer,0,20260327,-3.4,-0.15,-2.0,-3.4000000953674316,-0.15000000596046448,-1.9999997710638548,0,0,0,0,0,0,1,1079,8.627737998962402,0.0,0.013910770416259766,0.49758845567703247,0.0188065804541111,0.020097512751817703
exp83_stage1_v2_seed43_iter50,zero_steer,0,20260327,-3.4,-0.1,-2.0,-3.4000000953674316,-0.10000000149011612,-1.9999997710638548,0,0,0,0,0,0,1,1079,8.608216285705566,0.0,0.013857364654541016,0.4980144202709198,0.018973082304000854,0.019699595868587494
exp83_stage1_v2_seed43_iter50,zero_steer,0,20260327,-3.4,-0.05,-2.0,-3.4000000953674316,-0.05000000074505806,-1.9999997710638548,0,1,0,0,0,1,1,1079,0.4413575530052185,0.0,0.0,0.496417760848999,0.01677839830517769,0.019179731607437134
exp83_stage1_v2_seed43_iter50,zero_steer,0,20260327,-3.4,0.0,-2.0,-3.4000000953674316,0.0,-1.9999997710638548,1,1,1,1,1,0,0,161,0.014257626608014107,9.0,0.0,0.49723973870277405,0.01818527840077877,0.019057288765907288
exp83_stage1_v2_seed43_iter50,zero_steer,0,20260327,-3.4,0.05,-2.0,-3.4000000953674316,0.05000000074505806,-1.9999997710638548,1,1,1,1,1,0,0,158,0.00048662241897545755,9.0,0.0,0.4977349042892456,0.018430503085255623,0.019571982324123383
exp83_stage1_v2_seed43_iter50,zero_steer,0,20260327,-3.4,0.1,-2.0,-3.4000000953674316,0.10000000149011612,-1.9999997710638548,1,1,1,1,1,0,0,158,5.553885785047896e-05,9.0,0.0,0.49747028946876526,0.018258441239595413,0.018987342715263367
exp83_stage1_v2_seed43_iter50,zero_steer,0,20260327,-3.4,0.15,-2.0,-3.4000000953674316,0.15000000596046448,-1.9999997710638548,1,1,1,1,1,0,0,159,2.96574989988585e-06,9.0,0.0,0.4975186586380005,0.018299279734492302,0.019314445555210114
exp83_stage1_v2_seed43_iter50,zero_steer,0,20260327,-3.4,-0.15,0.0,-3.4000000953674316,-0.15000000596046448,0.0,0,0,0,0,0,0,1,1079,8.562868118286133,0.0,0.013873100280761719,0.49789369106292725,0.01875569298863411,0.019956715404987335
exp83_stage1_v2_seed43_iter50,zero_steer,0,20260327,-3.4,-0.1,0.0,-3.4000000953674316,-0.10000000149011612,0.0,1,1,0,1,0,1,0,168,0.059574056416749954,9.0,0.0,0.49756956100463867,0.018194332718849182,0.01907980814576149
exp83_stage1_v2_seed43_iter50,zero_steer,0,20260327,-3.4,-0.05,0.0,-3.4000000953674316,-0.05000000074505806,0.0,1,1,1,1,1,0,0,160,0.000197331202798523,9.0,0.0,0.49739310145378113,0.018191352486610413,0.019325852394104004
exp83_stage1_v2_seed43_iter50,zero_steer,0,20260327,-3.4,0.0,0.0,-3.4000000953674316,0.0,0.0,1,1,1,1,1,0,0,160,4.250450001563877e-05,9.0,0.0,0.49769243597984314,0.018327726051211357,0.019455574452877045
exp83_stage1_v2_seed43_iter50,zero_steer,0,20260327,-3.4,0.05,0.0,-3.4000000953674316,0.05000000074505806,0.0,1,1,1,1,1,0,0,160,6.614472113142256e-06,9.0,0.0,0.497415691614151,0.018307747319340706,0.01935124397277832
exp83_stage1_v2_seed43_iter50,zero_steer,0,20260327,-3.4,0.1,0.0,-3.4000000953674316,0.10000000149011612,0.0,1,1,0,1,0,1,0,185,0.19869062304496765,9.0,0.0,0.4975282847881317,0.018573952838778496,0.019445151090621948
exp83_stage1_v2_seed43_iter50,zero_steer,0,20260327,-3.4,0.15,0.0,-3.4000000953674316,0.15000000596046448,0.0,0,0,0,0,0,0,1,1079,8.632126808166504,0.0,0.01392507553100586,0.4970150589942932,0.018561990931630135,0.019407473504543304
exp83_stage1_v2_seed43_iter50,zero_steer,0,20260327,-3.4,-0.15,2.0,-3.4000000953674316,-0.15000000596046448,1.9999997710638548,1,1,1,1,1,0,0,165,0.04194280877709389,9.0,0.0,0.4975193738937378,0.018432741984725,0.01922677457332611
exp83_stage1_v2_seed43_iter50,zero_steer,0,20260327,-3.4,-0.1,2.0,-3.4000000953674316,-0.10000000149011612,1.9999997710638548,1,1,1,1,1,0,0,159,6.00676048634341e-06,9.0,0.0,0.49713027477264404,0.018293140456080437,0.01949835568666458
exp83_stage1_v2_seed43_iter50,zero_steer,0,20260327,-3.4,-0.05,2.0,-3.4000000953674316,-0.05000000074505806,1.9999997710638548,1,1,1,1,1,0,0,160,0.0008257109439000487,9.0,0.0,0.4971301257610321,0.01830849051475525,0.019482500851154327
exp83_stage1_v2_seed43_iter50,zero_steer,0,20260327,-3.4,0.0,2.0,-3.4000000953674316,0.0,1.9999997710638548,1,1,1,1,1,1,0,164,0.051760461181402206,9.0,0.0,0.49735984206199646,0.018367383629083633,0.01930912584066391
exp83_stage1_v2_seed43_iter50,zero_steer,0,20260327,-3.4,0.05,2.0,-3.4000000953674316,0.05000000074505806,1.9999997710638548,1,1,0,1,0,1,0,432,2.312570095062256,9.0,0.0,0.4973241984844208,0.018486522138118744,0.01960325613617897
exp83_stage1_v2_seed43_iter50,zero_steer,0,20260327,-3.4,0.1,2.0,-3.4000000953674316,0.10000000149011612,1.9999997710638548,0,0,0,0,0,0,1,1079,8.64106559753418,0.0,0.013851046562194824,0.49737492203712463,0.01878795027732849,0.01971188560128212
exp83_stage1_v2_seed43_iter50,zero_steer,0,20260327,-3.4,0.15,2.0,-3.4000000953674316,0.15000000596046448,1.9999997710638548,0,0,0,0,0,0,1,1079,8.616284370422363,0.0,0.013628244400024414,0.4970984160900116,0.01815938949584961,0.01939140260219574
exp83_stage1_v2_seed43_iter50,zero_steer,0,20260327,-3.4,-0.15,4.0,-3.4000000953674316,-0.15000000596046448,3.9999995421277097,1,1,1,1,1,0,0,165,0.04897483065724373,9.0,0.0,0.4972534477710724,0.01847071386873722,0.019347969442605972
exp83_stage1_v2_seed43_iter50,zero_steer,0,20260327,-3.4,-0.1,4.0,-3.4000000953674316,-0.10000000149011612,3.9999995421277097,1,1,1,1,1,1,0,163,0.05292391777038574,9.0,0.0,0.49744531512260437,0.018391689285635948,0.019345920532941818
exp83_stage1_v2_seed43_iter50,zero_steer,0,20260327,-3.4,-0.05,4.0,-3.4000000953674316,-0.05000000074505806,3.9999995421277097,1,1,0,1,0,1,0,290,1.1035923957824707,9.0,0.0,0.4976658821105957,0.01847619190812111,0.019258752465248108
exp83_stage1_v2_seed43_iter50,zero_steer,0,20260327,-3.4,0.0,4.0,-3.4000000953674316,0.0,3.9999995421277097,0,0,0,0,0,0,1,1079,8.606571197509766,0.0,0.013908982276916504,0.49733415246009827,0.01846075803041458,0.019215717911720276
exp83_stage1_v2_seed43_iter50,zero_steer,0,20260327,-3.4,0.05,4.0,-3.4000000953674316,0.05000000074505806,3.9999995421277097,0,0,0,0,0,0,1,1079,8.616990089416504,0.0,0.01387166976928711,0.4969940781593323,0.01852053590118885,0.01934734359383583
exp83_stage1_v2_seed43_iter50,zero_steer,0,20260327,-3.4,0.1,4.0,-3.4000000953674316,0.10000000149011612,3.9999995421277097,0,0,0,0,0,0,1,1079,8.61948013305664,0.0,0.013750672340393066,0.4970484673976898,0.018366657197475433,0.01927967369556427
exp83_stage1_v2_seed43_iter50,zero_steer,0,20260327,-3.4,0.15,4.0,-3.4000000953674316,0.15000000596046448,3.9999995421277097,0,0,0,0,0,0,1,1079,7.17278528213501,0.0,0.036568284034729004,0.4968845546245575,0.018298562616109848,0.01946960762143135
exp83_stage1_v2_seed43_iter50,zero_steer,0,20260327,-3.4,-0.15,6.0,-3.4000000953674316,-0.15000000596046448,6.000000166965211,0,1,0,0,0,1,1,1079,0.16793391108512878,0.0,0.0,0.49506282806396484,0.016980478540062904,0.019347697496414185
exp83_stage1_v2_seed43_iter50,zero_steer,0,20260327,-3.4,-0.1,6.0,-3.4000000953674316,-0.10000000149011612,6.000000166965211,0,0,0,0,0,0,1,1079,8.592041969299316,0.0,0.013868212699890137,0.4970281720161438,0.018514230847358704,0.01929977908730507
exp83_stage1_v2_seed43_iter50,zero_steer,0,20260327,-3.4,-0.05,6.0,-3.4000000953674316,-0.05000000074505806,6.000000166965211,0,0,0,0,0,0,1,1079,8.599876403808594,0.0,0.013871431350708008,0.4973281919956207,0.018940366804599762,0.020300038158893585
exp83_stage1_v2_seed43_iter50,zero_steer,0,20260327,-3.4,0.0,6.0,-3.4000000953674316,0.0,6.000000166965211,0,0,0,0,0,0,1,1079,8.610249519348145,0.0,0.013920426368713379,0.4970514178276062,0.01820286735892296,0.019195355474948883
exp83_stage1_v2_seed43_iter50,zero_steer,0,20260327,-3.4,0.05,6.0,-3.4000000953674316,0.05000000074505806,6.000000166965211,0,0,0,0,0,0,1,1079,6.709613800048828,0.0,0.04798877239227295,0.4967106580734253,0.018220480531454086,0.019370079040527344
exp83_stage1_v2_seed43_iter50,zero_steer,0,20260327,-3.4,0.1,6.0,-3.4000000953674316,0.10000000149011612,6.000000166965211,0,0,0,0,0,0,1,1079,5.3761372566223145,0.0,0.053758978843688965,0.4965626895427704,0.018172895535826683,0.019620321691036224
exp83_stage1_v2_seed43_iter50,zero_steer,0,20260327,-3.4,0.15,6.0,-3.4000000953674316,0.15000000596046448,6.000000166965211,0,0,0,0,0,0,1,1079,4.18766450881958,0.0,0.048042893409729004,0.4965316355228424,0.018221626058220863,0.019323676824569702
