label,mode,rep,seed,grid_x_root,grid_y_m,grid_yaw_deg,init_x_root_actual,init_y_root_actual,init_yaw_deg_actual,success,ever_inserted,ever_inserted_push_free,ever_hold_entry,ever_clean_insert_ready,ever_dirty_insert,timeout,episode_length,max_pallet_disp_xy,max_hold_counter,min_dist_front,mean_abs_drive_raw,mean_abs_steer_raw,max_abs_steer_raw
exp83_grid_r1_seed44_iter100,zero_steer,0,20260327,-3.4,-0.1,-4.0,-3.4000000953674316,-0.10000000149011612,-3.9999995421277097,0,0,0,0,0,0,1,1079,6.060099124908447,0.0,0.033643484115600586,0.3914651572704315,0.006818413268774748,0.007080242037773132
exp83_grid_r1_seed44_iter100,zero_steer,0,20260327,-3.4,-0.05,-4.0,-3.4000000953674316,-0.05000000074505806,-3.9999995421277097,0,0,0,0,0,0,1,1079,8.533291816711426,0.0,0.013910174369812012,0.3923570215702057,0.006763247773051262,0.00692831352353096
exp83_grid_r1_seed44_iter100,zero_steer,0,20260327,-3.4,0.0,-4.0,-3.4000000953674316,0.0,-3.9999995421277097,0,0,0,0,0,0,1,1079,8.558991432189941,0.0,0.013919472694396973,0.39201366901397705,0.0067225126549601555,0.006949206814169884
exp83_grid_r1_seed44_iter100,zero_steer,0,20260327,-3.4,0.05,-4.0,-3.4000000953674316,0.05000000074505806,-3.9999995421277097,0,1,0,0,0,1,1,1079,0.3348217010498047,0.0,0.0,0.390311062335968,0.006520403083413839,0.007181260734796524
exp83_grid_r1_seed44_iter100,zero_steer,0,20260327,-3.4,0.1,-4.0,-3.4000000953674316,0.10000000149011612,-3.9999995421277097,1,1,1,1,1,0,0,165,0.014106943272054195,9.0,0.0,0.3923109471797943,0.006834710482507944,0.0071100033819675446
exp83_grid_r1_seed44_iter100,zero_steer,0,20260327,-3.4,-0.1,-2.0,-3.4000000953674316,-0.10000000149011612,-1.9999997710638548,0,0,0,0,0,0,1,1079,8.539780616760254,0.0,0.013924717903137207,0.39181390404701233,0.0067405542358756065,0.006911400705575943
exp83_grid_r1_seed44_iter100,zero_steer,0,20260327,-3.4,-0.05,-2.0,-3.4000000953674316,-0.05000000074505806,-1.9999997710638548,0,1,0,0,0,1,1,1079,0.40102124214172363,0.0,0.0,0.3907720446586609,0.006573781371116638,0.007251322269439697
exp83_grid_r1_seed44_iter100,zero_steer,0,20260327,-3.4,0.0,-2.0,-3.4000000953674316,0.0,-1.9999997710638548,1,1,1,1,1,0,0,164,0.00507477717474103,9.0,0.0,0.3922778069972992,0.0068294513039290905,0.007089575752615929
exp83_grid_r1_seed44_iter100,zero_steer,0,20260327,-3.4,0.05,-2.0,-3.4000000953674316,0.05000000074505806,-1.9999997710638548,1,1,1,1,1,0,0,163,0.00017084580031223595,9.0,0.0,0.39232155680656433,0.006865161936730146,0.0070693716406822205
exp83_grid_r1_seed44_iter100,zero_steer,0,20260327,-3.4,0.1,-2.0,-3.4000000953674316,0.10000000149011612,-1.9999997710638548,1,1,1,1,1,0,0,163,5.154299174137122e-07,9.0,0.0,0.3923962414264679,0.006856314837932587,0.0070321224629879
