label,mode,rep,seed,grid_point_index,grid_point_total,grid_x_root,grid_y_m,grid_yaw_deg,init_x_root_actual,init_y_root_actual,init_yaw_deg_actual,success,ever_inserted,ever_inserted_push_free,ever_hold_entry,ever_clean_insert_ready,ever_dirty_insert,timeout,episode_length,max_pallet_disp_xy,max_hold_counter,min_dist_front,mean_abs_drive_raw,mean_abs_steer_raw,mean_steer_raw,max_abs_steer_raw,mean_steer_applied,mean_abs_steer_applied,max_abs_steer_applied,steer_scale,terminated_early
exp83_actor_proprio12_seed42_iter50_recheck3x3_normal,normal,0,20260330,1,9,-3.5,-0.1,-4.0,-3.5,-0.10000000149011612,-3.9999995421277097,0,0,0,0,0,0,1,1079,3.8719642162323,0.0,0.04030275344848633,0.1761845052242279,0.08453177660703659,0.08453177660703659,0.09176363050937653,0.08453177660703659,0.08453177660703659,0.09176363050937653,1.0,0
exp83_actor_proprio12_seed42_iter50_recheck3x3_normal,normal,0,20260330,2,9,-3.5,0.0,-4.0,-3.5,0.0,-3.9999995421277097,0,0,0,0,0,0,1,1079,6.988178730010986,0.0,0.03865396976470947,0.17590083181858063,0.08469825983047485,0.08469825983047485,0.09115277230739594,0.08469825983047485,0.08469825983047485,0.09115277230739594,1.0,0
exp83_actor_proprio12_seed42_iter50_recheck3x3_normal,normal,0,20260330,3,9,-3.5,0.1,-4.0,-3.5,0.10000000149011612,-3.9999995421277097,0,1,0,0,0,1,1,1079,0.09923369437456131,0.0,0.0,0.1750963032245636,0.0870533287525177,0.0870533287525177,0.10016917437314987,0.0870533287525177,0.0870533287525177,0.10016917437314987,1.0,0
exp83_actor_proprio12_seed42_iter50_recheck3x3_normal,normal,0,20260330,4,9,-3.5,-0.1,0.0,-3.5,-0.10000000149011612,0.0,0,1,0,0,0,1,1,1079,0.4270738661289215,0.0,0.0,0.17381195724010468,0.08993132412433624,0.08993132412433624,0.09612851589918137,0.08993132412433624,0.08993132412433624,0.09612851589918137,1.0,0
exp83_actor_proprio12_seed42_iter50_recheck3x3_normal,normal,0,20260330,5,9,-3.5,0.0,0.0,-3.5,0.0,0.0,1,1,1,1,1,0,0,199,7.899940328570665e-07,9.0,0.0,0.17099620401859283,0.0947439894080162,0.0947439894080162,0.09580537676811218,0.0947439894080162,0.0947439894080162,0.09580537676811218,1.0,0
exp83_actor_proprio12_seed42_iter50_recheck3x3_normal,normal,0,20260330,6,9,-3.5,0.1,0.0,-3.5,0.10000000149011612,0.0,1,1,1,1,1,0,0,199,0.004562735091894865,9.0,0.0,0.17050136625766754,0.09596536308526993,0.09596536308526993,0.10897281765937805,0.09596536308526993,0.09596536308526993,0.10897281765937805,1.0,0
exp83_actor_proprio12_seed42_iter50_recheck3x3_normal,normal,0,20260330,7,9,-3.5,-0.1,4.0,-3.5,-0.10000000149011612,3.9999995421277097,1,1,1,1,1,0,0,200,6.751023420292768e-07,9.0,0.0,0.16910545527935028,0.09868959337472916,0.09868959337472916,0.10020613670349121,0.09868959337472916,0.09868959337472916,0.10020613670349121,1.0,0
exp83_actor_proprio12_seed42_iter50_recheck3x3_normal,normal,0,20260330,8,9,-3.5,0.0,4.0,-3.5,0.0,3.9999995421277097,1,1,0,1,0,1,0,736,3.889173984527588,9.0,0.0,0.1707441359758377,0.09566981345415115,0.09566981345415115,0.10980777442455292,0.09566981345415115,0.09566981345415115,0.10980777442455292,1.0,0
exp83_actor_proprio12_seed42_iter50_recheck3x3_normal,normal,0,20260330,9,9,-3.5,0.1,4.0,-3.5,0.10000000149011612,3.9999995421277097,0,0,0,0,0,0,1,1079,7.265647888183594,0.0,0.013898611068725586,0.17186129093170166,0.09347443282604218,0.09347443282604218,0.11009478569030762,0.09347443282604218,0.09347443282604218,0.11009478569030762,1.0,0
